"n.sites","n.biallelic.sites","n.gaps","n.unknowns","n.valid.sites","n.polyallelic.sites","trans.transv.ratio","gene_code","nuc.diversity.within","hap.diversity.within","Pi","Tajima.D","Fu.Li.F","Fu.Li.D","region","RefSeq_ID","ncbi_func","protein_ID","gene_ID","start_pos","end_pos","no_vars","no_effects","max_effect","min_ps","max_ps","trait_combs","hosts","sigs","pleios","rhiz","sym","cat"
186,1,0,0,186,0,0,"CDO30_26790",0.425130890052356,0.425130890052356,0.425130890052356,1.50549968352493,0.917773039290705,0.456608540609655,"pSymB","NP_436803.1","hypothetical protein","ASP61846.1","CDO30_26790",346197,346382,1,1,0.2362071,"346224","346224","NA","NA","sig","non-pleio",NA,NA,"sig"
183,1,0,0,183,0,Inf,"CDO30_26795",0.332874069991733,0.332874069991733,0.332874069991733,0.957626056332198,0.718608913315512,0.456608540609655,"pSymB","WP_003525672.1","hypothetical protein","ASP61847.1","CDO30_26795",346441,346623,1,NA,NA,"346573","346573","NA","NA","non-sig","NA",NA,NA,"GWAS"
186,1,0,0,186,0,Inf,"CDO30_26800",0.287351887572334,0.287351887572334,0.287351887572334,0.687289368123598,0.620335575170046,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
861,9,0,0,861,0,0.8,"CDO30_26805",2.9779002480022,0.695618627721135,2.9779002480022,2.12166490836648,1.88509981016866,1.27523770427245,"pSymB","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme","ASP61849.1","CDO30_26805",347001,347861,5,NA,NA,"347073","347852","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
891,8,0,0,891,0,3,"CDO30_26810",2.05643427941582,0.615431248277763,2.05643427941582,1.10393384148026,1.40068917986544,1.21245191429392,"pSymB","NP_436806.1","MurR/RpiR family transcriptional regulator","ASP61850.1","CDO30_26810",347953,348843,3,NA,NA,"348156","348732","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1344,16,0,0,1344,0,1.66666666666667,"CDO30_26815",4.22110774317994,0.829815376136677,4.22110774317994,1.39124945298435,1.83108087320172,1.60904421492207,"pSymB","NP_436807.1","aspartate aminotransferase family protein","ASP61851.1","CDO30_26815",348840,350183,7,NA,NA,"348927","349729","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
579,1,0,0,579,0,0,"CDO30_26820",0.118379718930835,0.118379718930835,0.118379718930835,-0.316163762684596,0.25555826917247,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
504,1,0,0,504,0,0,"CDO30_26825",0.372995315513916,0.372995315513916,0.372995315513916,1.19588890017707,0.805222702867448,0.456608540609655,"pSymB","NP_436809.1","CMD domain-containing protein","ASP61853.1","CDO30_26825",351072,351575,1,NA,NA,"351381","351381","NA","NA","non-sig","NA",NA,NA,"GWAS"
1467,3,0,0,1467,0,Inf,"CDO30_26830",0.65130890052356,0.401267566822816,0.65130890052356,0.427600979459217,0.783661201058338,0.776085193380109,"pSymB","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase","ASP61854.1","CDO30_26830",351607,353073,2,NA,NA,"351681","352048","NA","NA","non-sig","NA",NA,NA,"GWAS"
1071,5,0,0,1071,0,4,"CDO30_26835",1.55833562965004,0.56186277211353,1.55833562965004,1.57501108795158,1.40532274466518,0.983867445543518,"pSymB","NP_436811.1","polyamine ABC transporter ATP-binding protein","ASP61855.1","CDO30_26835",353155,354225,3,NA,NA,"353229","354034","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
792,1,0,0,792,0,0,"CDO30_26840",0.287351887572334,0.287351887572334,0.287351887572334,0.687289368123598,0.620335575170046,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
984,2,0,0,984,0,1,"CDO30_26845",0.726370901074676,0.613943235050978,0.726370901074676,1.53499646700835,1.08909514835076,0.63962103654283,"pSymB","NP_436813.1","spermidine/putrescine ABC transporter permease","ASP61857.1","CDO30_26845",355031,356014,2,NA,NA,"355319","355526","NA","NA","non-sig","NA",NA,NA,"GWAS"
1101,8,0,0,1101,0,3,"CDO30_26850",2.89115458804078,0.49765775695784,2.89115458804078,2.45213755290849,1.96923820484914,1.21245191429392,"pSymB","NP_436814.1","spermidine/putrescine ABC transporter substrate-binding protein","ASP61858.1","CDO30_26850",356099,357199,6,NA,NA,"356264","357103","NA","NA","non-sig","NA",NA,NA,"GWAS"
978,2,0,0,978,0,1,"CDO30_26855",0.615155690272802,0.534913199228438,0.615155690272802,1.08942069907333,0.922342947336209,0.63962103654283,"pSymB","NP_436815.1","LysR family transcriptional regulator","ASP61859.1","CDO30_26855",357279,358256,2,NA,NA,"357912","358059","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1080,5,0,0,1080,0,0.666666666666667,"CDO30_26860",1.83775144667953,0.703444475062001,1.83775144667953,2.20348395707336,1.65730273884585,0.983867445543518,"pSymB","NP_436816.1","NAD/NADP octopine/nopaline dehydrogenase","ASP61860.1","CDO30_26860",358459,359538,4,NA,NA,"358563","359319","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
708,2,0,0,708,0,Inf,"CDO30_26865",0.407274731330945,0.387434554973822,0.407274731330945,0.256560542160098,0.610653501237644,0.63962103654283,"pSymB","NP_436817.1","sulfite exporter TauE/SafE family protein","ASP61861.1","CDO30_26865",359557,360264,2,NA,NA,"359599","359795","NA","NA","non-sig","NA",NA,NA,"GWAS"
1401,12,0,0,1401,0,2,"CDO30_26870",3.69677597134197,0.868999724441995,3.69677597134197,1.94438003520033,1.94582179795461,1.43702990386844,"pSymB","NP_436818.1","S-adenosylhomocysteine deaminase","ASP61862.1","CDO30_26870",360261,361661,9,12,0.42185245,"360768","361655","NA","NA","sig","non-pleio",NA,NA,"sig"
1350,9,0,0,1350,0,0.8,"CDO30_26875",3.56836594103059,0.811352989804354,3.56836594103059,2.99569186954969,2.25888223172078,1.27523770427245,"pSymB","NP_436819.1","permease","ASP61863.1","CDO30_26875",361771,363120,6,NA,NA,"362107","363057","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
996,12,0,0,996,0,1.4,"CDO30_26880",5.29313860567649,0.710939652796914,5.2931386056765,3.84008583384422,2.7860775330623,1.43702990386844,"pSymB","NP_436820.1","LacI family transcriptional regulator","ASP61864.1","CDO30_26880",363272,364267,3,4,0.3134024,"363544","364081","NA","NA","sig","non-pleio",NA,NA,"sig"
2514,16,0,0,2514,0,1,"CDO30_26885",6.29892532378066,0.782529622485533,6.29892532378066,3.35081258407784,2.73242058337316,1.60904421492207,"pSymB","YP_001312585.1","DUF3394 domain-containing protein","ASP61865.1","CDO30_26885",364275,366788,11,NA,NA,"364431","366693","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
984,11,0,0,984,0,10,"CDO30_26890",4.40870763295674,0.792449710664095,4.40870763295674,3.20338056371454,2.45594574500525,1.38690263692137,"pSymB","NP_436822.1","C4-dicarboxylate ABC transporter substrate-binding protein","ASP61866.1","CDO30_26890",366946,367929,4,NA,NA,"366997","367857","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
360,2,0,0,360,0,1,"CDO30_26895",0.589143014604574,0.527969137503444,0.589143014604574,0.985202779120244,0.883340450369475,0.63962103654283,"pSymB","NP_436823.1","DUF2188 domain-containing protein","ASP61867.1","CDO30_26895",368241,368600,2,NA,NA,"368297","368333","NA","NA","non-sig","NA",NA,NA,"GWAS"
702,5,0,0,702,0,Inf,"CDO30_26900",1.98247451088454,0.72703224028658,1.98247451088454,2.52900067390054,1.78781545378045,0.983867445543518,"pSymB","NP_436824.1","GntR family transcriptional regulator","ASP61868.1","CDO30_26900",368732,369433,3,3,0.4494939,"369073","369190","NA","NA","sig","non-pleio",NA,NA,"sig"
972,6,0,0,972,0,0.5,"CDO30_26905",2.28933590520805,0.66530724717553,2.28933590520805,2.49950973916103,1.85533110225648,1.06827675024834,"pSymB","NP_436825.1","ABC transporter substrate-binding protein","ASP61869.1","CDO30_26905",369462,370433,3,4,0.362493,"369551","370124","NA","NA","sig","non-pleio",NA,NA,"sig"
519,5,0,0,519,0,1.5,"CDO30_26910",1.94698263984569,0.658528520253513,1.94698263984569,2.44917098401604,1.75580852749793,0.983867445543518,"pSymB","NP_436826.1","TRAP transporter small permease","ASP61870.1","CDO30_26910",370489,371007,4,NA,NA,"370534","370884","NA","NA","non-sig","NA",NA,NA,"GWAS"
1281,7,0,0,1281,0,0.75,"CDO30_26915",2.53204739597685,0.732433177183797,2.53204739597685,2.36779349472291,1.87113464104599,1.14388029949411,"pSymB","NP_436827.1","TRAP transporter large permease","ASP61871.1","CDO30_26915",371008,372288,7,NA,NA,"371409","372261","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
936,8,0,0,936,0,1,"CDO30_26920",2.43383852300909,0.71413612565445,2.43383852300909,1.71350065884857,1.65774871526015,1.21245191429392,"pSymB","NP_436828.1","dihydrodipicolinate synthase family protein","ASP61872.1","CDO30_26920",372285,373220,4,NA,NA,"372339","373010","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
900,4,0,0,900,0,3,"CDO30_26925",1.21873794433728,0.475778451364012,1.21873794433728,1.38846595403358,1.24885964350312,0.88796178733512,"pSymB","NP_436829.1","N-acetylneuraminate lyase","ASP61873.1","CDO30_26925",373234,374133,2,NA,NA,"373384","373644","NA","NA","non-sig","NA",NA,NA,"GWAS"
1914,15,0,0,1914,0,1.14285714285714,"CDO30_26930",5.13805456048498,0.74979333149628,5.13805456048498,2.54833899004331,2.32959131814146,1.56970870429148,"pSymB","NP_436830.1","adenylate/guanylate cyclase domain-containing protein","ASP61874.1","CDO30_26930",374470,376383,8,NA,NA,"374905","376212","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1131,3,0,0,1131,0,Inf,"CDO30_26935",0.669165059244971,0.576467346376412,0.669165059244971,0.483556738729367,0.805145904827411,0.776085193380109,"pSymB","NP_436831.1","hypothetical protein","ASP63029.1","CDO30_26935",376380,377510,3,NA,NA,"376525","377447","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
162,0,0,0,0,0,NA,"CDO30_26940",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
228,0,0,0,0,0,NA,"CDO30_26945",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
340,0,0,0,0,0,NA,"CDO30_26950",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
648,1,0,0,648,0,0,"CDO30_26955",0.362083218517498,0.362083218517498,0.362083218517498,1.13108664319728,0.781665655709092,0.456608540609655,"pSymB","NP_436837.1","dihydroxyacetone kinase subunit L","ASP61878.1","CDO30_26955",379339,379986,1,NA,NA,"379632","379632","NA","NA","non-sig","NA",NA,NA,"GWAS"
2088,6,0,0,2088,0,1,"CDO30_26960",1.05505648939102,0.484430972719757,1.05505648939102,0.050290814113277,0.855042335618633,1.06827675024834,"pSymB","NP_436838.1","dihydroxyacetone kinase subunit DhaK","ASP61879.1","CDO30_26960",380065,382152,3,NA,NA,"380680","382116","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
684,3,0,0,684,0,0.5,"CDO30_26965",0.812234775420226,0.643923945990631,0.812234775420226,0.931893624733401,0.977288778236401,0.776085193380109,"pSymB","NP_436839.2","dihydroxyacetone kinase subunit L","ASP61880.1","CDO30_26965",382266,382949,2,NA,NA,"382521","382914","NA","NA","non-sig","NA",NA,NA,"GWAS"
993,2,0,0,993,0,0,"CDO30_26970",0.441995039955911,0.350454670708184,0.441995039955911,0.395664969216126,0.662711918799176,0.63962103654283,"pSymB","NP_436840.1","dihydroxyacetone kinase","ASP61881.1","CDO30_26970",382918,383910,1,NA,NA,"383686","383686","NA","NA","non-sig","NA",NA,NA,"GWAS"
987,7,0,0,987,0,0.75,"CDO30_26975",2.26310278313585,0.838908790300358,2.26310278313585,1.88925017747562,1.67238971138587,1.14388029949411,"pSymB","NP_436841.2","ABC transporter permease","ASP63030.1","CDO30_26975",384301,385287,5,NA,NA,"384375","385068","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1002,2,0,0,1002,0,1,"CDO30_26980",0.236649214659686,0.128740699917333,0.236649214659686,-0.427038356515239,0.354823563506691,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1587,3,0,0,1587,0,2,"CDO30_26985",0.317993937723891,0.202810691650592,0.317993937723891,-0.616906526916901,0.382613397368981,0.776085193380109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1032,4,0,0,1032,0,1,"CDO30_26990",1.33965279691375,0.680297602645357,1.33965279691375,1.70388554735753,1.37276296528325,0.88796178733512,"pSymB","NP_436844.1","ABC transporter permease","ASP61883.1","CDO30_26990",388038,389069,2,NA,NA,"388166","388593","NA","NA","non-sig","NA",NA,NA,"GWAS"
1218,1,0,0,1218,0,Inf,"CDO30_26995",0.236428768255718,0.236428768255718,0.236428768255718,0.384878835551265,0.510402688431051,0.456608540609655,"pSymB","NP_436845.1","aminoacetone oxidase family FAD-binding enzyme","ASP61884.1","CDO30_26995",389120,390337,1,NA,NA,"389489","389489","NA","NA","non-sig","NA",NA,NA,"GWAS"
180,1,0,0,180,0,Inf,"CDO30_27000",0.280407825847341,0.280407825847341,0.280407825847341,0.646051568227371,0.605344726978365,0.456608540609655,"pSymB","WP_014530780.1","hypothetical protein","ASP61885.1","CDO30_27000",390289,390468,1,NA,NA,"390362","390362","NA","NA","non-sig","NA",NA,NA,"GWAS"
996,2,0,0,996,0,1,"CDO30_27005",0.629925599338661,0.556847616423257,0.629925599338661,1.14859528074161,0.944488432902067,0.63962103654283,"pSymB","NP_436846.1","C4-dicarboxylate ABC transporter permease","ASP61886.1","CDO30_27005",390478,391473,2,NA,NA,"390835","390931","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1266,2,0,0,1266,0,Inf,"CDO30_27010",0.751060898319096,0.626674014880132,0.751060898319096,1.63391517069264,1.12611446750563,0.63962103654283,"pSymB","NP_436847.1","TRAP transporter large permease","ASP61887.1","CDO30_27010",391502,392767,2,NA,NA,"392066","392608","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
606,3,0,0,606,0,2,"CDO30_27015",0.928961146321301,0.317883714521907,0.928961146321301,1.2976784955179,1.1177350825046,0.776085193380109,"pSymB","NP_436848.1","TRAP transporter small permease","ASP61888.1","CDO30_27015",392767,393372,2,NA,NA,"393061","393091","NA","NA","non-sig","NA",NA,NA,"GWAS"
660,3,0,0,660,0,0.5,"CDO30_27020",0.792284375861119,0.64745108845412,0.792284375861119,0.86937515295626,0.95328426353145,0.776085193380109,"pSymB","NP_436849.1","GntR family transcriptional regulator","ASP61889.1","CDO30_27020",393460,394119,3,NA,NA,"393537","393918","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1017,1,0,0,1017,0,Inf,"CDO30_27025",0.420942408376963,0.420942408376963,0.420942408376963,1.48062608993673,0.908730940381437,0.456608540609655,"pSymB","NP_436850.1","transcriptional regulator","ASP61890.1","CDO30_27025",394141,395157,1,NA,NA,"394423","394423","NA","NA","non-sig","NA",NA,NA,"GWAS"
1272,5,0,0,1272,0,Inf,"CDO30_27030",1.47236153210251,0.62579222926426,1.47236153210251,1.3816348205295,1.32779043876344,0.983867445543518,"pSymB","NP_436851.1","ABC transporter substrate-binding protein","ASP61891.1","CDO30_27030",395636,396907,4,4,0.3654707,"395692","396409","NA","NA","sig","non-pleio",NA,NA,"sig"
987,2,0,0,987,0,0,"CDO30_27035",0.768035271424635,0.628713144116837,0.768035271424635,1.70192177947559,1.1515652494246,0.63962103654283,"pSymB","NP_436852.1","sugar ABC transporter permease","ASP61892.1","CDO30_27035",396995,397981,2,3,0.26329875,"397117","397897","NA","NA","sig","non-pleio",NA,NA,"sig"
831,1,0,0,831,0,Inf,"CDO30_27040",0.372995315513916,0.372995315513916,0.372995315513916,1.19588890017707,0.805222702867448,0.456608540609655,"pSymB","NP_436853.1","carbohydrate ABC transporter permease","ASP61893.1","CDO30_27040",397981,398811,1,NA,NA,"398614","398614","NA","NA","non-sig","NA",NA,NA,"GWAS"
1029,1,0,0,1029,0,0,"CDO30_27045",0.378286029209148,0.378286029209148,0.378286029209148,1.22730817628848,0.816644301489681,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
813,5,0,0,813,0,4,"CDO30_27050",1.32609534306972,0.792174152659135,1.32609534306972,1.05264724762038,1.19588611833829,0.983867445543518,"pSymB","NP_436855.1","trehalose utilization protein ThuA","ASP61895.1","CDO30_27050",400015,400827,5,NA,NA,"400015","400653","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1098,8,0,0,1098,0,7,"CDO30_27055",1.8117387710113,0.676715348580876,1.8117387710113,0.708712365265985,1.23402090633265,1.21245191429392,"pSymB","NP_436856.1","gfo/Idh/MocA family oxidoreductase","ASP61896.1","CDO30_27055",400824,401921,3,NA,NA,"400955","401848","NA| nod.weight+_vs_nod-_A17","NA| A17_only","non-sig| sig","NA| pleio","antagonistic",NA,"pleio"
357,4,0,0,357,0,3,"CDO30_27060",0.583521631303389,0.339983466519702,0.583521631303389,-0.268565145625417,0.597943651325452,0.88796178733512,"pSymB","NP_436857.1","hypothetical protein","ASP61897.1","CDO30_27060",402134,402490,1,NA,NA,"402233","402233","NA","NA","non-sig","NA",NA,NA,"GWAS"
381,10,0,0,381,0,1.5,"CDO30_27065",2.46591347478644,0.822540644805732,2.46591347478644,1.02495831643813,1.46039517849846,1.33315479125155,"pSymB","WP_017264406.1","hypothetical protein","ASP61898.1","CDO30_27065",402863,403243,7,NA,NA,"403055","403243","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
941,15,0,0,941,0,2,"CDO30_27070",2.98451364012125,0.704546707081841,2.98451364012125,0.407762673651791,1.35317696280846,1.56970870429148,"pSymB","NP_436858.1","sulfatase",NA,"CDO30_27070",403182,404122,7,NA,NA,"403277","403974","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
2121,36,0,0,2121,0,1.25,"CDO30_27075",5.35188757233398,0.828768255717829,5.35188757233398,-0.387770047915892,1.27570435389425,2.11805270168137,"pSymB","NP_436859.2","transporter","ASP61899.1","CDO30_27075",404266,406386,5,NA,NA,"404440","406282","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
198,6,0,0,198,0,1,"CDO30_27080",0.598511986773216,0.099751997795536,0.598511986773216,-0.855644601813476,0.485048044547553,1.06827675024834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
165,2,0,0,165,0,Inf,"CDO30_27085",0.400992008817856,0.3758611187655,0.400992008817856,0.231389264883293,0.601233406631272,0.63962103654283,"pSymB","WP_017264403.1","DUF2950 domain-containing protein","ASP63032.1","CDO30_27085",406601,406765,2,NA,NA,"406657","406687","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
180,3,0,0,180,0,2,"CDO30_27090",0.664866354367594,0.518930834940755,0.664866354367594,0.470085907793961,0.799973661327449,0.776085193380109,"pSymB","WP_003525751.1","hypothetical protein","ASP61900.1","CDO30_27090",406790,406969,2,NA,NA,"406813","406963","NA","NA","non-sig","NA",NA,NA,"GWAS"
912,11,0,0,912,0,0.833333333333333,"CDO30_27095",1.44260126756682,0.488729677597134,1.44260126756682,-0.565734610469621,0.803625629047171,1.38690263692137,"pSymB","NP_436860.1","formylglycine-generating enzyme family protein","ASP63033.1","CDO30_27095",407002,407913,5,NA,NA,"407062","407796","NA","NA","non-sig","NA",NA,NA,"GWAS"
1281,22,0,0,1281,0,2.66666666666667,"CDO30_27100",3.67869936621659,0.701680903830256,3.67869936621659,-0.0700356348884381,1.27370782122615,1.80757035106144,"pSymB","NP_436861.2","alpha/beta hydrolase","ASP61901.1","CDO30_27100",408134,409414,4,NA,NA,"408265","409087","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
792,16,0,0,792,0,4.33333333333333,"CDO30_27105",2.45004133370074,0.618297051529347,2.45004133370074,-0.279020579926908,1.06280722920221,1.60904421492207,"pSymB","NP_436862.1","hypothetical protein","ASP61902.1","CDO30_27105",409464,410255,3,NA,NA,"409844","409902","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
612,3,0,0,612,0,Inf,"CDO30_27110",0.677542022595756,0.518159272526867,0.677542022595756,0.509807588757338,0.815225148570927,0.776085193380109,"pSymB","NP_436863.1","TetR/AcrR family transcriptional regulator","ASP61903.1","CDO30_27110",410313,410924,1,1,0.3354091,"410526","410526","NA","NA","sig","non-pleio",NA,NA,"sig"
1224,19,0,0,1224,0,2.16666666666667,"CDO30_27115",2.49016257922293,0.523064205015156,2.49016257922293,-0.630358846906435,0.95794212422734,1.71543047867245,"pSymB","NP_436864.1","MFS transporter","ASP61904.1","CDO30_27115",411022,412245,2,NA,NA,"411126","411277","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
483,12,0,0,483,0,11,"CDO30_27120",1.60044089280794,0.220225957564067,1.60044089280794,-0.545050924159493,0.842402352673037,1.43702990386844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
180,2,0,0,180,0,Inf,"CDO30_27125",0.331330945163957,0.220225957564067,0.331330945163957,-0.0477027919402295,0.496786041872898,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
198,1,0,0,198,0,Inf,"CDO30_27130",0.118379718930835,0.118379718930835,0.118379718930835,-0.316163762684596,0.25555826917247,0.456608540609655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
186,2,0,0,186,0,Inf,"CDO30_27135",0.323284651419124,0.308735188757233,0.323284651419124,-0.0799396909087693,0.484721710184035,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
2214,18,0,0,2214,0,1.57142857142857,"CDO30_27140",3.34648663543676,0.783466519702397,3.34648663543676,0.220232062253573,1.33745786186618,1.68173306827869,"pSymB","NP_436868.1","twin-arginine translocation pathway signal protein","ASP61909.1","CDO30_27140",413842,416055,6,NA,NA,"413950","416050","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
459,2,0,0,459,0,1,"CDO30_27145",0.255056489391017,0.127528244695508,0.255056489391017,-0.353290930107757,0.382422788055185,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
957,8,0,0,957,0,1,"CDO30_27150",2.25704050702673,0.606448057316065,2.25704050702673,1.42794424089916,1.53732713384277,1.21245191429392,"pSymB","NP_436870.1","AraC family transcriptional regulator","ASP61911.1","CDO30_27150",416792,417748,5,NA,NA,"416807","417620","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
3150,21,0,0,3150,0,1.1,"CDO30_27155",2.65748139983467,0.670542849269771,2.65748139983467,-0.71162307518551,0.951662840287505,1.7782331895929,"pSymB","NP_436871.1","AcrB/AcrD/AcrF family protein","ASP61912.1","CDO30_27155",417885,421034,3,NA,NA,"419098","420426","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1155,15,0,0,1155,0,6.5,"CDO30_27160",2.30586938550565,0.800055111600992,2.30586938550565,-0.266796051909812,1.0454800037653,1.56970870429148,"pSymB","NP_436872.1","efflux RND transporter periplasmic adaptor subunit","ASP61913.1","CDO30_27160",421063,422217,4,NA,NA,"421711","422199","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
609,1,0,0,609,0,Inf,"CDO30_27165",0.118379718930835,0.118379718930835,0.118379718930835,-0.316163762684596,0.25555826917247,0.456608540609655,"pSymB","NP_436873.1","TetR/AcrR family transcriptional regulator","ASP61914.1","CDO30_27165",422310,422918,1,NA,NA,"422706","422706","NA","NA","non-sig","NA",NA,NA,"GWAS"
828,1,0,0,828,0,Inf,"CDO30_27170",0.440782584734087,0.440782584734087,0.440782584734087,1.59844837535452,0.951561935214812,0.456608540609655,"pSymB","NP_436874.1","semialdehyde dehydrogenase","ASP61915.1","CDO30_27170",423105,423932,1,NA,NA,"423326","423326","NA","NA","non-sig","NA",NA,NA,"GWAS"
942,3,0,0,942,0,Inf,"CDO30_27175",1.34670708184073,0.519426839349683,1.34670708184073,2.60676693770225,1.62037105339834,0.776085193380109,"pSymB","NP_436875.1","D-ribose ABC transporter substrate-binding protein","ASP61916.1","CDO30_27175",424001,424942,2,NA,NA,"424028","424630","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
183,0,0,0,0,0,NA,"CDO30_27180",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
645,6,0,0,645,0,0.5,"CDO30_27185",1.65500137779002,0.687627445577294,1.65500137779002,1.24078006300012,1.34125163699475,1.06827675024834,"pSymB","NP_436876.1","DUF2291 domain-containing protein","ASP61918.1","CDO30_27185",425108,425752,4,NA,NA,"425215","425673","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1551,2,0,0,1551,0,1,"CDO30_27190",0.236649214659686,0.228768255717829,0.236649214659686,-0.427038356515239,0.354823563506691,0.63962103654283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all"
1065,2,0,0,1065,0,1,"CDO30_27195",0.368035271424635,0.350454670708184,0.368035271424635,0.0993504595189999,0.551819226152231,0.63962103654283,"pSymB","NP_436878.1","ABC transporter permease","ASP61920.1","CDO30_27195",427299,428363,1,NA,NA,"428291","428291","NA","NA","non-sig","NA",NA,NA,"GWAS"
1035,7,0,0,1035,0,0.75,"CDO30_27200",2.28591898594654,0.808487186552769,2.28591898594654,1.9298479097175,1.68925044927097,1.14388029949411,"pSymB","NP_436879.1","gfo/Idh/MocA family oxidoreductase","ASP63034.1","CDO30_27200",428369,429403,6,NA,NA,"428647","429187","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
1920,6,0,0,1920,0,2,"CDO30_27205",1.868944612841,0.71303389363461,1.868944612841,1.66531425959931,1.51463621424462,1.06827675024834,"pSymB","NP_436880.1","hypothetical protein","ASP61921.1","CDO30_27205",429400,431319,5,NA,NA,"429928","431224","NA| chloro+_vs_fit-_A17| fit-_vs_nod-_A17","NA| A17_only","non-sig| sig","NA| pleio","positive","conflict","pleio"
759,7,0,0,759,0,2.5,"CDO30_27210",1.91457701846239,0.795921741526591,1.91457701846239,1.26910510815761,1.41483583122796,1.14388029949411,"pSymB","NP_436881.1","DUF3365 domain-containing protein","ASP61922.1","CDO30_27210",431442,432200,4,NA,NA,"431709","431978","NA","NA","non-sig| sig","NA| non-pleio",NA,NA,"sig"
