"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymA","CDO30_22720","NP_436397.2","hemolysin-type calcium-binding protein",5,1,5,889608,890097,-0.1918071,0.1612478,0.17301188,0.2856,"height1-(DZA-1)[4], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_22725","WP_013851125.1","DUF2798 domain-containing protein",2,1,2,891627,891647,0.1894915,0.1905416,0.19001655,0.299,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_22735","NP_436395.1","LysR family transcriptional regulator",1,1,1,892989,892989,-0.1629939,-0.1629939,0.1629939,0.28,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22820","NP_436377.2","CsbD family protein",1,1,1,914029,914029,0.2799249,0.2799249,0.2799249,0.066,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23060","NP_436334.1","epimerase",1,1,2,956269,956269,-0.1614323,0.1590382,0.16023525,0.468,"height1-(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_23065","NP_436333.1","LysR family transcriptional regulator",1,1,1,956975,956975,0.2594608,0.2594608,0.2594608,0.089,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23070","NP_436332.2","haloacid dehalogenase type II",1,1,1,958169,958169,-0.1684254,-0.1684254,0.1684254,0.442,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23075","NP_436331.2","hypothetical protein",2,1,2,958575,959019,-0.1679105,-0.1670062,0.16745835,0.403,"height1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_23095","NP_436326.2","type 1 glutamine amidotransferase domain-containing protein",1,1,1,962400,962400,0.1711444,0.1711444,0.1711444,0.495,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23100","NP_436325.1","short-chain dehydrogenase",1,1,1,963078,963078,-0.2058901,-0.2058901,0.2058901,0.132,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23105","NP_436324.1","LysR family transcriptional regulator",1,1,1,964480,964480,0.2821391,0.2821391,0.2821391,0.1,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23120","NP_436321.2","polyhydroxybutyrate depolymerase",2,1,2,967220,967271,-0.2553186,0.3306118,0.2929652,0.0895,"height1+(DZA-1)[1], height1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_23130","NP_436319.2","MFS transporter",1,1,1,968088,968088,0.148101,0.148101,0.148101,0.446,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23135","NP_436318.1","NmrA family protein",1,1,1,969835,969835,0.1736562,0.1736562,0.1736562,0.479,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23140","NP_436317.2","LysR family transcriptional regulator",2,1,2,970774,970930,-0.2162953,0.3312898,0.27379255,0.1135,"height1+(DZA-3)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23155","NP_436315.1","serine hydrolase",1,1,1,973745,973745,-0.2355166,-0.2355166,0.2355166,0.142,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23160","WP_015445499.1","class A beta-lactamase",1,1,1,974152,974152,-0.2300145,-0.2300145,0.2300145,0.126,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23175","NP_436312.1","Crp/Fnr family transcriptional regulator",1,1,1,976776,976776,-0.3086182,-0.3086182,0.3086182,0.074,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23195","NP_436309.1","hypothetical protein",1,1,1,980201,980201,-0.2079551,-0.2079551,0.2079551,0.168,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23320","NP_436294.1","penicillin-binding protein",1,1,1,998109,998109,0.2564937,0.2564937,0.2564937,0.168,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23335","YP_001314413.1","protease",3,1,3,1001352,1002369,0.1557929,0.2846722,0.2081189,0.273666666666667,"height1+(DZA-3)[2], height1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23355","NP_436288.1","peptide-methionine (R)-S-oxide reductase",1,1,1,1005722,1005722,-0.3126424,-0.3126424,0.3126424,0.089,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23435","NP_436274.1","FAD-binding oxidoreductase",1,1,1,1021446,1021446,0.3733219,0.3733219,0.3733219,0.064,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",2,1,2,1023593,1023911,-0.1929165,-0.1546445,0.1737805,0.361,"height1-(A17-4)[2]","4","A17 only","GxE"
"pSymA","CDO30_23485","NP_436264.1","FAD-binding oxidoreductase",3,1,3,1032241,1033300,0.1900436,0.2406038,0.216522166666667,0.274333333333333,"height1+(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_23490","NP_436263.1","NAD-dependent succinate-semialdehyde dehydrogenase",2,1,2,1034006,1034379,0.1830716,0.1833697,0.18322065,0.331,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_23495","NP_436262.1","tartrate dehydrogenase",1,1,1,1035106,1035106,-0.1685856,-0.1685856,0.1685856,0.31,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23555","NP_436252.1","AraC family transcriptional regulator",1,1,1,1046956,1046956,-0.3120808,-0.3120808,0.3120808,0.111,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23570","WP_014531371.1","hypothetical protein",1,1,1,1049496,1049496,-0.1850673,-0.1850673,0.1850673,0.184,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23630","NP_436237.1","potassium transporter Kup",1,1,1,1060609,1060609,-0.3006403,-0.3006403,0.3006403,0.11,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23740","NP_436220.1","DUF937 domain-containing protein",1,1,1,1077224,1077224,-0.2085712,-0.2085712,0.2085712,0.152,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23780","NP_436212.1","ABC transporter permease",1,1,1,1085377,1085377,0.1902697,0.1902697,0.1902697,0.267,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23835","NP_436202.1","LysR family transcriptional regulator",1,1,1,1098658,1098658,-0.2263673,-0.2263673,0.2263673,0.131,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23895","NP_436190.1","adenine deaminase",1,1,1,1111403,1111403,-0.2977113,-0.2977113,0.2977113,0.138,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23905","NP_436188.1","adenine deaminase",1,1,1,1115269,1115269,-0.2543862,-0.2543862,0.2543862,0.12,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24000","NP_436170.1","arylsulfatase",3,1,4,1132250,1132406,-0.3569244,-0.2598508,0.300504025,0.0815,"height1-(DZA-1)[2], height1-(DZA-3)[2]","1, 3","DZA only","GxG"
"pSymA","CDO30_24005","NP_436169.1","haloacid dehalogenase-like hydrolase",1,1,1,1134877,1134877,0.344504,0.344504,0.344504,0.058,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24010","NP_436168.1","hypothetical protein",1,1,1,1136997,1136997,-0.290676,-0.290676,0.290676,0.126,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24195","NP_436136.1","LysR family transcriptional regulator",1,1,1,1172288,1172288,0.3007704,0.3007704,0.3007704,0.063,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24200","NP_436135.2","nuclear transport factor 2 family protein",1,1,2,1172953,1172953,0.1802691,0.190826,0.18554755,0.262,"height1+(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24320","YP_002823055.1","hypothetical protein",2,1,2,1197746,1197915,-0.3105405,-0.2536687,0.2821046,0.123,"height1-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24330","NP_436110.1","endo-1%2C3-1%2C4-beta-glycanase EglC",1,1,1,1199970,1199970,-0.328948,-0.328948,0.328948,0.073,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24350","NP_436107.2","adenylate/guanylate cyclase domain-containing protein",2,1,2,1202506,1203973,-0.1754146,0.2086035,0.19200905,0.2145,"height1+(A17-2)[1], height1-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_24355","NP_436106.1","mechanosensitive ion channel family protein",1,1,1,1204989,1204989,-0.3329102,-0.3329102,0.3329102,0.157,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24375","NP_436102.1","Flp pilus assembly protein CpaB",1,1,1,1208879,1208879,0.2808602,0.2808602,0.2808602,0.099,"height1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24405","NP_436096.2","type II secretion system protein",1,1,1,1215121,1215121,-0.1646143,-0.1646143,0.1646143,0.424,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24415","NP_436094.1","hybrid sensor histidine kinase/response regulator",2,1,2,1217212,1218332,0.2070603,0.3197549,0.2634076,0.136,"height1+(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24425","NP_436092.1","chemotaxis protein CheW",1,1,1,1220859,1220859,0.1669284,0.1669284,0.1669284,0.335,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24430","NP_436091.1","chemotaxis protein CheR",1,1,1,1221497,1221497,0.2123689,0.2123689,0.2123689,0.147,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24440","NP_436089.2","GGDEF domain-containing protein",1,1,1,1223401,1223401,0.2870592,0.2870592,0.2870592,0.058,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_24460","NP_436085.1","cation:proton antiporter",2,1,3,1229733,1229919,-0.1632702,0.2207238,0.198776133333333,0.256333333333333,"height1-(DZA-1)[1], height1+(DZA-1)[1], height1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24475","NP_436082.1","NADH-quinone oxidoreductase subunit M",2,1,2,1233162,1233404,0.1349392,0.164617,0.1497781,0.3085,"height1+(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24480","NP_436081.1","NADH-quinone oxidoreductase subunit N 2",1,1,1,1234439,1234439,0.1610963,0.1610963,0.1610963,0.314,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24485","NP_436080.1","NADH-quinone oxidoreductase subunit A 2",1,1,1,1235152,1235152,0.3224432,0.3224432,0.3224432,0.084,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24500","NP_436077.1","NADH-quinone oxidoreductase subunit D 2",1,1,1,1236771,1236771,-0.1987294,-0.1987294,0.1987294,0.272,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24515","NP_436074.1","NADH-quinone oxidoreductase subunit G 2",2,1,3,1240490,1241885,0.2759155,0.312879,0.293111866666667,0.0856666666666667,"height1+(DZA-1)[1], height1+(DZA-3)[2]","1, 3","DZA only","GxG"
"pSymA","CDO30_24520","NP_436073.1","histidine kinase",1,1,2,1242339,1242339,0.2640489,0.2879711,0.27601,0.126,"height1+(DZA-1)[1], height1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24560","YP_001314499.1","GntR family transcriptional regulator",1,1,1,1250234,1250234,0.2234406,0.2234406,0.2234406,0.225,"height1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24585","NP_436060.1","alanine--glyoxylate aminotransferase family protein",1,1,2,1255883,1255883,0.28309,0.2919599,0.28752495,0.068,"height1+(DZA-1)[1], height1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24590","NP_436059.1","hypothetical protein",2,1,2,1256865,1257018,-0.408338,-0.2901277,0.34923285,0.0865,"height1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24595","NP_436058.1","LysR family transcriptional regulator",1,1,1,1257946,1257946,-0.2676536,-0.2676536,0.2676536,0.173,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24600","NP_436057.2","(2Fe-2S)-binding protein",1,1,1,1258450,1258450,-0.1772465,-0.1772465,0.1772465,0.246,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24605","NP_436056.1","oxidoreductase",2,1,2,1259964,1260964,-0.3257502,-0.2248025,0.27527635,0.1075,"height1-(DZA-1)[1], height1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24625","NP_436053.1","dehydrogenase",1,1,1,1264222,1264222,-0.2055948,-0.2055948,0.2055948,0.183,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24630","NP_436052.2","LysR family transcriptional regulator",1,1,1,1266280,1266280,-0.1875153,-0.1875153,0.1875153,0.304,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24645","NP_436049.1","aminopeptidase P family protein",1,1,1,1270730,1270730,-0.2958492,-0.2958492,0.2958492,0.089,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24675","NP_436043.1","muconate cycloisomerase",2,1,2,1275594,1276420,0.2518217,0.2673521,0.2595869,0.0915,"height1+(DZA-1)[1], height1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24685","NP_436041.1","DUF2384 domain-containing protein",1,1,1,1277879,1277879,-0.3300143,-0.3300143,0.3300143,0.063,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24695","NP_436039.2","AraC family transcriptional regulator",2,1,2,1278743,1279111,-0.3346403,0.16551,0.25007515,0.249,"height1+(DZA-1)[1], height1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24720","NP_436035.2","hypothetical protein",1,1,1,1284003,1284003,0.1970461,0.1970461,0.1970461,0.147,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24730","NP_436033.1","5-dehydro-4-deoxyglucarate dehydratase",2,1,3,1286179,1286444,0.2782847,0.3319218,0.3086259,0.0593333333333333,"height1+(DZA-3)[1], height1+(A17-4)[2]","3, 4","Both","other"
"pSymA","CDO30_24740","YP_001313791.1","ABC transporter permease",3,1,3,1288247,1288430,-0.3016174,0.2452868,0.2382813,0.157,"height1+(DZA-3)[1], height1+(A17-4)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_24885","NP_436004.1","oxidase",1,1,1,1319525,1319525,-0.2066293,-0.2066293,0.2066293,0.225,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24890","NP_436003.1","ABC transporter substrate-binding protein",1,1,1,1321054,1321054,0.3684926,0.3684926,0.3684926,0.099,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24900","NP_436002.1","amidase",1,1,1,1322369,1322369,0.2967933,0.2967933,0.2967933,0.058,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24920","YP_001313776.1","ABC transporter ATP-binding protein",1,1,1,1326289,1326289,0.2058472,0.2058472,0.2058472,0.309,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24960","NP_435991.1","carbohydrate ABC transporter permease",1,1,1,1333910,1333910,-0.1644716,-0.1644716,0.1644716,0.455,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24965","WP_014531531.1","hypothetical protein",1,1,1,1334812,1334812,0.1941535,0.1941535,0.1941535,0.157,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24975","NP_435989.2","VOC family protein",2,1,2,1335634,1335680,-0.154543,0.2566319,0.20558745,0.2095,"height1+(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24980","NP_435987.1","DUF1206 domain-containing protein",1,1,1,1336365,1336365,-0.1714024,-0.1714024,0.1714024,0.277,"height1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24990","NP_435985.1","sugar phosphate isomerase/epimerase",2,1,2,1338728,1338734,0.2105494,0.261202,0.2358757,0.1205,"height1+(A17-4)[2]","4","A17 only","GxE"
"pSymA","CDO30_24995","NP_435984.1","enolase",1,1,1,1340289,1340289,-0.3206163,-0.3206163,0.3206163,0.105,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_25010","NP_435981.1","ABC transporter ATP-binding protein",1,1,1,1343223,1343223,0.2193781,0.2193781,0.2193781,0.115,"height1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_25075","NP_435969.1","dihydrofolate reductase",1,1,1,1357076,1357076,0.329536,0.329536,0.329536,0.058,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_25100","NP_435964.1","Type IV secretory pathway AvhB2 protein",1,1,1,1359632,1359632,-0.1469773,-0.1469773,0.1469773,0.387,"height1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25150","NP_438059.1","SRPBCC domain-containing protein",1,1,1,5363,5363,0.1691141,0.1691141,0.1691141,0.429,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25155","NP_438060.1","ArsR family transcriptional regulator",1,1,1,5853,5853,0.1446835,0.1446835,0.1446835,0.461,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25185","NP_438066.1","hypothetical protein",1,1,1,16387,16387,0.2486832,0.2486832,0.2486832,0.131,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25190","NP_438067.1","phosphomethylpyrimidine synthase ThiC",1,1,1,18529,18529,0.6248827,0.6248827,0.6248827,0.052,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25195","NP_438068.1","glycine oxidase ThiO",2,1,2,20354,20476,-0.1625822,0.2432159,0.20289905,0.249,"height1+(DZA-3)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_25200","YP_001312910.1","thiamine biosynthesis protein ThiS",1,1,1,21064,21064,0.1813826,0.1813826,0.1813826,0.225,"height1+(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25205","NP_438069.1","thiazole synthase",1,1,1,21750,21750,-0.2121978,-0.2121978,0.2121978,0.387,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25210","NP_438070.1","thiamine phosphate synthase",2,1,2,22125,22280,0.2390651,0.2566257,0.2478454,0.186,"height1+(DZA-3)[2]","3","DZA only","GxE"
"pSymB","CDO30_25315","NP_438091.1","3-hydroxyacyl-CoA dehydrogenase",1,1,2,45472,45472,-0.2408162,0.2211853,0.23100075,0.12,"height1+(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25320","NP_438092.1","2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase",1,1,2,46145,46145,-0.2421081,0.2062157,0.2241619,0.147,"height1+(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25330","NP_438094.3","bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase",1,1,1,48816,48816,0.3074249,0.3074249,0.3074249,0.188,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25335","NP_438095.1","phenylacetic acid degradation protein",1,1,1,50321,50321,0.1491014,0.1491014,0.1491014,0.455,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25340","NP_438096.1","phenylacetate-CoA oxygenase subunit PaaJ",1,1,1,50658,50658,-0.2125813,-0.2125813,0.2125813,0.168,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25345","NP_438097.1","phenylacetate-CoA oxygenase subunit PaaI",1,1,1,51555,51555,0.1884837,0.1884837,0.1884837,0.209,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25365","NP_438101.1","DUF992 domain-containing protein",1,1,2,54649,54649,-0.2656258,0.2396106,0.2526182,0.117,"height1+(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25370","NP_438102.1","alpha-glucosidase/alpha-galactosidase",1,1,2,56474,56474,-0.3578373,0.350536,0.35418665,0.058,"height1+(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25380","NP_438104.1","ABC transporter permease",3,1,4,58599,59292,-0.2855843,0.2166531,0.20192135,0.23725,"height1+(DZA-1)[1], height1-(A17-2)[1], height1+(DZA-3)[1], height1-(A17-4)[1]","1, 2, 3, 4","Both","Universal"
"pSymB","CDO30_25385","NP_438105.1","ABC transporter permease",1,1,1,59786,59786,-0.1524557,-0.1524557,0.1524557,0.34,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25390","NP_438106.1","periplasmic alpha-galactoside-binding protein",1,1,1,60899,60899,-0.2067286,-0.2067286,0.2067286,0.319,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25395","NP_438107.1","alpha-glucosidase/alpha-galactosidase",4,1,6,62969,64151,-0.3052024,0.4029766,0.246331283333333,0.2145,"height1+(DZA-1)[2], height1-(A17-2)[3], height1+(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25400","NP_438108.1","AraC family transcriptional regulator",1,1,1,65440,65440,0.2357229,0.2357229,0.2357229,0.157,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25405","NP_438109.1","LacI family transcriptional regulator",1,1,2,66620,66620,-0.1563008,0.2211494,0.1887251,0.471,"height1+(A17-2)[1], height1-(DZA-3)[1]","2, 3","Both","other"
"pSymB","CDO30_25410","NP_438110.1","VapC toxin family PIN domain ribonuclease",1,1,1,66804,66804,0.2467177,0.2467177,0.2467177,0.168,"height1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25415","YP_002822257.1","plasmid stabilization protein",1,1,2,67172,67172,-0.3722824,0.355222,0.3637522,0.052,"height1+(DZA-1)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25420","NP_436541.1","sugar ABC transporter substrate-binding protein",3,1,5,68134,68734,-0.2971533,0.3713514,0.29952522,0.1622,"height1+(DZA-1)[2], height1+(A17-2)[1], height1-(A17-2)[2]","1, 2","Both","other"
"pSymB","CDO30_25425","NP_436542.1","sugar ABC transporter permease",1,1,1,69471,69471,0.2115465,0.2115465,0.2115465,0.476,"height1+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25440","NP_436545.1","ABC transporter ATP-binding protein",4,1,4,73247,73959,-0.4114127,-0.2216294,0.2904894,0.191,"height1-(A17-4)[4]","4","A17 only","GxE"
"pSymB","CDO30_25445","NP_436546.1","pyrroline-5-carboxylate reductase",5,1,6,74205,74649,-0.3423719,0.2489697,0.223737133333333,0.286,"height1+(A17-2)[1], height1-(A17-2)[1], height1-(DZA-3)[2], height1+(DZA-3)[1], height1-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymB","CDO30_25450","NP_436547.1","LysR family transcriptional regulator",1,1,1,75355,75355,-0.4423463,-0.4423463,0.4423463,0.052,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25455","NP_436548.1","glutathione S-transferase",1,1,1,76371,76371,-0.1967816,-0.1967816,0.1967816,0.178,"height1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25460","NP_436549.1","flavin-nucleotide-binding protein",3,1,3,77202,77432,-0.3978939,0.2037705,0.269833066666667,0.357666666666667,"height1-(DZA-3)[1], height1+(DZA-3)[1], height1-(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_25465","NP_436550.1","catalase C",5,1,5,78458,79628,-0.4063092,-0.149454,0.2251485,0.2576,"height1-(DZA-3)[1], height1-(A17-4)[4]","3, 4","Both","other"
"pSymB","CDO30_25470","NP_436551.1","ATP-dependent DNA ligase",2,1,2,80392,80544,-0.254296,-0.1601053,0.20720065,0.283,"height1-(A17-4)[2]","4","A17 only","GxE"
"pSymB","CDO30_25475","NP_436552.1","LysR family transcriptional regulator",2,1,2,81025,81488,0.1678563,0.1836418,0.17574905,0.2615,"height1+(DZA-1)[1], height1+(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25480","NP_436553.1","alpha/beta hydrolase",4,1,4,82078,82768,-0.4601965,-0.1578393,0.2551691,0.20425,"height1-(DZA-3)[3], height1-(A17-4)[1]","3, 4","Both","other"
"pSymB","CDO30_25485","NP_436554.1","ZIP family metal transporter",2,1,3,83256,83309,-0.3498827,0.3642561,0.3114399,0.125333333333333,"height1+(DZA-1)[1], height1-(A17-2)[2]","1, 2","Both","other"
"pSymB","CDO30_25490","NP_436555.1","vitamin K epoxide reductase",2,1,3,84257,85958,-0.1350317,0.2758436,0.190987466666667,0.335333333333333,"height1+(A17-2)[2], height1-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","CDO30_25495","NP_436556.1","gfo/Idh/MocA family oxidoreductase",1,1,1,86836,86836,-0.1800203,-0.1800203,0.1800203,0.482,"height1-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25500","NP_436557.1","LacI family transcriptional regulator",3,1,3,88022,88256,-0.2095531,0.1824413,0.188802633333333,0.294666666666667,"height1+(A17-2)[1], height1+(DZA-3)[1], height1-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymB","CDO30_25505","NP_436558.1","ABC transporter permease",2,1,2,89250,89801,-0.6403689,0.3305763,0.4854726,0.0735,"height1+(DZA-1)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_25510","NP_436559.1","ABC transporter permease",3,1,3,90227,90815,-0.343582,0.3272832,0.319230066666667,0.0926666666666667,"height1+(DZA-1)[1], height1+(A17-4)[1], height1-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_25525","NP_436561.1","sugar ABC transporter substrate-binding protein",5,1,5,92746,93598,-0.5350763,0.3207449,0.28331698,0.2952,"height1+(DZA-1)[1], height1+(A17-2)[1], height1-(A17-2)[1], height1-(A17-4)[2]","1, 2, 4","Both","Partially Universal"
"pSymB","CDO30_25530","NP_436562.1","dihydrolipoamide succinyltransferase",2,1,3,94310,94501,-0.4102496,0.2036837,0.283707266666667,0.124,"height1-(DZA-1)[1], height1+(A17-2)[1], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25535","NP_436563.1","pyruvate dehydrogenase",4,1,6,95065,95656,-0.3180937,0.3596431,0.276288466666667,0.173833333333333,"height1+(DZA-1)[2], height1-(DZA-1)[1], height1-(A17-2)[2], height1-(A17-4)[1]","1, 2, 4","Both","Partially Universal"
"pSymB","CDO30_25540","NP_436564.1","Lrp/AsnC family transcriptional regulator",2,1,3,97084,97289,-0.252666,0.3649073,0.310367266666667,0.116666666666667,"height1+(DZA-1)[2], height1-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25545","NP_437802.1","hypothetical protein",1,1,1,97621,97621,0.2118989,0.2118989,0.2118989,0.479,"height1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25550","WP_017263939.1","hypothetical protein",1,1,1,98112,98112,-0.3940095,-0.3940095,0.3940095,0.058,"height1-(DZA-1)[1]","1","DZA only","GxE"
