"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","gene-CDO30_25785","NP_436609.1","sodium:alanine symporter family protein",1,1,1,144116,144116,0.07782846,0.07782846,0.07782846,0.288,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25840","NP_436619.1","hemolysin D",7,1,8,156527,158128,-0.09064873,0.1240003,0.0831792075,0.350625,"shoot.plast-(DZA-13)[7], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_25845","NP_436620.2","glutathione-dependent formaldehyde dehydrogenase",1,1,1,159967,159967,-0.1387427,-0.1387427,0.1387427,0.162,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25885","NP_436628.1","protein-L-isoaspartate O-methyltransferase",2,1,2,164192,165431,-0.1656166,-0.06474821,0.115182405,0.254,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25910","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",1,1,1,168869,168869,-0.144241,-0.144241,0.144241,0.094,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25920","NP_436635.1","pyruvate oxidase",1,1,1,170800,170800,-0.1137713,-0.1137713,0.1137713,0.089,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25925","NP_436636.1","sensory rhodopsin transducer",1,1,1,172826,172826,-0.07758393,-0.07758393,0.07758393,0.183,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25950","NP_436641.1","hydroxyglutarate oxidase",1,1,1,177882,177882,0.09564393,0.09564393,0.09564393,0.126,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25955","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",1,1,1,179612,179612,-0.07086795,-0.07086795,0.07086795,0.424,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25960","NP_436643.1","FAD-dependent oxidoreductase",2,1,2,181173,182025,-0.1389629,-0.06724951,0.103106205,0.301,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25965","NP_436644.1","anion permease",2,1,2,183337,183433,-0.07685746,0.1024697,0.08966358,0.3275,"shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_25975","NP_436646.1","FadR family transcriptional regulator",1,1,1,184382,184382,-0.1344315,-0.1344315,0.1344315,0.168,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25985","NP_436648.1","peptide ABC transporter substrate-binding protein",1,1,1,186608,186608,-0.1302114,-0.1302114,0.1302114,0.178,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25995","NP_436650.1","ABC transporter permease",1,1,1,189619,189619,-0.130805,-0.130805,0.130805,0.115,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26020","NP_436655.1","dihydroxy-acid dehydratase",1,1,1,194485,194485,0.1943471,0.1943471,0.1943471,0.073,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26025","NP_436656.1","amylo-alpha-1%2C6-glucosidase",1,1,1,196416,196416,-0.1318921,-0.1318921,0.1318921,0.11,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26040","NP_436658.1","RidA family protein",1,1,1,199927,199927,-0.1779458,-0.1779458,0.1779458,0.063,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26075","NP_436664.1","ABC transporter ATP-binding protein",1,1,1,203521,203521,0.0929403,0.0929403,0.0929403,0.189,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26090","YP_001312749.1","BMP family ABC transporter substrate-binding protein",1,1,1,206801,206801,0.07021586,0.07021586,0.07021586,0.263,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26125","NP_436674.1","permease",1,1,1,215236,215236,-0.0888743,-0.0888743,0.0888743,0.351,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26130","NP_436675.1","aromatic acid decarboxylase",1,1,1,217091,217091,-0.1333895,-0.1333895,0.1333895,0.314,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26135","NP_436676.1","UbiD family decarboxylase",3,1,3,217679,218038,-0.1231667,-0.08550003,0.10819821,0.228666666666667,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[2]","Both"
"pSymB","gene-CDO30_26140","NP_436677.1","amidohydrolase",3,1,3,218912,218954,-0.1214621,-0.1113779,0.117117566666667,0.343666666666667,"shoot.plast-(A17-24)[3]","A17 only"
"pSymB","gene-CDO30_26145","NP_436678.1","amidohydrolase",1,1,1,220439,220439,-0.1511178,-0.1511178,0.1511178,0.094,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26150","NP_436679.1","DUF2243 domain-containing protein",1,1,1,221070,221070,-0.1123562,-0.1123562,0.1123562,0.204,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26155","NP_436680.1","dihydrodipicolinate synthase family protein",1,1,1,221840,221840,-0.1688841,-0.1688841,0.1688841,0.079,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26195","NP_436688.1","FadR family transcriptional regulator",1,1,1,231718,231718,0.1192517,0.1192517,0.1192517,0.141,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26270","NP_436702.1","DNA-binding response regulator",1,1,1,247629,247629,-0.1340476,-0.1340476,0.1340476,0.262,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26280","NP_436704.1","hybrid sensor histidine kinase/response regulator",1,1,1,249849,249849,0.07339424,0.07339424,0.07339424,0.236,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26285","NP_436705.1","hypothetical protein",1,1,1,252400,252400,0.1612146,0.1612146,0.1612146,0.089,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26295","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",1,1,1,253304,253304,0.159489,0.159489,0.159489,0.131,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26300","NP_436708.1","MBL fold metallo-hydrolase",1,1,1,254057,254057,0.1647081,0.1647081,0.1647081,0.099,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26305","NP_436709.1","hypothetical protein",2,1,2,255441,255483,-0.1728465,0.06909878,0.12097264,0.2645,"shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_26310","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",1,1,1,256092,256092,0.08206176,0.08206176,0.08206176,0.162,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26325","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",1,1,1,259299,259299,-0.2280499,-0.2280499,0.2280499,0.063,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26335","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",1,1,1,260934,260934,0.08363027,0.08363027,0.08363027,0.366,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26355","NP_436719.1","hypothetical protein",1,1,1,264926,264926,0.07906324,0.07906324,0.07906324,0.183,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26360","NP_436720.1","hypothetical protein",1,1,1,265354,265354,0.1522737,0.1522737,0.1522737,0.141,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26365","NP_436721.1","ABC transporter substrate-binding protein",2,1,2,265928,266070,-0.106673,0.09631602,0.10149451,0.288,"shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26400","NP_436728.1","ribulose-phosphate 3-epimerase",2,1,2,271286,271378,-0.09898927,-0.08064458,0.089816925,0.288,"shoot.plast-(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_26405","NP_436729.1","CbbX protein",2,1,2,272066,272079,-0.08185521,-0.07845399,0.0801546,0.188,"shoot.plast-(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_26410","NP_436730.1","ribulose bisphosphate carboxylase small subunit",1,1,1,272897,272897,-0.0821993,-0.0821993,0.0821993,0.188,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26420","NP_436732.1","fructose-bisphosphate aldolase",1,1,1,275196,275196,-0.0889047,-0.0889047,0.0889047,0.366,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26435","NP_436735.1","fructose 1%2C6-bisphosphatase",1,1,1,279796,279796,-0.1018881,-0.1018881,0.1018881,0.429,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26445","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",1,1,1,281285,281285,-0.06661744,-0.06661744,0.06661744,0.487,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26495","NP_436747.1","NAD(P)-dependent oxidoreductase",1,1,1,289822,289822,-0.1341258,-0.1341258,0.1341258,0.063,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26565","NP_436759.1","phage holin family protein",1,1,1,301210,301210,0.08771654,0.08771654,0.08771654,0.141,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26605","NP_436767.1","hypothetical protein",1,1,1,309328,309328,-0.1618941,-0.1618941,0.1618941,0.073,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26625","NP_436770.1","glycosyltransferase",1,1,1,312748,312748,-0.1158092,-0.1158092,0.1158092,0.073,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26640","NP_436773.1","glycosyl transferase",1,1,1,316281,316281,0.2152946,0.2152946,0.2152946,0.084,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26645","NP_436774.1","CDP-paratose 2-epimerase",1,1,1,317194,317194,-0.1928469,-0.1928469,0.1928469,0.052,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26665","NP_436778.1","hypothetical protein",1,1,1,321307,321307,-0.1346513,-0.1346513,0.1346513,0.131,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26670","NP_436779.1","inositol-3-phosphate synthase",1,1,1,323270,323270,0.08079933,0.08079933,0.08079933,0.199,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26680","NP_436781.1","beta-xylosidase",1,1,1,325418,325418,0.1183138,0.1183138,0.1183138,0.162,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26685","NP_436782.1","coenzyme F420 hydrogenase",1,1,1,325542,325542,0.06926845,0.06926845,0.06926845,0.309,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26705","NP_436786.1","transcriptional regulator",1,1,1,329424,329424,0.07622559,0.07622559,0.07622559,0.236,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26710","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",6,1,12,329879,330628,0.06764093,0.1342624,0.0997192875,0.2365,"shoot.plast+(DZA-13)[6], shoot.plast+(A17-24)[6]","Both"
"pSymB","gene-CDO30_26715","NP_436788.1","GntR family transcriptional regulator",1,1,2,330915,330915,0.07254579,0.1056216,0.089083695,0.251,"shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_26720","NP_436789.1","dihydrodipicolinate synthase family protein",1,1,1,331935,331935,0.08958163,0.08958163,0.08958163,0.204,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26730","NP_436791.1","malate dehydrogenase",1,1,1,333264,333264,0.08414116,0.08414116,0.08414116,0.241,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26735","NP_436792.1","aldehyde dehydrogenase (NADP(+))",1,1,1,335800,335800,-0.07960088,-0.07960088,0.07960088,0.215,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26760","NP_436797.1","amino acid dehydrogenase",1,1,1,339797,339797,0.07633806,0.07633806,0.07633806,0.351,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26765","NP_436798.1","hydroxyproline-2-epimerase",2,1,2,340504,340846,0.08624486,0.09244228,0.08934357,0.238,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_26775","NP_436800.1","trans-3-hydroxy-L-proline dehydratase",1,1,1,343418,343418,0.1056474,0.1056474,0.1056474,0.387,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26785","NP_436802.1","MFS transporter",1,1,1,345872,345872,0.08686082,0.08686082,0.08686082,0.435,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26790","NP_436803.1","hypothetical protein",1,1,1,346224,346224,0.07991678,0.07991678,0.07991678,0.304,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26805","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",2,1,2,347073,347394,-0.08123842,0.1145916,0.09791501,0.3375,"shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_26815","NP_436807.1","aspartate aminotransferase family protein",1,1,1,349515,349515,0.119709,0.119709,0.119709,0.173,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26830","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase",1,1,1,352048,352048,0.152676,0.152676,0.152676,0.136,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26845","NP_436813.1","spermidine/putrescine ABC transporter permease",1,1,1,355319,355319,0.122259,0.122259,0.122259,0.209,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26860","NP_436816.1","NAD/NADP octopine/nopaline dehydrogenase",3,1,4,359168,359319,-0.09212468,0.1355179,0.100769735,0.2515,"shoot.plast+(DZA-13)[2], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_26875","NP_436819.1","permease",2,1,2,362107,362263,-0.08561356,0.1215903,0.10360193,0.3305,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_26890","NP_436822.1","C4-dicarboxylate ABC transporter substrate-binding protein",2,1,2,367101,367857,-0.06600022,0.07169754,0.06884888,0.343,"shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26895","NP_436823.1","DUF2188 domain-containing protein",1,1,1,368333,368333,0.1758448,0.1758448,0.1758448,0.052,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26930","NP_436830.1","adenylate/guanylate cyclase domain-containing protein",2,1,2,374905,376212,0.1518523,0.2018703,0.1768613,0.204,"shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_26960","NP_436838.1","dihydroxyacetone kinase subunit DhaK",1,1,1,380905,380905,0.1107066,0.1107066,0.1107066,0.152,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26970","NP_436840.1","dihydroxyacetone kinase",1,1,1,383686,383686,0.07686533,0.07686533,0.07686533,0.209,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_26975","NP_436841.2","ABC transporter permease",2,1,2,384925,385068,-0.07571994,0.1159172,0.09581857,0.178,"shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27015","NP_436848.1","TRAP transporter small permease",2,1,4,393061,393091,0.09540329,0.1238635,0.1103676225,0.1885,"shoot.plast+(DZA-13)[2], shoot.plast+(A17-24)[2]","Both"
"pSymB","gene-CDO30_27020","NP_436849.1","GntR family transcriptional regulator",1,1,1,393537,393537,0.1220953,0.1220953,0.1220953,0.178,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27025","NP_436850.1","transcriptional regulator",1,1,1,394423,394423,0.09333384,0.09333384,0.09333384,0.298,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27035","NP_436852.1","sugar ABC transporter permease",2,1,2,397117,397897,-0.1103419,0.1195353,0.1149386,0.2875,"shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_27050","NP_436855.1","trehalose utilization protein ThuA",2,1,4,400015,400294,0.08637894,0.1602069,0.116654985,0.2615,"shoot.plast+(DZA-13)[2], shoot.plast+(A17-24)[2]","Both"
"pSymB","gene-CDO30_27065","WP_017264406.1","hypothetical protein",1,1,1,403072,403072,-0.1172133,-0.1172133,0.1172133,0.335,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27070","NP_436858.1","sulfatase",2,1,2,403649,403974,0.08424377,0.09523495,0.08973936,0.2715,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_27075","NP_436859.2","transporter",5,1,7,404883,406282,-0.1533387,0.1185067,0.119208342857143,0.193714285714286,"shoot.plast+(DZA-13)[3], shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[2]","Both"
"pSymB","gene-CDO30_27085","WP_017264403.1","DUF2950 domain-containing protein",1,1,1,406687,406687,0.1331646,0.1331646,0.1331646,0.128,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27095","NP_436860.1","formylglycine-generating enzyme family protein",1,1,1,407202,407202,0.1657729,0.1657729,0.1657729,0.079,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27100","NP_436861.2","alpha/beta hydrolase",1,1,1,408212,408212,0.09149661,0.09149661,0.09149661,0.288,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27105","NP_436862.1","hypothetical protein",1,1,1,409902,409902,0.09783025,0.09783025,0.09783025,0.199,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27115","NP_436864.1","MFS transporter",1,1,1,411126,411126,0.08538411,0.08538411,0.08538411,0.225,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27140","NP_436868.1","twin-arginine translocation pathway signal protein",3,1,3,414448,414907,0.07147057,0.1013692,0.0818430833333333,0.253,"shoot.plast+(DZA-13)[3]","DZA only"
"pSymB","gene-CDO30_27150","NP_436870.1","AraC family transcriptional regulator",1,1,2,416807,416807,0.09398574,0.1549003,0.12444302,0.12,"shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_27160","NP_436872.1","efflux RND transporter periplasmic adaptor subunit",2,1,2,422080,422199,0.07226435,0.1007575,0.086510925,0.2775,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_27185","NP_436876.1","DUF2291 domain-containing protein",1,1,1,425341,425341,0.0926931,0.0926931,0.0926931,0.23,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27195","NP_436878.1","ABC transporter permease",1,1,1,428291,428291,-0.0920919,-0.0920919,0.0920919,0.152,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27205","NP_436880.1","hypothetical protein",1,1,1,429928,429928,-0.09167958,-0.09167958,0.09167958,0.168,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27210","NP_436881.1","DUF3365 domain-containing protein",1,1,1,431972,431972,-0.09047736,-0.09047736,0.09047736,0.131,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27215","NP_436882.1","hybrid sensor histidine kinase/response regulator",1,1,1,433861,433861,0.0746595,0.0746595,0.0746595,0.283,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27230","NP_436885.1","hypothetical protein",1,1,1,437156,437156,0.08848474,0.08848474,0.08848474,0.178,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27240","NP_436887.1","ion transporter",1,1,1,439878,439878,0.1535277,0.1535277,0.1535277,0.178,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27245","NP_436888.1","inositol monophosphatase",2,1,2,440431,440471,-0.09729567,0.08381391,0.09055479,0.4685,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27255","NP_436890.2","iron ABC transporter permease",4,1,4,442883,444088,-0.08487021,0.0935674,0.085965045,0.42,"shoot.plast-(A17-24)[2], shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_27260","NP_436891.1","iron ABC transporter substrate-binding protein",1,1,1,445297,445297,0.1118922,0.1118922,0.1118922,0.435,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27265","NP_436892.1","LacI family transcriptional regulator",1,1,1,446375,446375,-0.08778762,-0.08778762,0.08778762,0.319,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27285","NP_436896.1","ABC transporter ATP-binding protein",1,1,1,450549,450549,-0.1954215,-0.1954215,0.1954215,0.063,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27305","NP_436900.1","TRAP transporter substrate-binding protein DctP",1,1,1,454046,454046,0.2297565,0.2297565,0.2297565,0.1,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27315","NP_436902.1","RidA family protein",1,1,1,455434,455434,-0.1316717,-0.1316717,0.1316717,0.079,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27325","NP_436904.1","NAD-dependent succinate-semialdehyde dehydrogenase",1,1,2,456397,456397,0.100394,0.1414239,0.12090895,0.163,"shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_27330","NP_436905.1","aspartate aminotransferase family protein",1,1,1,458264,458264,-0.213165,-0.213165,0.213165,0.053,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27340","NP_436907.1","ABC transporter permease",1,1,1,460635,460635,-0.1119785,-0.1119785,0.1119785,0.178,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27360","NP_436911.1","hypothetical protein",2,1,2,464423,464638,-0.09325555,-0.09098237,0.09211896,0.3115,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_27375","NP_436914.1","NADPH:quinone reductase",2,1,2,467811,467922,0.1190302,0.1315151,0.12527265,0.238,"shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_27385","NP_437379.1","hypothetical protein",1,1,1,469688,469688,-0.1127194,-0.1127194,0.1127194,0.09,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27395","NP_436917.1","Curdlan synthase",1,1,1,471439,471439,0.1289453,0.1289453,0.1289453,0.199,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27420","NP_436922.1","dehydrogenase",1,1,1,479598,479598,-0.1158165,-0.1158165,0.1158165,0.089,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27450","NP_436928.1","alcohol dehydrogenase",2,1,2,483189,483690,0.1089905,0.125886,0.11743825,0.249,"shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_27460","NP_436930.1","aldehyde dehydrogenase",5,1,5,485262,486544,0.1211725,0.1404164,0.1295213,0.2386,"shoot.plast+(A17-24)[5]","A17 only"
"pSymB","gene-CDO30_27510","NP_436941.1","oxidoreductase",1,1,1,496441,496441,-0.1671963,-0.1671963,0.1671963,0.131,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27520","NP_436942.1","sn-glycerol-3-phosphate-binding periplasmic protein UgpB",1,1,1,498222,498222,0.1832637,0.1832637,0.1832637,0.173,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27525","NP_436943.1","sn-glycerol 3-phosphate ABC transporter permease",2,1,2,498683,499310,0.09287956,0.156413,0.12464628,0.33,"shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_27530","NP_436944.1","sn-glycerol 3-phosphate ABC transporter permease",1,1,1,499738,499738,0.1419422,0.1419422,0.1419422,0.346,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27555","NP_436949.1","aspartate aminotransferase family protein",1,1,1,506039,506039,0.1608029,0.1608029,0.1608029,0.12,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27560","NP_436950.1","NAD-dependent succinate-semialdehyde dehydrogenase",2,1,2,506469,507173,-0.09100987,0.1236311,0.107320485,0.233,"shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_27570","YP_002824530.1","PLP-dependent aminotransferase family protein",1,1,1,509518,509518,-0.1783302,-0.1783302,0.1783302,0.094,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27575","NP_436953.1","ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA",1,1,1,510378,510378,0.2228321,0.2228321,0.2228321,0.094,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27590","NP_436956.1","ectoine/hydroxyectoine ABC transporter permease subunit EhuD",1,1,1,513061,513061,0.1006531,0.1006531,0.1006531,0.455,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27595","NP_436957.1","ectoine utilization protein EutA",1,1,1,513770,513770,0.1469098,0.1469098,0.1469098,0.225,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27600","NP_436958.1","hydroxyectoine utilization dehydratase EutB",1,1,1,514682,514682,0.1352688,0.1352688,0.1352688,0.131,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27605","NP_436959.1","cyclodeaminase",2,1,3,515509,515826,-0.11032,0.1574786,0.124600266666667,0.108,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_27625","NP_436963.1","FadR family transcriptional regulator",1,1,1,520446,520446,-0.1084438,-0.1084438,0.1084438,0.162,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_27640","NP_436966.1","TRAP transporter large permease",1,1,1,523752,523752,0.1361897,0.1361897,0.1361897,0.126,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27650","NP_436968.1","mannonate dehydratase",2,1,2,525338,526126,-0.1218819,0.07097147,0.096426685,0.2305,"shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_27655","NP_436969.1","GGDEF-domain containing protein",2,1,2,526600,527239,-0.1498102,-0.1351047,0.14245745,0.1125,"shoot.plast-(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_27710","NP_436980.1","NAD-dependent epimerase/dehydratase family protein",1,1,1,538876,538876,0.1623311,0.1623311,0.1623311,0.126,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_27715","NP_436981.1","UDP-glucose 4-epimerase GalE",3,1,4,539040,539748,-0.1501137,0.1501968,0.1308927375,0.1255,"shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[2]","Both"
