"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymB","CDO30_25505","NP_436558.1","ABC transporter permease",2,1,2,89250,89801,-0.09208412,-0.07208142,0.08208277,0.0735,"height.plast-(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_25510","NP_436559.1","ABC transporter permease",1,1,1,90227,90227,0.1455261,0.1455261,0.1455261,0.068,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_25525","NP_436561.1","sugar ABC transporter substrate-binding protein",2,1,2,93028,93070,-0.07185052,0.07703495,0.074442735,0.492,"height.plast-(A17-24)[1], height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_25530","NP_436562.1","dihydrolipoamide succinyltransferase",2,1,2,94310,94501,-0.07802872,0.1984134,0.13822106,0.1075,"height.plast-(A17-24)[1], height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_25535","NP_436563.1","pyruvate dehydrogenase",2,1,4,95065,95623,-0.06569354,0.1092642,0.08498749,0.131,"height.plast-(DZA-13)[2], height.plast+(A17-24)[2]","Both"
"pSymB","CDO30_25540","NP_436564.1","Lrp/AsnC family transcriptional regulator",2,1,3,97084,97289,-0.0720506,0.09565751,0.0784517333333333,0.116666666666667,"height.plast-(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_25545","NP_437802.1","hypothetical protein",1,1,1,97621,97621,-0.05463493,-0.05463493,0.05463493,0.479,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25555","NP_436565.1","dienelactone hydrolase family protein",1,1,1,98660,98660,0.0631917,0.0631917,0.0631917,0.325,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25560","NP_436566.1","5-oxoprolinase",5,1,5,99041,102342,-0.1103638,0.223843,0.124023054,0.1938,"height.plast+(DZA-13)[2], height.plast+(A17-24)[2], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_25595","NP_436572.1","carboxymuconolactone decarboxylase family protein",1,1,1,108709,108709,0.03774038,0.03774038,0.03774038,0.403,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25600","NP_436573.1","RNA polymerase sigma factor SigJ",1,1,1,109535,109535,-0.0735862,-0.0735862,0.0735862,0.058,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25645","NP_436583.1","EamA/RhaT family transporter",1,1,1,118365,118365,0.04982441,0.04982441,0.04982441,0.403,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25655","NP_436585.1","hypothetical protein",1,1,1,120642,120642,0.04547306,0.04547306,0.04547306,0.398,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25660","NP_436586.1","glycosyl transferase",1,1,1,121569,121569,-0.05579006,-0.05579006,0.05579006,0.12,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25690","NP_436592.1","elongation factor G",2,1,2,128434,128913,0.04485675,0.0584076,0.051632175,0.4215,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_25695","NP_436593.1","hypothetical protein",1,1,1,130354,130354,-0.04792396,-0.04792396,0.04792396,0.194,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25710","NP_436596.1","ABC transporter substrate-binding protein",1,1,1,134969,134969,-0.1073018,-0.1073018,0.1073018,0.068,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_25725","NP_436599.1","SAM-dependent methyltransferase",2,1,2,137181,137490,-0.09973072,-0.09533453,0.097532625,0.081,"height.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_25785","NP_436609.1","sodium:alanine symporter family protein",1,1,1,144116,144116,0.05097221,0.05097221,0.05097221,0.288,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25795","NP_436611.1","MFS transporter",1,1,1,147273,147273,0.04734046,0.04734046,0.04734046,0.408,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25885","NP_436628.1","protein-L-isoaspartate O-methyltransferase",1,1,1,164724,164724,-0.0411295,-0.0411295,0.0411295,0.346,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25920","NP_436635.1","pyruvate oxidase",2,1,2,170800,171398,-0.06939441,-0.05028461,0.05983951,0.136,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_25940","NP_436639.1","maltose alpha-D-glucosyltransferase",3,1,3,175696,176276,-0.05274716,0.0419494,0.0443156133333333,0.262,"height.plast-(DZA-13)[2], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25950","NP_436641.1","hydroxyglutarate oxidase",2,1,2,178454,178569,-0.04871787,0.04617219,0.04744503,0.4685,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_25955","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",2,1,2,179321,179612,-0.0508241,0.05424879,0.052536445,0.445,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25960","NP_436643.1","FAD-dependent oxidoreductase",1,1,1,182025,182025,-0.05585322,-0.05585322,0.05585322,0.497,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_25965","NP_436644.1","anion permease",2,1,2,183337,183433,-0.04736029,-0.04207664,0.044718465,0.3275,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_25990","NP_436649.1","ABC transporter permease",1,1,1,188199,188199,0.05397852,0.05397852,0.05397852,0.126,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26020","NP_436655.1","dihydroxy-acid dehydratase",1,1,1,194485,194485,0.1094803,0.1094803,0.1094803,0.073,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26080","NP_436665.1","ABC transporter permease",1,1,1,204451,204451,-0.1072178,-0.1072178,0.1072178,0.063,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26140","NP_436677.1","amidohydrolase",1,1,1,218921,218921,-0.05111929,-0.05111929,0.05111929,0.398,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26175","NP_436684.1","peptide ABC transporter substrate-binding protein",1,1,1,226257,226257,-0.08197386,-0.08197386,0.08197386,0.058,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26185","NP_436686.1","4-hydroxythreonine-4-phosphate dehydrogenase 2",1,1,1,229109,229109,-0.0669815,-0.0669815,0.0669815,0.115,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26200","NP_436689.1","Hrp-dependent type III effector protein",2,1,2,232165,232295,-0.07151973,-0.05320003,0.06235988,0.131,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_26270","NP_436702.1","DNA-binding response regulator",1,1,1,247629,247629,-0.06118918,-0.06118918,0.06118918,0.262,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26280","NP_436704.1","hybrid sensor histidine kinase/response regulator",2,1,2,250452,250485,-0.06255843,0.0845742,0.073566315,0.105,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26285","NP_436705.1","hypothetical protein",2,1,2,252213,252400,-0.09366535,0.1062013,0.099933325,0.076,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26295","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",2,1,2,253010,253439,-0.07794567,0.08197066,0.079958165,0.1155,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26300","NP_436708.1","MBL fold metallo-hydrolase",2,1,2,254057,254163,-0.06104619,0.09702498,0.079035585,0.094,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26305","NP_436709.1","hypothetical protein",1,1,1,255441,255441,0.03419527,0.03419527,0.03419527,0.466,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26315","YP_001312688.1","S-formylglutathione hydrolase",1,1,1,257735,257735,0.07773332,0.07773332,0.07773332,0.162,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26325","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",1,1,1,259338,259338,0.07804745,0.07804745,0.07804745,0.147,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26335","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",1,1,1,260934,260934,0.03757902,0.03757902,0.03757902,0.366,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26360","NP_436720.1","hypothetical protein",1,1,1,265354,265354,0.08182025,0.08182025,0.08182025,0.141,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26365","NP_436721.1","ABC transporter substrate-binding protein",2,1,2,265928,266070,-0.06197158,0.05547706,0.05872432,0.288,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26400","NP_436728.1","ribulose-phosphate 3-epimerase",1,1,1,271286,271286,-0.05584505,-0.05584505,0.05584505,0.403,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26420","NP_436732.1","fructose-bisphosphate aldolase",1,1,1,275196,275196,-0.04827002,-0.04827002,0.04827002,0.366,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26425","NP_436733.1","transketolase",3,1,3,276299,277298,-0.05857433,0.0891544,0.0661293166666667,0.282666666666667,"height.plast+(A17-24)[1], height.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_26435","NP_436735.1","fructose 1%2C6-bisphosphatase",1,1,1,279796,279796,-0.07163548,-0.07163548,0.07163548,0.429,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26445","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",1,1,1,281285,281285,-0.05005039,-0.05005039,0.05005039,0.487,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26465","NP_436741.1","coenzyme PQQ synthesis protein E",1,1,1,283595,283595,-0.05818969,-0.05818969,0.05818969,0.11,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26530","NP_436753.1","epoxide hydrolase",1,1,1,297188,297188,0.0627967,0.0627967,0.0627967,0.136,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26565","NP_436759.1","phage holin family protein",2,1,2,301159,301210,0.05434343,0.05888923,0.05661633,0.1335,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_26640","NP_436773.1","glycosyl transferase",1,1,1,316281,316281,0.1789969,0.1789969,0.1789969,0.084,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_26665","NP_436778.1","hypothetical protein",2,1,2,320984,321307,-0.07979567,0.05580045,0.06779806,0.3065,"height.plast+(A17-24)[1], height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_26670","NP_436779.1","inositol-3-phosphate synthase",2,1,2,323135,323270,0.05972516,0.1015135,0.08061933,0.173,"height.plast+(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26675","NP_436780.1","histidine phosphatase family protein",1,1,1,323956,323956,0.05607039,0.05607039,0.05607039,0.209,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26680","NP_436781.1","beta-xylosidase",1,1,1,325418,325418,0.05375209,0.05375209,0.05375209,0.162,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26685","NP_436782.1","coenzyme F420 hydrogenase",2,1,2,325542,326256,0.04434504,0.0606663,0.05250567,0.343,"height.plast+(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_26690","YP_001312624.1","polysaccharide pyruvyl transferase family protein",2,1,2,327022,327076,-0.1210048,-0.1139011,0.11745295,0.0605,"height.plast-(A17-24)[2]","A17 only"
"pSymB","CDO30_26705","NP_436786.1","transcriptional regulator",1,1,1,329424,329424,0.05150125,0.05150125,0.05150125,0.236,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26710","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",4,1,4,329879,330628,0.04829522,0.05429637,0.0510588975,0.22375,"height.plast+(DZA-13)[4]","DZA only"
"pSymB","CDO30_26715","NP_436788.1","GntR family transcriptional regulator",1,1,1,331116,331116,0.05585698,0.05585698,0.05585698,0.178,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26720","NP_436789.1","dihydrodipicolinate synthase family protein",1,1,1,331935,331935,0.05522599,0.05522599,0.05522599,0.204,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26730","NP_436791.1","malate dehydrogenase",1,1,1,333264,333264,0.05695248,0.05695248,0.05695248,0.241,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26740","NP_436793.1","amino acid ABC transporter substrate-binding protein",1,1,1,336658,336658,-0.07116379,-0.07116379,0.07116379,0.084,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26750","NP_436795.1","amino acid ABC transporter permease",1,1,1,338105,338105,0.05452418,0.05452418,0.05452418,0.267,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26760","NP_436797.1","amino acid dehydrogenase",1,1,1,339797,339797,0.0594455,0.0594455,0.0594455,0.351,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26765","NP_436798.1","hydroxyproline-2-epimerase",2,1,2,340504,340846,0.05265577,0.05650743,0.0545816,0.238,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_26770","NP_436799.1","hypothetical protein",1,1,1,341524,341524,0.07882246,0.07882246,0.07882246,0.063,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26775","NP_436800.1","trans-3-hydroxy-L-proline dehydratase",1,1,1,343418,343418,0.03921713,0.03921713,0.03921713,0.387,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26785","NP_436802.1","MFS transporter",2,1,2,345070,345872,-0.04235033,0.04197899,0.04216466,0.4555,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26805","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",1,1,1,347073,347073,-0.04969347,-0.04969347,0.04969347,0.492,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26815","NP_436807.1","aspartate aminotransferase family protein",2,1,2,349343,349729,-0.0455547,0.04234496,0.04394983,0.39,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_26885","YP_001312585.1","DUF3394 domain-containing protein",2,1,2,366111,366132,-0.0739269,-0.06970584,0.07181637,0.0965,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_26915","NP_436827.1","TRAP transporter large permease",1,1,1,372000,372000,0.05394408,0.05394408,0.05394408,0.173,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26930","NP_436830.1","adenylate/guanylate cyclase domain-containing protein",2,1,2,374905,376212,0.07004459,0.1088743,0.089459445,0.204,"height.plast+(A17-24)[2]","A17 only"
"pSymB","CDO30_26960","NP_436838.1","dihydroxyacetone kinase subunit DhaK",2,1,2,380905,382116,0.08058656,0.08584368,0.08321512,0.1125,"height.plast+(DZA-13)[2]","DZA only"
"pSymB","CDO30_26965","NP_436839.2","dihydroxyacetone kinase subunit L",1,1,1,382521,382521,0.06332366,0.06332366,0.06332366,0.12,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_26975","NP_436841.2","ABC transporter permease",2,1,2,384925,385068,-0.05238399,0.08116899,0.06677649,0.178,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27015","NP_436848.1","TRAP transporter small permease",1,1,1,393091,393091,0.05269917,0.05269917,0.05269917,0.183,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27020","NP_436849.1","GntR family transcriptional regulator",1,1,1,393537,393537,0.07203274,0.07203274,0.07203274,0.178,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27025","NP_436850.1","transcriptional regulator",1,1,1,394423,394423,0.04185929,0.04185929,0.04185929,0.298,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27035","NP_436852.1","sugar ABC transporter permease",2,1,2,397117,397897,-0.05502419,0.07670554,0.065864865,0.2875,"height.plast+(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27050","NP_436855.1","trehalose utilization protein ThuA",2,1,3,400015,400294,0.03805404,0.07336041,0.06150102,0.308666666666667,"height.plast+(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27065","WP_017264406.1","hypothetical protein",1,1,1,403072,403072,-0.05659114,-0.05659114,0.05659114,0.335,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27070","NP_436858.1","sulfatase",1,1,1,403974,403974,0.05677996,0.05677996,0.05677996,0.341,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27075","NP_436859.2","transporter",3,1,3,404883,406282,0.05324791,0.06958649,0.0626777933333333,0.257,"height.plast+(DZA-13)[3]","DZA only"
"pSymB","CDO30_27085","WP_017264403.1","DUF2950 domain-containing protein",2,1,2,406657,406687,0.07520413,0.1005708,0.087887465,0.1145,"height.plast+(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27095","NP_436860.1","formylglycine-generating enzyme family protein",1,1,1,407202,407202,0.1106279,0.1106279,0.1106279,0.079,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27100","NP_436861.2","alpha/beta hydrolase",1,1,1,408212,408212,0.04844584,0.04844584,0.04844584,0.288,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27105","NP_436862.1","hypothetical protein",1,1,1,409902,409902,0.0608999,0.0608999,0.0608999,0.199,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27115","NP_436864.1","MFS transporter",1,1,1,411126,411126,0.04604714,0.04604714,0.04604714,0.225,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27140","NP_436868.1","twin-arginine translocation pathway signal protein",3,1,3,414448,415297,-0.04294205,0.05097492,0.0462191833333333,0.280666666666667,"height.plast+(DZA-13)[2], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27150","NP_436870.1","AraC family transcriptional regulator",1,1,1,416807,416807,0.05787274,0.05787274,0.05787274,0.12,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27160","NP_436872.1","efflux RND transporter periplasmic adaptor subunit",1,1,1,422199,422199,0.06713926,0.06713926,0.06713926,0.22,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27185","NP_436876.1","DUF2291 domain-containing protein",1,1,1,425341,425341,0.06009978,0.06009978,0.06009978,0.23,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27200","NP_436879.1","gfo/Idh/MocA family oxidoreductase",1,1,1,428647,428647,-0.0686126,-0.0686126,0.0686126,0.115,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27205","NP_436880.1","hypothetical protein",1,1,1,430560,430560,-0.06462651,-0.06462651,0.06462651,0.126,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27210","NP_436881.1","DUF3365 domain-containing protein",1,1,1,431972,431972,-0.05743564,-0.05743564,0.05743564,0.131,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27215","NP_436882.1","hybrid sensor histidine kinase/response regulator",2,1,2,433066,433558,0.04365671,0.1009122,0.072284455,0.199,"height.plast+(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27225","NP_436884.1","adenylate cyclase",2,1,2,435699,436129,-0.1074719,-0.06583296,0.08665243,0.0785,"height.plast-(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27230","NP_436885.1","hypothetical protein",2,1,2,437156,437897,-0.1212229,0.05550007,0.088361485,0.1335,"height.plast+(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27235","NP_436886.1","hypothetical protein",2,1,2,438388,438513,-0.06331572,0.0623576,0.06283666,0.1125,"height.plast-(DZA-13)[1], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27240","NP_436887.1","ion transporter",3,1,3,439202,439878,0.03632189,0.09022498,0.05447286,0.347333333333333,"height.plast+(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27255","NP_436890.2","iron ABC transporter permease",2,1,2,443689,444082,-0.06089537,0.05097712,0.055936245,0.3165,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27260","NP_436891.1","iron ABC transporter substrate-binding protein",1,1,1,444838,444838,0.06049699,0.06049699,0.06049699,0.178,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27265","NP_436892.1","LacI family transcriptional regulator",1,1,1,446375,446375,-0.03769014,-0.03769014,0.03769014,0.319,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27295","NP_436898.1","TRAP transporter large permease",1,1,1,452070,452070,-0.05372243,-0.05372243,0.05372243,0.163,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27305","NP_436900.1","TRAP transporter substrate-binding protein DctP",2,1,3,454046,454100,-0.04851517,0.1136446,0.0795143633333333,0.152666666666667,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27325","NP_436904.1","NAD-dependent succinate-semialdehyde dehydrogenase",1,1,1,456397,456397,0.07132091,0.07132091,0.07132091,0.163,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27330","NP_436905.1","aspartate aminotransferase family protein",2,1,2,458264,458655,-0.115782,-0.06518728,0.09048464,0.0765,"height.plast-(DZA-13)[1], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27340","NP_436907.1","ABC transporter permease",1,1,1,460635,460635,-0.07284651,-0.07284651,0.07284651,0.178,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27380","NP_436915.1","sensor domain-containing diguanylate cyclase",1,1,1,468912,468912,-0.07328413,-0.07328413,0.07328413,0.079,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27405","NP_436919.1","ribulose 1%2C5-bisphosphate carboxylase",1,1,1,475254,475254,-0.07214978,-0.07214978,0.07214978,0.089,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27415","NP_436921.1","dehydrogenase",3,1,3,476832,477772,-0.06143663,0.05980714,0.0549753866666667,0.146666666666667,"height.plast-(DZA-13)[2], height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27420","NP_436922.1","dehydrogenase",2,1,3,479371,479598,-0.0847375,0.1023771,0.0899405466666667,0.0923333333333333,"height.plast-(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27450","NP_436928.1","alcohol dehydrogenase",2,1,2,483492,483681,-0.07573407,-0.0416082,0.058671135,0.183,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_27460","NP_436930.1","aldehyde dehydrogenase",1,1,1,485732,485732,-0.0753881,-0.0753881,0.0753881,0.115,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27510","NP_436941.1","oxidoreductase",1,1,1,496441,496441,-0.07498254,-0.07498254,0.07498254,0.131,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27555","NP_436949.1","aspartate aminotransferase family protein",1,1,1,506039,506039,0.06138647,0.06138647,0.06138647,0.12,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27575","NP_436953.1","ectoine/hydroxyectoine ABC transporter ATP-binding protein EhuA",1,1,1,510378,510378,0.08976777,0.08976777,0.08976777,0.094,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27590","NP_436956.1","ectoine/hydroxyectoine ABC transporter permease subunit EhuD",1,1,1,513061,513061,0.0353953,0.0353953,0.0353953,0.455,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27595","NP_436957.1","ectoine utilization protein EutA",1,1,1,513770,513770,0.06815819,0.06815819,0.06815819,0.225,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27600","NP_436958.1","hydroxyectoine utilization dehydratase EutB",1,1,2,514682,514682,-0.0568996,0.07887402,0.06788681,0.131,"height.plast-(DZA-13)[1], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27605","NP_436959.1","cyclodeaminase",2,1,3,515509,515826,-0.07874116,0.08252199,0.0766548966666667,0.108,"height.plast-(DZA-13)[2], height.plast+(A17-24)[1]","Both"
"pSymB","CDO30_27620","NP_436962.1","NarK/NasA family nitrate transporter",2,1,2,518674,519685,-0.07181569,-0.04922914,0.060522415,0.28,"height.plast-(DZA-13)[2]","DZA only"
"pSymB","CDO30_27625","NP_436963.1","FadR family transcriptional regulator",1,1,1,520446,520446,-0.04966765,-0.04966765,0.04966765,0.162,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27630","NP_436964.1","ABC transporter substrate-binding protein",1,1,1,521592,521592,-0.05840303,-0.05840303,0.05840303,0.105,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27645","NP_436967.1","L-idonate 5-dehydrogenase",1,1,1,524672,524672,-0.09014622,-0.09014622,0.09014622,0.084,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27650","NP_436968.1","mannonate dehydratase",4,1,4,525338,526126,-0.06586647,0.04555151,0.049307125,0.237,"height.plast+(DZA-13)[3], height.plast-(A17-24)[1]","Both"
"pSymB","CDO30_27655","NP_436969.1","GGDEF-domain containing protein",3,1,3,526579,527239,-0.1337345,0.05573833,0.09144518,0.134333333333333,"height.plast+(DZA-13)[1], height.plast-(A17-24)[2]","Both"
"pSymB","CDO30_27680","NP_436974.1","hypothetical protein",1,1,1,533135,533135,-0.07252657,-0.07252657,0.07252657,0.157,"height.plast-(A17-24)[1]","A17 only"
"pSymB","CDO30_27695","NP_436977.1","TetR/AcrR family transcriptional regulator",1,1,1,534994,534994,0.09870665,0.09870665,0.09870665,0.12,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27710","NP_436980.1","NAD-dependent epimerase/dehydratase family protein",1,1,1,538876,538876,0.0546433,0.0546433,0.0546433,0.126,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27715","NP_436981.1","UDP-glucose 4-epimerase GalE",2,1,2,539040,539367,-0.05263846,0.05851314,0.0555758,0.149,"height.plast+(DZA-13)[1], height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27720","NP_436982.1","N-acetylglucosaminyltransferase",1,1,1,541778,541778,0.0392324,0.0392324,0.0392324,0.476,"height.plast+(DZA-13)[1]","DZA only"
"pSymB","CDO30_27725","NP_436983.1","DUF995 domain-containing protein",1,1,1,542175,542175,0.0919093,0.0919093,0.0919093,0.105,"height.plast+(A17-24)[1]","A17 only"
"pSymB","CDO30_27810","NP_436998.1","ABC transporter substrate-binding protein",3,1,3,556745,557272,-0.05761826,-0.04098473,0.0478828566666667,0.190333333333333,"height.plast-(DZA-13)[3]","DZA only"
"pSymB","CDO30_27815","NP_436999.1","ABC transporter permease",1,1,1,558462,558462,-0.08228244,-0.08228244,0.08228244,0.089,"height.plast-(DZA-13)[1]","DZA only"
"pSymB","CDO30_27820","NP_437000.1","peptide ABC transporter permease",2,1,2,559082,559505,-0.07926131,-0.05819044,0.068725875,0.212,"height.plast-(DZA-13)[2]","DZA only"
