"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymA","CDO30_21790","NP_435263.1","ABC transporter ATP-binding protein",1,1,1,701005,701005,-0.3134596,-0.3134596,0.3134596,0.068,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_21795","NP_435262.1","protease",1,1,1,703334,703334,-0.2439496,-0.2439496,0.2439496,0.246,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21810","NP_435259.1","hypothetical protein",3,1,3,706383,706488,-0.1837221,0.344591,0.236226166666667,0.18,"leaf1-(DZA-3)[2], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_21815","NP_435258.2","transglutaminase family protein",1,1,1,707152,707152,0.2638928,0.2638928,0.2638928,0.157,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21865","YP_002000327.1","hypothetical protein",1,1,1,713547,713547,0.2151402,0.2151402,0.2151402,0.194,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21870","NP_435254.1","hypothetical protein",2,1,2,714164,714389,-0.3706973,-0.2419712,0.30633425,0.073,"leaf1-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_21875","NP_435253.1","selenocysteine-specific translation elongation factor",5,1,5,714728,716611,-0.2622025,0.3167961,0.28337794,0.134,"leaf1+(DZA-3)[2], leaf1-(DZA-3)[1], leaf1+(A17-4)[2]","3, 4","Both","other"
"pSymA","CDO30_21885","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",5,1,5,718078,718807,0.2562709,0.3428097,0.29946746,0.1214,"leaf1+(A17-4)[5]","4","A17 only","GxE"
"pSymA","CDO30_21890","NP_435250.1","formate dehydrogenase accessory protein FdhE",6,1,6,719005,719758,0.256782,0.3135787,0.287993583333333,0.109333333333333,"leaf1+(A17-4)[6]","4","A17 only","GxE"
"pSymA","CDO30_21905","NP_435247.1","formate dehydrogenase-N subunit alpha",2,1,2,722739,724021,-0.2416029,0.24512,0.24336145,0.162,"leaf1-(DZA-1)[1], leaf1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_21915","NP_436539.2","plasmid partitioning protein RepB",1,1,1,728738,728738,0.3587283,0.3587283,0.3587283,0.084,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21920","NP_436538.1","replication initiation protein RepC",1,1,1,729574,729574,-0.4198231,-0.4198231,0.4198231,0.058,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_21925","NP_436537.2","peroxiredoxin",1,1,1,730658,730658,-0.207009,-0.207009,0.207009,0.12,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21935","NP_436535.1","ABC transporter ATP-binding protein",1,1,1,733432,733432,0.338082,0.338082,0.338082,0.063,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_21940","NP_436534.1","quinone oxidoreductase",2,1,3,733796,734517,-0.2076195,0.2336808,0.207018966666667,0.230666666666667,"leaf1+(DZA-3)[1], leaf1-(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_21955","NP_436532.1","catalase/peroxidase HPI",2,1,2,735736,737350,-0.2024348,-0.2007049,0.20156985,0.1965,"leaf1-(A17-2)[1], leaf1-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21960","NP_436531.1","MFS transporter",2,1,2,738652,738716,-0.1727876,0.2434139,0.20810075,0.1625,"leaf1-(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_21970","YP_002000364.1","cupin",1,1,1,740707,740707,0.2584203,0.2584203,0.2584203,0.089,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_21975","NP_436528.1","cytosine deaminase",3,1,3,741857,742330,-0.138945,0.3651993,0.256913733333333,0.199,"leaf1-(DZA-1)[1], leaf1+(A17-4)[2]","1, 4","Both","other"
"pSymA","CDO30_21990","NP_436525.1","ABC transporter ATP-binding protein",1,1,1,745043,745043,-0.1490408,-0.1490408,0.1490408,0.414,"leaf1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_21995","NP_436524.1","amidase",1,1,1,747157,747157,0.1928822,0.1928822,0.1928822,0.241,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_22030","NP_436519.2","oxidoreductase",1,1,1,754331,754331,0.3961415,0.3961415,0.3961415,0.058,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22035","NP_436518.1","molybdopterin dehydrogenase",1,1,1,756007,756007,-0.2087266,-0.2087266,0.2087266,0.178,"leaf1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22045","NP_436516.2","class I SAM-dependent methyltransferase",1,1,1,758014,758014,0.2477003,0.2477003,0.2477003,0.099,"leaf1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22050","YP_002000363.1","hypothetical protein",1,1,1,758297,758297,0.2175013,0.2175013,0.2175013,0.293,"leaf1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22065","NP_436513.2","LysR family transcriptional regulator",1,1,1,760498,760498,-0.2753755,-0.2753755,0.2753755,0.073,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22125",NA,"K(+)-transporting ATPase subunit F",1,1,1,775860,775860,0.3222674,0.3222674,0.3222674,0.063,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_22130","NP_436501.1","potassium-transporting ATPase A chain",4,1,4,776917,777606,-0.2622089,-0.1890165,0.236528775,0.21075,"leaf1-(A17-2)[1], leaf1-(DZA-3)[3]","2, 3","Both","other"
"pSymA","CDO30_22135","NP_436500.1","potassium-transporting ATPase subunit B",1,1,1,777896,777896,-0.1993487,-0.1993487,0.1993487,0.168,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22145","NP_436498.1","sensor histidine kinase KdpD",3,1,3,781471,782030,-0.2758683,0.164789,0.205251266666667,0.239,"leaf1-(DZA-1)[1], leaf1+(DZA-3)[1], leaf1-(A17-4)[1]","1, 3, 4","Both","Partially Universal"
"pSymA","CDO30_22170","NP_436494.2","glutathione S-transferase family protein",2,1,2,787335,787577,-0.1795774,-0.171472,0.1755247,0.254,"leaf1-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_22205","NP_436486.1","sugar kinase",1,1,1,795742,795742,0.2202387,0.2202387,0.2202387,0.126,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22220","NP_436483.2","SH3 domain-containing protein",1,1,1,799659,799659,0.3155265,0.3155265,0.3155265,0.094,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22230","NP_436482.1","penicillin-binding protein 2",1,1,1,801548,801548,0.3723181,0.3723181,0.3723181,0.063,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22235","NP_436481.1","penicillin-binding protein 1A",1,1,1,803800,803800,0.4332294,0.4332294,0.4332294,0.094,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22240","NP_436480.1","LysR family transcriptional regulator",2,1,2,805163,805388,-0.2264092,-0.1719699,0.19918955,0.215,"leaf1-(A17-4)[2]","4","A17 only","GxE"
"pSymA","CDO30_22245","NP_436479.1","dehydrogenase",1,1,1,806305,806305,0.3798815,0.3798815,0.3798815,0.052,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_22255","NP_436477.2","LysR family transcriptional regulator",1,1,1,808002,808002,0.3727439,0.3727439,0.3727439,0.073,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22315","NP_436465.1","hypothetical protein",1,1,1,813349,813349,-0.2297772,-0.2297772,0.2297772,0.144,"leaf1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_22320","YP_001314981.1","hypothetical protein",1,1,1,813931,813931,-0.2160745,-0.2160745,0.2160745,0.186,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22330","NP_436462.1","integrase",1,1,1,815480,815480,-0.2292718,-0.2292718,0.2292718,0.123,"leaf1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22610","NP_436416.2","transcriptional regulator",1,1,1,867147,867147,0.2912404,0.2912404,0.2912404,0.124,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22720","NP_436397.2","hemolysin-type calcium-binding protein",5,1,5,889527,890217,-0.1644688,0.3364166,0.25686428,0.1926,"leaf1+(DZA-1)[3], leaf1-(DZA-1)[1], leaf1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_22725","WP_013851125.1","DUF2798 domain-containing protein",2,1,3,891515,891730,-0.1669879,0.2406372,0.195831733333333,0.238,"leaf1+(DZA-1)[2], leaf1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_22730","NP_436396.2","NmrA/HSCARG family protein",3,1,3,891931,892350,-0.200816,0.2127131,0.197700733333333,0.215333333333333,"leaf1+(DZA-1)[1], leaf1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_22735","NP_436395.1","LysR family transcriptional regulator",2,1,2,892989,893063,-0.1724986,0.1650097,0.16875415,0.328,"leaf1-(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23055","WP_017266788.1","LysR family transcriptional regulator",1,1,1,955129,955129,-0.1925495,-0.1925495,0.1925495,0.274,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23060","NP_436334.1","epimerase",1,1,1,956269,956269,-0.1397395,-0.1397395,0.1397395,0.468,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23080","WP_017264744.1","oxidoreductase",1,1,1,959583,959583,0.3317476,0.3317476,0.3317476,0.089,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23100","NP_436325.1","short-chain dehydrogenase",1,1,3,963078,963078,-0.2475935,0.2495086,0.236534033333333,0.132,"leaf1+(DZA-1)[1], leaf1-(A17-2)[1], leaf1-(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_23105","NP_436324.1","LysR family transcriptional regulator",2,1,2,963436,963842,-0.2377956,0.3384914,0.2881435,0.0735,"leaf1-(A17-2)[1], leaf1+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_23140","NP_436317.2","LysR family transcriptional regulator",1,1,2,970930,970930,-0.2078444,0.2403999,0.22412215,0.153,"leaf1+(DZA-1)[1], leaf1-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_23155","NP_436315.1","serine hydrolase",1,1,2,973745,973745,-0.201309,0.231437,0.216373,0.142,"leaf1+(DZA-1)[1], leaf1-(A17-2)[1]","1, 2","Both","other"
"pSymA","CDO30_23195","NP_436309.1","hypothetical protein",1,1,2,980201,980201,-0.1954545,0.2314178,0.21343615,0.168,"leaf1+(DZA-1)[1], leaf1-(A17-2)[1]","1, 2","Both","other"
"pSymA","CDO30_23320","NP_436294.1","penicillin-binding protein",1,1,1,998322,998322,-0.3044565,-0.3044565,0.3044565,0.089,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23335","YP_001314413.1","protease",3,1,3,1001406,1002064,0.1940053,0.2405945,0.2221298,0.236666666666667,"leaf1+(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_23350","NP_436289.1","peptide-methionine (S)-S-oxide reductase",1,1,1,1005160,1005160,-0.2286305,-0.2286305,0.2286305,0.132,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23355","NP_436288.1","peptide-methionine (R)-S-oxide reductase",1,1,1,1005722,1005722,-0.3793159,-0.3793159,0.3793159,0.089,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23435","NP_436274.1","FAD-binding oxidoreductase",2,1,2,1020709,1021639,-0.1674904,0.1432397,0.15536505,0.4545,"leaf1+(DZA-3)[1], leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",2,1,2,1023019,1023050,0.1432553,0.3587808,0.25101805,0.297,"leaf1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_23450","NP_436271.1","ABC transporter permease",1,1,2,1024282,1024282,0.298827,0.3530035,0.32591525,0.08,"leaf1+(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23455","NP_436270.1","ABC transporter permease",1,1,1,1025313,1025313,0.2690506,0.2690506,0.2690506,0.086,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23460","NP_436269.1","ABC transporter substrate-binding protein",1,1,1,1027714,1027714,0.3458839,0.3458839,0.3458839,0.064,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23470","NP_436267.1","aspartate aminotransferase family protein",1,1,2,1029522,1029522,0.2777421,0.28195,0.27984605,0.08,"leaf1+(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23475","YP_001314274.1","N-acetyltransferase",2,1,3,1030882,1031002,0.273555,0.3355945,0.3097469,0.112,"leaf1+(DZA-3)[2], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23485","NP_436264.1","FAD-binding oxidoreductase",5,1,5,1032138,1033300,0.1518791,0.2246212,0.19241546,0.3602,"leaf1+(DZA-3)[5]","3","DZA only","GxE"
"pSymA","CDO30_23490","NP_436263.1","NAD-dependent succinate-semialdehyde dehydrogenase",3,1,3,1034006,1034787,0.1952137,0.3156144,0.2530868,0.243666666666667,"leaf1+(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_23495","NP_436262.1","tartrate dehydrogenase",1,1,1,1035106,1035106,-0.1514048,-0.1514048,0.1514048,0.31,"leaf1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23545","YP_002823802.1","hypothetical protein",1,1,1,1044428,1044428,0.2286889,0.2286889,0.2286889,0.111,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23570","WP_014531371.1","hypothetical protein",1,1,1,1049496,1049496,-0.278875,-0.278875,0.278875,0.184,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23590","NP_436246.1","DoxX family protein",1,1,1,1052705,1052705,0.226041,0.226041,0.226041,0.121,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23640","WP_013845649.1","hypothetical protein",3,1,3,1062438,1062452,-0.2682752,-0.2278609,0.242025333333333,0.151666666666667,"leaf1-(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_23645","WP_014531379.1","hypothetical protein",1,1,1,1063114,1063114,0.3237193,0.3237193,0.3237193,0.058,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23660","NP_436233.1","adenylate/guanylate cyclase domain-containing protein",2,1,2,1066712,1067421,-0.2463838,0.3799335,0.31315865,0.128,"leaf1-(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23700","NP_436226.1","alpha/beta hydrolase",1,1,1,1073781,1073781,-0.2043605,-0.2043605,0.2043605,0.225,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23705","WP_013845639.1","hypothetical protein",1,1,1,1074332,1074332,-0.2518755,-0.2518755,0.2518755,0.173,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23740","NP_436220.1","DUF937 domain-containing protein",1,1,2,1077224,1077224,-0.2693157,-0.1928507,0.2310832,0.152,"leaf1-(DZA-3)[1], leaf1-(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23745","NP_436219.1","aminotransferase",1,1,2,1078518,1078518,0.3339116,0.3449859,0.33944875,0.073,"leaf1+(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_23750","NP_436218.1","phosphotransferase",1,1,1,1079298,1079298,0.3730424,0.3730424,0.3730424,0.147,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23790","WP_013845625.1","hypothetical protein",1,1,1,1088210,1088210,-0.2109637,-0.2109637,0.2109637,0.188,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23845","NP_436200.2","amidohydrolase",1,1,1,1101611,1101611,-0.3119512,-0.3119512,0.3119512,0.058,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23855","NP_436198.1","betaine-aldehyde dehydrogenase",1,1,1,1102653,1102653,-0.1920933,-0.1920933,0.1920933,0.215,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23860","NP_436197.1","ABC transporter substrate-binding protein",1,1,1,1104793,1104793,-0.1566715,-0.1566715,0.1566715,0.455,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23865","NP_436196.1","alpha/beta hydrolase",1,1,1,1106134,1106134,0.3003929,0.3003929,0.3003929,0.089,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23880","NP_436193.2","cysteine hydrolase",2,1,2,1108596,1108631,-0.2153137,-0.2067605,0.2110371,0.1885,"leaf1-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_23895","NP_436190.1","adenine deaminase",1,1,1,1111811,1111811,-0.1974233,-0.1974233,0.1974233,0.263,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23905","NP_436188.1","adenine deaminase",1,1,1,1113676,1113676,0.2522063,0.2522063,0.2522063,0.111,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23910","WP_017272267.1","hypothetical protein",1,1,1,1116083,1116083,0.3168663,0.3168663,0.3168663,0.099,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24000","NP_436170.1","arylsulfatase",2,1,3,1132406,1132973,-0.2811446,0.1599306,0.2396406,0.208,"leaf1-(DZA-3)[1], leaf1+(DZA-3)[1], leaf1-(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_24005","NP_436169.1","haloacid dehalogenase-like hydrolase",2,1,2,1134849,1134877,0.3674871,0.4235063,0.3954967,0.055,"leaf1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24010","NP_436168.1","hypothetical protein",2,1,2,1135412,1135539,0.1418056,0.2920369,0.21692125,0.283,"leaf1+(DZA-3)[1], leaf1+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_24020","NP_436166.2","amidohydrolase family protein",1,1,1,1139457,1139457,0.2746303,0.2746303,0.2746303,0.105,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24185","WP_017506755.1","hypothetical protein",1,1,1,1171293,1171293,-0.2056562,-0.2056562,0.2056562,0.131,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24200","NP_436135.2","nuclear transport factor 2 family protein",2,1,2,1173109,1173136,-0.3189811,-0.27693,0.29795555,0.086,"leaf1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24205","NP_436134.1","short-chain dehydrogenase",1,1,1,1173732,1173732,0.1502899,0.1502899,0.1502899,0.382,"leaf1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24215","NP_436132.1","LysR family transcriptional regulator",1,1,1,1175066,1175066,0.1564397,0.1564397,0.1564397,0.354,"leaf1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24270","NP_436119.2","LysR family transcriptional regulator",1,1,1,1184982,1184982,-0.2066646,-0.2066646,0.2066646,0.162,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24305","YP_002823460.1","FAD-dependent oxidoreductase",2,1,2,1192620,1192741,-0.2224863,0.2546624,0.23857435,0.118,"leaf1-(A17-4)[1], leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24350","NP_436107.2","adenylate/guanylate cyclase domain-containing protein",1,1,1,1203986,1203986,0.364669,0.364669,0.364669,0.052,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24360","NP_436105.1","hypothetical protein",1,1,1,1206141,1206141,-0.2577993,-0.2577993,0.2577993,0.11,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24380","NP_436101.1","pilus assembly protein CpaE",1,1,1,1209665,1209665,-0.2373416,-0.2373416,0.2373416,0.136,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24385","NP_436100.1","pilus assembly protein",2,1,2,1211103,1211223,0.1639671,0.1703795,0.1671733,0.471,"leaf1+(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24415","NP_436094.1","hybrid sensor histidine kinase/response regulator",2,1,2,1217212,1217705,0.1984149,0.271516,0.23496545,0.123,"leaf1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24430","NP_436091.1","chemotaxis protein CheR",2,1,2,1221585,1222335,-0.3394967,0.22305,0.28127335,0.094,"leaf1-(DZA-1)[1], leaf1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24515","NP_436074.1","NADH-quinone oxidoreductase subunit G 2",3,1,3,1240490,1242105,-0.3822507,0.3179238,0.328140133333333,0.0733333333333333,"leaf1-(DZA-1)[1], leaf1+(DZA-3)[2]","1, 3","DZA only","GxG"
"pSymA","CDO30_24520","NP_436073.1","histidine kinase",1,1,1,1242423,1242423,-0.2487118,-0.2487118,0.2487118,0.126,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24530","NP_436071.1","NADH-quinone oxidoreductase subunit H 2",1,1,1,1243600,1243600,-0.3494303,-0.3494303,0.3494303,0.058,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24540","NP_436069.1","ABC transporter permease",1,1,1,1245609,1245609,0.1550723,0.1550723,0.1550723,0.372,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24550","NP_436067.1","ABC transporter ATP-binding protein",1,1,1,1247043,1247043,0.3087142,0.3087142,0.3087142,0.084,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24560","YP_001314499.1","GntR family transcriptional regulator",1,1,1,1250234,1250234,-0.1917578,-0.1917578,0.1917578,0.225,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24565","NP_436064.1","aromatic ring-hydroxylating dioxygenase subunit alpha",1,1,1,1250796,1250796,-0.3254721,-0.3254721,0.3254721,0.115,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24570","NP_436063.1","aromatic ring-hydroxylating dioxygenase subunit alpha",1,1,1,1251698,1251698,-0.3341248,-0.3341248,0.3341248,0.068,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24590","NP_436059.1","hypothetical protein",1,1,1,1257018,1257018,-0.4197322,-0.4197322,0.4197322,0.063,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24595","NP_436058.1","LysR family transcriptional regulator",1,1,1,1257451,1257451,0.3221846,0.3221846,0.3221846,0.058,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24620","YP_002000355.1","MFS transporter",2,1,2,1262966,1263117,0.1660094,0.1727097,0.16935955,0.4345,"leaf1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24625","NP_436053.1","dehydrogenase",1,1,2,1264222,1264222,-0.2243522,0.1908479,0.20760005,0.183,"leaf1+(DZA-1)[1], leaf1-(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24645","NP_436049.1","aminopeptidase P family protein",2,1,2,1269791,1270730,-0.3293223,-0.2591183,0.2942203,0.102,"leaf1-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24665","NP_436045.1","ABC transporter permease",1,1,1,1274006,1274006,-0.3141984,-0.3141984,0.3141984,0.063,"leaf1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24680","NP_436042.1","dehydrogenase",1,1,1,1277325,1277325,-0.3306528,-0.3306528,0.3306528,0.052,"leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24685","NP_436041.1","DUF2384 domain-containing protein",1,1,1,1277879,1277879,-0.3415976,-0.3415976,0.3415976,0.063,"leaf1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24695","NP_436039.2","AraC family transcriptional regulator",2,1,2,1279255,1279431,-0.3228925,0.1468317,0.2348621,0.2145,"leaf1-(DZA-1)[1], leaf1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24705","NP_436037.1","acetyl-CoA acetyltransferase",2,1,2,1280854,1281595,-0.3068289,0.1442968,0.22556285,0.238,"leaf1-(DZA-1)[1], leaf1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24715","NP_436036.2","MFS transporter",2,1,2,1282782,1282971,-0.3811271,0.18321,0.28216855,0.2195,"leaf1-(DZA-1)[1], leaf1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24720","NP_436035.2","hypothetical protein",4,1,4,1283724,1284324,-0.2103876,0.1488947,0.168101025,0.411,"leaf1+(DZA-3)[1], leaf1-(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_24730","NP_436033.1","5-dehydro-4-deoxyglucarate dehydratase",2,1,2,1285619,1286179,-0.3658225,0.287433,0.32662775,0.06,"leaf1-(DZA-1)[1], leaf1+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_24735","NP_436032.1","ABC transporter substrate-binding protein",3,1,3,1287495,1287834,-0.1586789,0.2739454,0.202578166666667,0.242666666666667,"leaf1+(DZA-3)[2], leaf1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24740","YP_001313791.1","ABC transporter permease",2,1,2,1288275,1288430,0.1729982,0.3597713,0.26638475,0.17,"leaf1+(DZA-1)[1], leaf1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24750","NP_436029.1","ABC transporter ATP-binding protein",1,1,1,1291367,1291367,0.2519912,0.2519912,0.2519912,0.126,"leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24870","NP_436006.1","LysR family transcriptional regulator",2,1,2,1315973,1316356,-0.1505261,0.2588745,0.2047003,0.2905,"leaf1-(DZA-3)[1], leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24875","WP_014528683.1","FAD-binding oxidoreductase",2,1,2,1317594,1317903,-0.1310774,0.2367656,0.1839215,0.322,"leaf1-(DZA-3)[1], leaf1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24885","NP_436004.1","oxidase",1,1,1,1319043,1319043,0.2413712,0.2413712,0.2413712,0.089,"leaf1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24890","NP_436003.1","ABC transporter substrate-binding protein",2,1,2,1319923,1320170,-0.1660438,-0.1293287,0.14768625,0.351,"leaf1-(DZA-3)[1], leaf1-(A17-4)[1]","3, 4","Both","other"
