"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymA","CDO30_23320","NP_436294.1","penicillin-binding protein",1,1,1,998493,998493,-0.2430727,-0.2430727,0.2430727,0.116,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23355","NP_436288.1","peptide-methionine (R)-S-oxide reductase",2,1,2,1005422,1005722,-0.2807245,-0.1574499,0.2190872,0.234,"shoot-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_23435","NP_436274.1","FAD-binding oxidoreductase",2,1,2,1021446,1021639,-0.1732844,0.4147401,0.29401225,0.262,"shoot+(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",2,1,2,1023050,1023593,-0.1367196,0.2878592,0.2122894,0.3185,"shoot-(A17-2)[1], shoot+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_23450","NP_436271.1","ABC transporter permease",1,1,1,1024282,1024282,0.3119532,0.3119532,0.3119532,0.08,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23475","YP_001314274.1","N-acetyltransferase",1,1,2,1031002,1031002,0.204669,0.2098163,0.20724265,0.166,"shoot+(DZA-1)[1], shoot+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_23485","NP_436264.1","FAD-binding oxidoreductase",3,1,3,1032138,1032693,-0.2376196,0.1710408,0.192208666666667,0.363333333333333,"shoot-(A17-2)[1], shoot+(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_23495","NP_436262.1","tartrate dehydrogenase",1,1,1,1035106,1035106,-0.2103906,-0.2103906,0.2103906,0.31,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23500","NP_436261.1","aldehyde dehydrogenase",1,1,1,1036819,1036819,-0.2506668,-0.2506668,0.2506668,0.112,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23535","NP_436255.1","hypothetical protein",1,1,1,1043695,1043695,-0.2581165,-0.2581165,0.2581165,0.095,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23540",NA,"hypothetical protein",1,1,1,1043909,1043909,-0.2877475,-0.2877475,0.2877475,0.084,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23545","YP_002823802.1","hypothetical protein",2,1,2,1044428,1044881,0.3118947,0.3533924,0.33264355,0.082,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_23555","NP_436252.1","AraC family transcriptional regulator",1,1,1,1046956,1046956,-0.2539287,-0.2539287,0.2539287,0.111,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23570","WP_014531371.1","hypothetical protein",1,1,1,1049496,1049496,-0.2214817,-0.2214817,0.2214817,0.184,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23590","NP_436246.1","DoxX family protein",1,1,1,1052705,1052705,0.3147095,0.3147095,0.3147095,0.121,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23595","NP_436245.1","MFS transporter",1,1,1,1053319,1053319,0.2008106,0.2008106,0.2008106,0.189,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23600","NP_436244.1","MBL fold metallo-hydrolase",2,1,2,1054884,1055277,0.2124796,0.2675915,0.24003555,0.1865,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_23630","NP_436237.1","potassium transporter Kup",1,1,1,1060609,1060609,-0.3129666,-0.3129666,0.3129666,0.11,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23660","NP_436233.1","adenylate/guanylate cyclase domain-containing protein",1,1,1,1067421,1067421,0.3145808,0.3145808,0.3145808,0.073,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_23745","NP_436219.1","aminotransferase",1,1,1,1078215,1078215,0.3179721,0.3179721,0.3179721,0.063,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23750","NP_436218.1","phosphotransferase",2,1,2,1079298,1079400,0.1571177,0.2567149,0.2069163,0.309,"shoot+(A17-2)[1], shoot+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_23770","NP_436214.1","polyamine ABC transporter ATP-binding protein",2,1,2,1083462,1083502,-0.2563478,0.2436236,0.2499857,0.11,"shoot-(DZA-1)[1], shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23800","NP_436209.1","TonB-dependent siderophore receptor",1,1,1,1090194,1090194,-0.282797,-0.282797,0.282797,0.089,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23865","NP_436196.1","alpha/beta hydrolase",2,1,2,1105516,1106134,-0.2848008,0.2724582,0.2786295,0.081,"shoot-(DZA-1)[1], shoot+(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_23910","WP_017272267.1","hypothetical protein",1,1,1,1116083,1116083,0.2917736,0.2917736,0.2917736,0.099,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24000","NP_436170.1","arylsulfatase",2,1,2,1132277,1132406,-0.3628359,-0.2941117,0.3284738,0.079,"shoot-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24005","NP_436169.1","haloacid dehalogenase-like hydrolase",4,1,4,1134045,1134933,-0.1512751,0.5109775,0.35572345,0.161,"shoot-(DZA-3)[1], shoot+(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_24010","NP_436168.1","hypothetical protein",4,1,4,1135539,1137047,-0.2494145,0.2657279,0.19995595,0.29325,"shoot-(A17-2)[1], shoot-(DZA-3)[1], shoot+(A17-4)[1], shoot-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_24020","NP_436166.2","amidohydrolase family protein",1,1,1,1139457,1139457,0.2623266,0.2623266,0.2623266,0.105,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24185","WP_017506755.1","hypothetical protein",1,1,1,1171293,1171293,-0.2313058,-0.2313058,0.2313058,0.131,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24195","NP_436136.1","LysR family transcriptional regulator",1,1,1,1172288,1172288,0.3512748,0.3512748,0.3512748,0.063,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24200","NP_436135.2","nuclear transport factor 2 family protein",1,1,1,1173205,1173205,-0.2712581,-0.2712581,0.2712581,0.115,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24305","YP_002823460.1","FAD-dependent oxidoreductase",1,1,1,1192620,1192620,-0.2620951,-0.2620951,0.2620951,0.147,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24310","NP_436112.1","adenylate cyclase",1,1,1,1196000,1196000,-0.3163306,-0.3163306,0.3163306,0.052,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24350","NP_436107.2","adenylate/guanylate cyclase domain-containing protein",2,1,2,1203973,1204018,-0.2519035,0.2383897,0.2451466,0.1175,"shoot+(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_24355","NP_436106.1","mechanosensitive ion channel family protein",1,1,1,1205187,1205187,-0.1756114,-0.1756114,0.1756114,0.209,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24380","NP_436101.1","pilus assembly protein CpaE",2,1,3,1209348,1209425,-0.1471895,-0.1366261,0.142251733333333,0.411666666666667,"shoot-(DZA-1)[1], shoot-(A17-2)[2]","1, 2","Both","other"
"pSymA","CDO30_24400","NP_436097.1","pilus assembly protein",1,1,1,1213524,1213524,-0.275784,-0.275784,0.275784,0.105,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24425","NP_436092.1","chemotaxis protein CheW",4,1,5,1220782,1220975,-0.2811589,0.2723027,0.2383745,0.1486,"shoot-(DZA-1)[1], shoot+(DZA-1)[2], shoot+(A17-2)[1], shoot+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_24430","NP_436091.1","chemotaxis protein CheR",3,1,4,1221497,1222067,0.1451425,0.3409557,0.249463375,0.21475,"shoot+(DZA-1)[1], shoot+(A17-2)[2], shoot+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_24440","NP_436089.2","GGDEF domain-containing protein",4,1,4,1223401,1226469,0.1992554,0.3692435,0.309313975,0.0945,"shoot+(DZA-1)[2], shoot+(A17-2)[2]","1, 2","Both","other"
"pSymA","CDO30_24465","YP_001312374.1","hypothetical protein",1,1,1,1230048,1230048,0.3254554,0.3254554,0.3254554,0.084,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24470","NP_436083.4","Na(+)/H(+) antiporter subunit D",2,1,2,1230477,1231050,-0.158636,0.2969882,0.2278121,0.238,"shoot+(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24475","NP_436082.1","NADH-quinone oxidoreductase subunit M",1,1,1,1233162,1233162,0.1665887,0.1665887,0.1665887,0.23,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24485","NP_436080.1","NADH-quinone oxidoreductase subunit A 2",1,1,1,1235152,1235152,0.2792912,0.2792912,0.2792912,0.084,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24500","NP_436077.1","NADH-quinone oxidoreductase subunit D 2",1,1,1,1237138,1237138,0.2649832,0.2649832,0.2649832,0.079,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24515","NP_436074.1","NADH-quinone oxidoreductase subunit G 2",2,1,2,1241471,1242105,0.2515462,0.3209014,0.2862238,0.115,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24520","NP_436073.1","histidine kinase",4,1,5,1242282,1242423,-0.2807691,0.2876624,0.2367209,0.2316,"shoot+(DZA-1)[1], shoot+(DZA-3)[3], shoot-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24525","NP_436072.1","NADH-quinone oxidoreductase subunit I 2",2,1,2,1243153,1243267,-0.2638909,0.249525,0.25670795,0.2095,"shoot-(DZA-3)[1], shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24530","NP_436071.1","NADH-quinone oxidoreductase subunit H 2",1,1,1,1243600,1243600,0.303819,0.303819,0.303819,0.058,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24540","NP_436069.1","ABC transporter permease",2,1,2,1245609,1245708,0.179249,0.2119639,0.19560645,0.4345,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24550","NP_436067.1","ABC transporter ATP-binding protein",1,1,1,1247136,1247136,0.1442826,0.1442826,0.1442826,0.466,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24565","NP_436064.1","aromatic ring-hydroxylating dioxygenase subunit alpha",1,1,1,1250796,1250796,-0.2556677,-0.2556677,0.2556677,0.115,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24570","NP_436063.1","aromatic ring-hydroxylating dioxygenase subunit alpha",1,1,1,1251698,1251698,0.279116,0.279116,0.279116,0.068,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24585","NP_436060.1","alanine--glyoxylate aminotransferase family protein",1,1,1,1255883,1255883,0.2930042,0.2930042,0.2930042,0.068,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24590","NP_436059.1","hypothetical protein",2,1,2,1256865,1257018,-0.2718277,0.3890733,0.3304505,0.0865,"shoot-(DZA-1)[1], shoot+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24595","NP_436058.1","LysR family transcriptional regulator",2,1,2,1257226,1257946,-0.2078331,-0.15747,0.18265155,0.2725,"shoot-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","CDO30_24610","NP_436055.1","cytochrome c family protein",1,1,1,1261192,1261192,-0.3326039,-0.3326039,0.3326039,0.058,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24615","NP_436054.2","MFS transporter",1,1,1,1262792,1262792,-0.3253671,-0.3253671,0.3253671,0.052,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24625","NP_436053.1","dehydrogenase",1,1,1,1263773,1263773,-0.2721315,-0.2721315,0.2721315,0.084,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_24645","NP_436049.1","aminopeptidase P family protein",2,1,2,1269791,1270730,-0.3082057,-0.294019,0.30111235,0.102,"shoot-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_24665","NP_436045.1","ABC transporter permease",1,1,1,1274006,1274006,0.2863186,0.2863186,0.2863186,0.063,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_24705","NP_436037.1","acetyl-CoA acetyltransferase",1,1,1,1281595,1281595,0.3028408,0.3028408,0.3028408,0.073,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24720","NP_436035.2","hypothetical protein",1,1,1,1283730,1283730,0.2547588,0.2547588,0.2547588,0.105,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24730","NP_436033.1","5-dehydro-4-deoxyglucarate dehydratase",1,1,1,1286179,1286179,0.3593844,0.3593844,0.3593844,0.052,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24735","NP_436032.1","ABC transporter substrate-binding protein",3,1,3,1287102,1287495,0.2427291,0.3169498,0.288046466666667,0.134333333333333,"shoot+(DZA-3)[3]","3","DZA only","GxE"
"pSymA","CDO30_24740","YP_001313791.1","ABC transporter permease",1,1,1,1288430,1288430,0.1743295,0.1743295,0.1743295,0.267,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24870","NP_436006.1","LysR family transcriptional regulator",1,1,1,1316356,1316356,0.2267736,0.2267736,0.2267736,0.136,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24885","NP_436004.1","oxidase",1,1,1,1319525,1319525,0.1964978,0.1964978,0.1964978,0.225,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24920","YP_001313776.1","ABC transporter ATP-binding protein",1,1,1,1326424,1326424,0.2349203,0.2349203,0.2349203,0.105,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24975","NP_435989.2","VOC family protein",2,1,2,1335634,1335680,-0.1687607,0.2607207,0.2147407,0.2095,"shoot+(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_24980","NP_435987.1","DUF1206 domain-containing protein",1,1,1,1336782,1336782,-0.1464305,-0.1464305,0.1464305,0.455,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_24990","NP_435985.1","sugar phosphate isomerase/epimerase",1,1,1,1338728,1338728,0.2016211,0.2016211,0.2016211,0.136,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_24995","NP_435984.1","enolase",1,1,1,1340289,1340289,-0.2524546,-0.2524546,0.2524546,0.105,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_25005","NP_435982.2","dehydrogenase",1,1,1,1341761,1341761,0.3250826,0.3250826,0.3250826,0.052,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_25010","NP_435981.1","ABC transporter ATP-binding protein",1,1,1,1343223,1343223,0.2368248,0.2368248,0.2368248,0.115,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_25070","NP_435970.1","alpha/beta hydrolase",1,1,1,1356053,1356053,0.3341779,0.3341779,0.3341779,0.052,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_25100","NP_435964.1","Type IV secretory pathway AvhB2 protein",1,1,1,1359632,1359632,-0.1578837,-0.1578837,0.1578837,0.387,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_25110","NP_435962.1","VirB4 family type IV secretion/conjugal transfer ATPase",1,1,1,1360548,1360548,0.2818996,0.2818996,0.2818996,0.084,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25145","NP_438058.1","aldehyde-activating protein",1,1,1,4894,4894,-0.176593,-0.176593,0.176593,0.466,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25195","NP_438068.1","glycine oxidase ThiO",1,1,1,20354,20354,0.1937897,0.1937897,0.1937897,0.194,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25205","NP_438069.1","thiazole synthase",1,1,1,21276,21276,-0.2220615,-0.2220615,0.2220615,0.12,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25210","NP_438070.1","thiamine phosphate synthase",2,1,2,22138,22280,0.1432945,0.1802216,0.16175805,0.3195,"shoot+(DZA-1)[1], shoot+(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25295","WP_014331479.1","LacI family transcriptional regulator",1,1,1,40266,40266,-0.2014092,-0.2014092,0.2014092,0.12,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25315","NP_438091.1","3-hydroxyacyl-CoA dehydrogenase",2,1,3,45001,45472,-0.2630014,0.2260244,0.235876366666667,0.127,"shoot+(DZA-1)[2], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25320","NP_438092.1","2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase",1,1,2,46145,46145,-0.252579,0.2705771,0.26157805,0.147,"shoot+(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25325","NP_438093.1","acyl-CoA thioesterase",1,1,1,47023,47023,0.2664916,0.2664916,0.2664916,0.157,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25330","NP_438094.3","bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase",1,1,1,48915,48915,0.1571314,0.1571314,0.1571314,0.476,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25340","NP_438096.1","phenylacetate-CoA oxygenase subunit PaaJ",1,1,1,50658,50658,-0.2277923,-0.2277923,0.2277923,0.168,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25365","NP_438101.1","DUF992 domain-containing protein",1,1,2,54649,54649,-0.2839419,0.2855723,0.2847571,0.117,"shoot+(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25370","NP_438102.1","alpha-glucosidase/alpha-galactosidase",2,1,2,56199,56474,-0.3161049,0.1999783,0.2580416,0.131,"shoot+(A17-2)[1], shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25380","NP_438104.1","ABC transporter permease",1,1,2,59004,59004,-0.310269,0.282618,0.2964435,0.126,"shoot+(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25395","NP_438107.1","alpha-glucosidase/alpha-galactosidase",4,1,5,62969,64151,-0.3007347,0.378042,0.25354396,0.2082,"shoot+(DZA-1)[1], shoot-(A17-2)[3], shoot+(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25400","NP_438108.1","AraC family transcriptional regulator",1,1,1,65440,65440,0.2797825,0.2797825,0.2797825,0.157,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25405","NP_438109.1","LacI family transcriptional regulator",1,1,1,66620,66620,0.1861864,0.1861864,0.1861864,0.471,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25410","NP_438110.1","VapC toxin family PIN domain ribonuclease",1,1,1,66804,66804,0.2828626,0.2828626,0.2828626,0.168,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25415","YP_002822257.1","plasmid stabilization protein",1,1,1,67172,67172,-0.3387953,-0.3387953,0.3387953,0.052,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25420","NP_436541.1","sugar ABC transporter substrate-binding protein",2,1,3,68134,68464,-0.2700091,0.3537543,0.2769175,0.225,"shoot+(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25440","NP_436545.1","ABC transporter ATP-binding protein",3,1,3,73247,73959,-0.2926341,-0.1927972,0.232189666666667,0.209333333333333,"shoot-(A17-4)[3]","4","A17 only","GxE"
"pSymB","CDO30_25445","NP_436546.1","pyrroline-5-carboxylate reductase",2,1,2,74205,74649,0.1473705,0.209146,0.17825825,0.293,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","CDO30_25450","NP_436547.1","LysR family transcriptional regulator",1,1,1,75355,75355,-0.3871582,-0.3871582,0.3871582,0.052,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25460","NP_436549.1","flavin-nucleotide-binding protein",1,1,1,77432,77432,-0.3033974,-0.3033974,0.3033974,0.099,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25465","NP_436550.1","catalase C",3,1,3,78458,79427,-0.2680767,-0.1491248,0.190906733333333,0.268666666666667,"shoot-(DZA-3)[1], shoot-(A17-4)[2]","3, 4","Both","other"
"pSymB","CDO30_25470","NP_436551.1","ATP-dependent DNA ligase",2,1,2,80392,80544,-0.2571507,-0.1494522,0.20330145,0.283,"shoot-(A17-4)[2]","4","A17 only","GxE"
"pSymB","CDO30_25475","NP_436552.1","LysR family transcriptional regulator",3,1,3,81025,81683,-0.2029345,0.1762473,0.185573833333333,0.232,"shoot-(A17-2)[1], shoot+(A17-2)[1], shoot-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","CDO30_25480","NP_436553.1","alpha/beta hydrolase",4,1,4,82078,82768,-0.3075986,-0.1511305,0.19977015,0.20425,"shoot-(A17-2)[1], shoot-(DZA-3)[2], shoot-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymB","CDO30_25485","NP_436554.1","ZIP family metal transporter",2,1,3,83309,83391,-0.3396511,0.363368,0.336457933333333,0.08,"shoot+(DZA-1)[1], shoot-(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25490","NP_436555.1","vitamin K epoxide reductase",1,1,1,85958,85958,-0.151568,-0.151568,0.151568,0.461,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25495","NP_436556.1","gfo/Idh/MocA family oxidoreductase",2,1,2,86836,86919,-0.166707,-0.1665772,0.1666421,0.4685,"shoot-(A17-2)[1], shoot-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","CDO30_25500","NP_436557.1","LacI family transcriptional regulator",1,1,1,88022,88022,0.1946616,0.1946616,0.1946616,0.361,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymB","CDO30_25505","NP_436558.1","ABC transporter permease",2,1,2,89250,89801,-0.3828867,0.3271691,0.3550279,0.0735,"shoot+(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other"
"pSymB","CDO30_25510","NP_436559.1","ABC transporter permease",2,1,2,90581,90815,-0.2552193,0.382508,0.31886365,0.105,"shoot+(DZA-1)[1], shoot-(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymB","CDO30_25525","NP_436561.1","sugar ABC transporter substrate-binding protein",5,1,7,92746,93598,-0.3341318,0.3859704,0.227465614285714,0.351428571428571,"shoot+(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[1], shoot-(A17-4)[3], shoot+(A17-4)[1]","1, 2, 4","Both","Partially Universal"
"pSymB","CDO30_25530","NP_436562.1","dihydrolipoamide succinyltransferase",2,1,2,94310,94501,-0.3921549,-0.270718,0.33143645,0.1075,"shoot-(DZA-1)[1], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25535","NP_436563.1","pyruvate dehydrogenase",3,1,5,95065,95623,-0.32655,0.3850247,0.32713838,0.1562,"shoot+(DZA-1)[2], shoot-(DZA-1)[1], shoot-(A17-2)[2]","1, 2","Both","other"
"pSymB","CDO30_25540","NP_436564.1","Lrp/AsnC family transcriptional regulator",2,1,3,97084,97289,-0.2728973,0.433891,0.356721266666667,0.116666666666667,"shoot+(DZA-1)[2], shoot-(A17-2)[1]","1, 2","Both","other"
"pSymB","CDO30_25545","NP_437802.1","hypothetical protein",1,1,1,97621,97621,0.164855,0.164855,0.164855,0.479,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25555","NP_436565.1","dienelactone hydrolase family protein",2,1,2,98660,98758,0.1519045,0.2879066,0.21990555,0.199,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","CDO30_25560","NP_436566.1","5-oxoprolinase",5,1,5,99041,102267,-0.4221577,0.3331704,0.31084714,0.1298,"shoot+(DZA-1)[1], shoot+(A17-2)[2], shoot-(A17-2)[1], shoot+(A17-4)[1]","1, 2, 4","Both","Partially Universal"
"pSymB","CDO30_25565","YP_001312845.1","rRNA pseudouridine synthase",1,1,1,102904,102904,0.2792011,0.2792011,0.2792011,0.073,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25570","NP_436568.1","hypothetical protein",1,1,1,104373,104373,-0.386539,-0.386539,0.386539,0.058,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25575","NP_436569.1","tripartite tricarboxylate transporter TctB family protein",1,1,1,105170,105170,-0.2024736,-0.2024736,0.2024736,0.173,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25580","NP_436570.1","tripartite tricarboxylate transporter permease",1,1,1,106250,106250,0.2788185,0.2788185,0.2788185,0.089,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25585","NP_436571.1","peptidase C45",1,1,1,107069,107069,0.1518771,0.1518771,0.1518771,0.351,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25600","NP_436573.1","RNA polymerase sigma factor SigJ",1,1,1,108981,108981,-0.3349646,-0.3349646,0.3349646,0.052,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25620","NP_436578.1","ABC transporter permease",1,1,1,114089,114089,-0.2994549,-0.2994549,0.2994549,0.105,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","CDO30_25645","NP_436583.1","EamA/RhaT family transporter",1,1,1,118372,118372,0.2179459,0.2179459,0.2179459,0.126,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25660","NP_436586.1","glycosyl transferase",1,1,1,121569,121569,0.2583803,0.2583803,0.2583803,0.12,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","CDO30_25670","NP_436588.1","plasmid partitioning protein RepB",2,1,2,124227,124297,0.4142503,0.4757451,0.4449977,0.0785,"shoot+(DZA-1)[2]","1","DZA only","GxE"
"pSymB","CDO30_25685","NP_436591.1","histidine utilization repressor",1,1,1,127720,127720,-0.3489114,-0.3489114,0.3489114,0.073,"shoot-(A17-4)[1]","4","A17 only","GxE"
"pSymB","CDO30_25700","NP_436594.1","alpha/beta hydrolase",1,1,1,130562,130562,0.4432828,0.4432828,0.4432828,0.058,"shoot+(DZA-1)[1]","1","DZA only","GxE"
