"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-1312527-C","xdhA","NP_437677.1","xanthine dehydrogenase small subunit",1312475,1313962,"missense_variant",1,-0.1661043,0.309,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1312708-T","xdhA","NP_437677.1","xanthine dehydrogenase small subunit",1312475,1313962,"synonymous_variant",1,-0.2386354,0.173,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1313079-C","xdhA","NP_437677.1","xanthine dehydrogenase small subunit",1312475,1313962,"missense_variant",1,-0.2167883,0.11,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1313966-G","CDO30_RS31430","WP_014527075.1","hypothetical protein",1313959,1314177,"missense_variant",1,0.3306681,0.089,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1317771-A","CDO30_RS31445","WP_018098328.1","LysR family transcriptional regulator",1317058,1317978,"synonymous_variant",1,-0.1475776,0.33,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1319036-C","CDO30_RS31450","NP_437681.1","cysteine desulfurase",1318067,1319299,"missense_variant",1,-0.3547273,0.068,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1328520-A","CDO30_RS31490","NP_437689.1","ABC transporter substrate-binding protein",1328452,1329420,"synonymous_variant",2,0.04387885,0.079,"shoot+(DZA-1), shoot-(A17-2)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1335911-C","CDO30_RS31530","NP_437697.1","mechanosensitive ion channel family protein",1335854,1336885,"synonymous_variant",1,0.3360684,0.089,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1340245-G","CDO30_RS31555","NP_437702.1","ATPase",1339865,1343554,"synonymous_variant",1,0.2441694,0.11,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1344898-C","CDO30_RS31570","NP_437704.1","LysR family transcriptional regulator",1344748,1345644,"synonymous_variant",1,0.3959012,0.063,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1354172-A","CDO30_RS31620","NP_437714.1","ATP-dependent helicase",1353810,1355321,"synonymous_variant",1,0.2417234,0.105,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1361388-T","CDO30_RS31660","NP_437722.1","transglutaminase family protein",1361382,1362200,"synonymous_variant",2,-0.3681469,0.058,"shoot-(DZA-1), shoot-(A17-4)","Both","con","other"
"pSymB","freebayes-snp-psymb-136316-G","CDO30_RS25745","NP_436598.1","ABC transporter ATP-binding protein",136285,137085,"missense_variant",1,0.3318482,0.079,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1363323-A","CDO30_RS31670","NP_437724.1","dihydroxy-acid dehydratase",1363183,1364922,"missense_variant",1,-0.2588208,0.115,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1365637-T","CDO30_RS31675","NP_437725.1","aldehyde dehydrogenase family protein",1364981,1366414,"missense_variant",1,0.2487258,0.099,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1367439-C","CDO30_RS31680","NP_437726.1","GguC protein",1366491,1367486,"synonymous_variant",1,0.3988877,0.063,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1375796-G","CDO30_RS31725","NP_437735.1","bifunctional diguanylate cyclase/phosphodiesterase",1375378,1377312,"missense_variant",1,0.1614414,0.372,"shoot+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1377207-T","CDO30_RS31725","NP_437735.1","bifunctional diguanylate cyclase/phosphodiesterase",1375378,1377312,"missense_variant",1,0.2599611,0.105,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1383096-C","CDO30_RS31760","NP_437741.1","integrase",1382844,1384016,"synonymous_variant",1,0.2026535,0.151,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1383363-A","CDO30_RS31760","NP_437741.1","integrase",1382844,1384016,"synonymous_variant",1,0.2524043,0.13,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1398543-G","CDO30_RS31895-CDO30_RS31900",NA,"non-coding",NA,NA,"intergenic_region",1,0.247417,0.152,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1401824-G","CDO30_RS31920","NP_437770.1","hypothetical protein",1401581,1402036,"missense_variant",1,-0.4157996,0.063,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1404357-A","CDO30_RS31940","NP_437774.1","Ku protein",1404265,1405083,"synonymous_variant",1,0.2240869,0.141,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1406882-A","CDO30_RS31955","NP_437777.1","class I SAM-dependent methyltransferase",1406385,1407254,"synonymous_variant",1,-0.3599622,0.084,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1408128-A","CDO30_RS31965","NP_437779.1","DUF488 domain-containing protein",1407940,1408365,"missense_variant",1,-0.3503254,0.089,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1409103-C","CDO30_RS31975","NP_437781.1","aspartate aminotransferase family protein",1409025,1410446,"synonymous_variant",1,-0.2560352,0.115,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1409726-G","CDO30_RS31975","NP_437781.1","aspartate aminotransferase family protein",1409025,1410446,"missense_variant",1,-0.1572938,0.424,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1412780-C","rfbF","NP_437783.1","glucose-1-phosphate cytidylyltransferase",1412171,1412938,"missense_variant",1,-0.2726851,0.094,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1413192-C","rfbG","NP_437784.1","CDP-glucose 4%2C6-dehydratase",1412935,1414005,"synonymous_variant",1,-0.2592024,0.105,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1413746-A","rfbG","NP_437784.1","CDP-glucose 4%2C6-dehydratase",1412935,1414005,"missense_variant",1,-0.3622124,0.079,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1418519-A","CDO30_RS32015","NP_437789.1","sugar ABC transporter substrate-binding protein",1417901,1418962,"missense_variant",1,-0.1773732,0.22,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1422933-A","CDO30_RS32030","NP_437792.1","esterase",1421446,1423182,"synonymous_variant",2,-0.3343545,0.068,"shoot-(DZA-1), shoot-(DZA-3)","DZA only","con","concordant_DZA"
"pSymB","freebayes-snp-psymb-1430665-T","CDO30_RS32080","NP_437803.1","LysR family transcriptional regulator",1430354,1431274,"synonymous_variant",2,-0.1962655,0.168,"shoot-(DZA-1), shoot-(DZA-3)","DZA only","con","concordant_DZA"
"pSymB","freebayes-snp-psymb-1432542-A","CDO30_RS32085","NP_437804.1","Zn-dependent hydrolase",1431330,1432574,"synonymous_variant",2,-0.33092165,0.058,"shoot-(DZA-1), shoot-(DZA-3)","DZA only","con","concordant_DZA"
"pSymB","freebayes-snp-psymb-1437494-A","CDO30_RS32120","NP_437810.2","CBS domain-containing protein",1437269,1437709,"synonymous_variant",1,-0.3239049,0.068,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1456342-A","CDO30_RS32225","NP_437829.1","6-phospho-beta-glucosidase",1455798,1457183,"missense_variant",1,-0.3272992,0.079,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1456635-T","CDO30_RS32225","NP_437829.1","6-phospho-beta-glucosidase",1455798,1457183,"synonymous_variant",1,0.2564897,0.136,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1460526-G","CDO30_RS32240","YP_001313127.1","type I secretion system permease/ATPase",1459587,1461335,"synonymous_variant",1,-0.3437832,0.063,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1463125-T","CDO30_RS32250","NP_437834.1","hypothetical protein",1462145,1463242,"missense_variant",1,0.2220411,0.136,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-147447-T","CDO30_RS25820","NP_436611.1","MFS transporter",147111,148304,"synonymous_variant",1,0.4148262,0.073,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1475563-T","cyoA","NP_437855.1","cytochrome ubiquinol oxidase subunit II",1474514,1475674,"synonymous_variant",1,0.1983159,0.152,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1476536-A","cyoB","NP_437856.1","cytochrome ubiquinol oxidase subunit I",1475712,1477721,"synonymous_variant",1,0.3325633,0.084,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1481292-A","CDO30_RS32400","NP_437862.1","Lrp/AsnC family transcriptional regulator",1481128,1481589,"missense_variant",1,0.3142869,0.063,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1494735-T","CDO30_RS32455","YP_001313094.1","glycosyltransferase family 1 protein",1494210,1495439,"missense_variant",1,0.1795364,0.257,"shoot+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1495642-C","CDO30_RS32460","NP_437874.1","polysaccharide deacetylase",1495450,1496205,"synonymous_variant",1,-0.3301078,0.079,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1495826-G","CDO30_RS32460","NP_437874.1","polysaccharide deacetylase",1495450,1496205,"missense_variant",1,0.3410797,0.073,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1502647-G","CDO30_RS32495","NP_437882.1","GNAT family N-acetyltransferase",1501834,1502982,"synonymous_variant",1,0.365255,0.068,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1504784-T","CDO30_RS32505","NP_437884.1","methyltransferase",1504413,1505240,"synonymous_variant",1,0.2899518,0.073,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1505891-A","CDO30_RS32510","NP_437885.1","hypothetical protein",1505237,1506358,"missense_variant",1,0.2584338,0.147,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1506016-C","CDO30_RS32510","NP_437885.1","hypothetical protein",1505237,1506358,"synonymous_variant",1,0.3131455,0.073,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1517542-G","nadE","NP_437897.1","NAD(+) synthetase",1516804,1517808,"synonymous_variant",1,-0.3078997,0.052,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1526265-A","CDO30_RS32630","NP_437906.1","sugar ABC transporter permease",1526031,1526963,"synonymous_variant",1,0.1859003,0.241,"shoot+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1527231-C","CDO30_RS32635","NP_437907.1","carbohydrate ABC transporter substrate-binding protein",1527156,1528460,"synonymous_variant",1,-0.2040416,0.147,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1528118-G","CDO30_RS32635","NP_437907.1","carbohydrate ABC transporter substrate-binding protein",1527156,1528460,"missense_variant",1,-0.3797158,0.063,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1531778-T","CDO30_RS32655","WP_015008142.1","FadR family transcriptional regulator",1531553,1532317,"synonymous_variant",1,0.1756924,0.236,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1534424-C","CDO30_RS32670","NP_437914.1","LacI family transcriptional regulator",1534025,1535029,"synonymous_variant",1,0.4762512,0.052,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1535091-A","CDO30_RS32670-CDO30_RS32675",NA,"non-coding",NA,NA,"intergenic_region",1,0.341829,0.089,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1536880-C","CDO30_RS32685","NP_437917.1","serine kinase",1536869,1538146,"synonymous_variant",1,-0.1766117,0.209,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-154036-G","CDO30_RS25850","NP_436617.1","sensor histidine kinase",152618,154282,"synonymous_variant",1,0.3133957,0.105,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1544427-G","CDO30_RS32715","NP_437923.1","DUF930 domain-containing protein",1543992,1544912,"synonymous_variant",1,0.2530163,0.162,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-154897-G","CDO30_RS25855","NP_436618.1","DNA-binding response regulator",154282,154917,"missense_variant",1,-0.1860829,0.168,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1549833-A","gcl","NP_437928.1","glyoxylate carboligase",1548693,1550477,"synonymous_variant",1,0.26761,0.209,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1555775-T","ligD","NP_437932.1","DNA ligase D",1553503,1555959,"missense_variant",1,0.3185694,0.079,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1561503-T","CDO30_RS32795-CDO30_RS32805","WP_015008129.1","hypothetical protein",1561288,1561586,"intergenic_region",1,0.2184382,0.173,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1561959-C","CDO30_RS32805-CDO30_RS32810",NA,"non-coding",NA,NA,"intergenic_region",1,0.2927763,0.147,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1563006-G","CDO30_RS32815-CDO30_RS32820",NA,"non-coding",NA,NA,"intergenic_region",1,0.3228864,0.168,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-156527-G","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"missense_variant",1,-0.1372051,0.351,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-157435-T","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"synonymous_variant",2,-0.1744671,0.358,"shoot-(A17-2), shoot-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-157807-G","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"synonymous_variant",2,-0.18062505,0.247,"shoot-(A17-2), shoot-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-157903-T","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"synonymous_variant",1,-0.1667558,0.314,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-158128-A","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"synonymous_variant",2,-0.153041,0.356,"shoot-(A17-2), shoot-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-1586893-C","CDO30_RS32920","NP_437964.1","LacI family transcriptional regulator",1586770,1587795,"synonymous_variant",1,0.3409563,0.058,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1599161-G","CDO30_RS32975-CDO30_RS32980",NA,"non-coding",NA,NA,"intergenic_region",1,0.2349051,0.105,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1599310-G","CDO30_RS32980","NP_437976.1","hypothetical protein",1599233,1599646,"synonymous_variant",1,0.2392858,0.105,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1599331-T","CDO30_RS32980","NP_437976.1","hypothetical protein",1599233,1599646,"missense_variant",1,0.2670785,0.089,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1607467-T","mmsB-CDO30_RS33025",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1638975,0.225,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1608358-G","CDO30_RS33025","NP_437984.1","enoyl-CoA hydratase/isomerase family protein",1607512,1608582,"synonymous_variant",1,-0.1761093,0.215,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1613336-C","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",1,-0.176725,0.283,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1613375-T","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",1,0.2622268,0.089,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1615010-T","CDO30_RS33045-scpA",NA,"non-coding",NA,NA,"intergenic_region",1,0.1717572,0.262,"shoot+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-162436-C","CDO30_RS25885-CDO30_RS25890",NA,"non-coding",NA,NA,"intergenic_region",1,0.1999333,0.141,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1627754-A","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"synonymous_variant",1,0.2360615,0.136,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1629192-G","CDO30_RS33115","NP_438003.1","tricarboxylate transporter",1628484,1629470,"synonymous_variant",1,0.2043128,0.194,"shoot+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1630122-C","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",1,0.2121724,0.141,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1630152-A","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",2,-0.3809921,0.058,"shoot-(A17-2), shoot-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-1631167-A","CDO30_RS33125","NP_438005.1","GntR family transcriptional regulator",1630790,1631476,"synonymous_variant",1,0.2216749,0.162,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1634316-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.2143016,0.178,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1634391-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,-0.2422043,0.099,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1635517-A","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",2,-0.42424385,0.052,"shoot-(A17-2), shoot-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-163909-G","CDO30_RS25905","NP_436627.1","hypothetical protein",163334,163939,"synonymous_variant",1,0.3325582,0.11,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1642586-A","CDO30_RS33170","NP_438016.1","ABC transporter ATP-binding protein",1642061,1642777,"synonymous_variant",3,-0.0861517333333333,0.052,"shoot+(DZA-1), shoot-(A17-2), shoot-(DZA-3)","Both","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-1644176-T","CDO30_RS33180","NP_438018.1","branched-chain amino acid ABC transporter permease",1643519,1644520,"synonymous_variant",1,0.2016308,0.178,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1645456-T","CDO30_RS33185-CDO30_RS33190",NA,"non-coding",NA,NA,"intergenic_region",1,0.2019038,0.209,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-164597-T","CDO30_RS25910","NP_436628.1","protein-L-isoaspartate O-methyltransferase",164094,166070,"synonymous_variant",1,0.1566328,0.33,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1649960-C","CDO30_RS33210","NP_438024.1","FMN-dependent monooxygenase",1649576,1650925,"synonymous_variant",1,0.1807928,0.194,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1650578-T","CDO30_RS33210","NP_438024.1","FMN-dependent monooxygenase",1649576,1650925,"synonymous_variant",1,0.179178,0.178,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1652570-C","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"synonymous_variant",1,0.1959173,0.215,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-165351-C","CDO30_RS25910","NP_436628.1","protein-L-isoaspartate O-methyltransferase",164094,166070,"missense_variant",1,0.3193194,0.115,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1654864-C","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",2,-0.02543735,0.099,"shoot+(DZA-1), shoot-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-1655885-G","pcaG","NP_438028.1","protocatechuate 3%2C4-dioxygenase subunit alpha",1655531,1656145,"synonymous_variant",1,-0.1952871,0.204,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1656611-T","pcaH","NP_438029.1","protocatechuate 3%2C4-dioxygenase subunit beta",1656156,1656917,"missense_variant",1,-0.312611,0.058,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1657377-C","pcaD","NP_438031.1","3-oxoadipate enol-lactonase",1657338,1658144,"synonymous_variant",1,-0.2823336,0.11,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1658955-G","pcaQ","NP_438032.1","pca operon transcription factor PcaQ",1658239,1659180,"synonymous_variant",1,-0.2546571,0.105,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1663817-G","CDO30_RS33270","NP_438036.2","sulfite oxidase-like oxidoreductase",1663645,1664307,"missense_variant",1,-0.2843654,0.068,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1665584-T","ggt","NP_438037.1","gamma-glutamyltransferase",1664517,1666262,"synonymous_variant",1,-0.3519406,0.063,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1667816-A","CDO30_RS33285","NP_438039.1","3-oxoadipate--succinyl-CoA transferase subunit A",1667271,1668131,"synonymous_variant",1,-0.2420816,0.11,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1668154-G","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",2,-0.00932485,0.361,"shoot-(A17-2), shoot+(DZA-3)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1670057-T","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",1,-0.2361985,0.136,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670175-T","pcaF-CDO30_RS33300",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2793593,0.102,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670388-A","CDO30_RS33300","NP_438042.1","acylphosphatase",1670315,1670638,"missense_variant",1,-0.2459982,0.11,"shoot-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1671414-C","CDO30_RS33310","NP_438044.1","RNA polymerase subunit sigma",1671022,1671705,"synonymous_variant",1,0.197831,0.162,"shoot+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1677890-G","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,-0.2576079,0.445,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1679201-C","CDO30_RS33350","WP_003529443.1","hypothetical protein",1678814,1679242,"synonymous_variant",1,-0.1670975,0.277,"shoot-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-168869-G","CDO30_RS25935","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",168111,169052,"missense_variant",1,-0.3690871,0.094,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-170800-T","CDO30_RS25945","NP_436635.1","pyruvate oxidase",170744,172561,"synonymous_variant",1,0.3062453,0.089,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-174359-G","CDO30_RS25960","NP_436638.1","sensory rhodopsin transducer",174270,174665,"synonymous_variant",1,0.1636605,0.293,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175696-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,0.2062983,0.304,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-176276-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"missense_variant",1,0.3537887,0.136,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-177226-G","CDO30_RS25970","NP_436640.1","LLM class F420-dependent oxidoreductase",176298,177284,"missense_variant",1,-0.1898458,0.241,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-179514-T","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"missense_variant",1,0.3002269,0.11,"shoot+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-179612-C","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,-0.1748301,0.424,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-181173-C","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.4033185,0.105,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-182025-A","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.1589011,0.497,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-183337-A","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"synonymous_variant",1,-0.1579179,0.33,"shoot-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-183433-C","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"synonymous_variant",2,0.00546895,0.325,"shoot+(DZA-1), shoot-(A17-2)","Both","dis","other"
"pSymB","freebayes-snp-psymb-184241-T","CDO30_RS25995","YP_001312773.1","GntR family transcriptional regulator",183549,184253,"missense_variant",1,0.1663147,0.398,"shoot+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-184382-T","CDO30_RS26000","NP_436646.1","FadR family transcriptional regulator",184361,185092,"missense_variant",1,-0.2981413,0.168,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-186608-T","CDO30_RS26010","NP_436648.1","peptide ABC transporter substrate-binding protein",186240,187748,"synonymous_variant",1,-0.2710735,0.178,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-187664-A","CDO30_RS26010","NP_436648.1","peptide ABC transporter substrate-binding protein",186240,187748,"synonymous_variant",1,-0.1903852,0.257,"shoot-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-189244-A","CDO30_RS26020","NP_436650.1","ABC transporter permease",188741,189688,"synonymous_variant",1,-0.2086202,0.277,"shoot-(A17-4)","A17 only","single","other"
