"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-1613375-T","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",1,0.1106984,0.089,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1614950-G","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",1,0.08927845,0.141,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1615010-T","CDO30_RS33045-scpA",NA,"non-coding",NA,NA,"intergenic_region",1,0.1125937,0.262,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1630152-A","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",2,0.0284179,0.058,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1634391-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.1580274,0.099,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1635486-G","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.08693953,0.225,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1635517-A","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",2,0.03129845,0.052,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-164192-C","CDO30_RS25910","NP_436628.1","protein-L-isoaspartate O-methyltransferase",164094,166070,"synonymous_variant",1,-0.06474821,0.435,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1642586-A","CDO30_RS33170","NP_438016.1","ABC transporter ATP-binding protein",1642061,1642777,"synonymous_variant",2,0.0115001,0.052,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1645456-T","CDO30_RS33185-CDO30_RS33190",NA,"non-coding",NA,NA,"intergenic_region",2,-0.01674927,0.209,"shoot.plast+(DZA-13), shoot.plast-(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1652570-C","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"synonymous_variant",1,-0.1012137,0.215,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1653531-G","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"missense_variant",1,-0.08242385,0.194,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-165431-C","CDO30_RS25910","NP_436628.1","protein-L-isoaspartate O-methyltransferase",164094,166070,"synonymous_variant",1,-0.1656166,0.073,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1654417-G","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",1,-0.0759014,0.23,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1654864-C","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",1,-0.1658662,0.099,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1656611-T","pcaH","NP_438029.1","protocatechuate 3%2C4-dioxygenase subunit beta",1656156,1656917,"missense_variant",1,-0.1526666,0.058,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1657377-C","pcaD","NP_438031.1","3-oxoadipate enol-lactonase",1657338,1658144,"synonymous_variant",1,-0.1365896,0.11,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1658955-G","pcaQ","NP_438032.1","pca operon transcription factor PcaQ",1658239,1659180,"synonymous_variant",1,-0.1269116,0.105,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1659389-T","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"synonymous_variant",1,0.1830747,0.089,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1659592-A","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"missense_variant",1,0.1910533,0.084,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1663437-G","pobA","NP_438035.1","4-hydroxybenzoate 3-monooxygenase",1662300,1663472,"synonymous_variant",1,0.118213,0.387,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1665584-T","ggt","NP_438037.1","gamma-glutamyltransferase",1664517,1666262,"synonymous_variant",2,0.0178911,0.063,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1668154-G","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",1,0.1403517,0.361,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1669451-C","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",1,-0.1659809,0.079,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1669970-G","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",1,-0.08384321,0.183,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670057-T","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",1,-0.1265869,0.136,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670175-T","pcaF-CDO30_RS33300",NA,"non-coding",NA,NA,"intergenic_region",1,-0.13735,0.102,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670511-T","CDO30_RS33300","NP_438042.1","acylphosphatase",1670315,1670638,"missense_variant",1,-0.1368656,0.094,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1677890-G","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,0.1095527,0.445,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1679539-A","CDO30_RS33350-urtE",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1351961,0.058,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-168869-G","CDO30_RS25935","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",168111,169052,"missense_variant",1,-0.144241,0.094,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-170800-T","CDO30_RS25945","NP_436635.1","pyruvate oxidase",170744,172561,"synonymous_variant",1,-0.1137713,0.089,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-172826-G","CDO30_RS25950","NP_436636.1","sensory rhodopsin transducer",172590,173030,"synonymous_variant",1,-0.07758393,0.183,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-177882-A","lhgO","NP_436641.1","hydroxyglutarate oxidase",177345,178625,"missense_variant",1,0.09564393,0.126,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-179612-C","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,-0.07086795,0.424,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-181173-C","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.1389629,0.105,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-182025-A","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.06724951,0.497,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-183337-A","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"synonymous_variant",1,0.1024697,0.33,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-183433-C","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"synonymous_variant",1,-0.07685746,0.325,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-184382-T","CDO30_RS26000","NP_436646.1","FadR family transcriptional regulator",184361,185092,"missense_variant",1,-0.1344315,0.168,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-186608-T","CDO30_RS26010","NP_436648.1","peptide ABC transporter substrate-binding protein",186240,187748,"synonymous_variant",1,-0.1302114,0.178,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-187768-T","CDO30_RS26010-CDO30_RS26015",NA,"non-coding",NA,NA,"intergenic_region",1,0.2326156,0.058,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-189619-G","CDO30_RS26020","NP_436650.1","ABC transporter permease",188741,189688,"synonymous_variant",1,-0.130805,0.115,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-19333-G","thiC","NP_438067.1","phosphomethylpyrimidine synthase ThiC",18149,19984,"synonymous_variant",1,-0.1144658,0.204,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-194485-T","CDO30_RS26045","NP_436655.1","dihydroxy-acid dehydratase",193933,195654,"synonymous_variant",1,0.1943471,0.073,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-196416-G","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"missense_variant",1,-0.1318921,0.11,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-199673-T","CDO30_RS26060-CDO30_RS26065",NA,"non-coding",NA,NA,"intergenic_region",1,-0.07461324,0.251,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-199927-A","CDO30_RS26065","NP_436658.1","RidA family protein",199704,200123,"missense_variant",1,-0.1779458,0.063,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-203521-T","CDO30_RS26100","NP_436664.1","ABC transporter ATP-binding protein",202816,204342,"synonymous_variant",1,0.0929403,0.189,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-20476-C","thiO","NP_438068.1","glycine oxidase ThiO",19986,20963,"missense_variant",1,-0.09868922,0.304,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-206801-A","CDO30_RS26115","YP_001312749.1","BMP family ABC transporter substrate-binding protein",206543,207526,"synonymous_variant",1,0.07021586,0.263,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-209036-A","CDO30_RS26120-CDO30_RS26125",NA,"non-coding",NA,NA,"intergenic_region",1,0.05858477,0.482,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-215236-G","CDO30_RS26150","NP_436674.1","permease",215084,216475,"synonymous_variant",1,-0.0888743,0.351,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-217091-C","CDO30_RS26155","NP_436675.1","aromatic acid decarboxylase",216554,217186,"synonymous_variant",1,-0.1333895,0.314,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-217679-A","CDO30_RS26160","NP_436676.1","UbiD family decarboxylase",217217,218590,"synonymous_variant",1,-0.1159279,0.272,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-217979-A","CDO30_RS26160","NP_436676.1","UbiD family decarboxylase",217217,218590,"synonymous_variant",1,-0.1231667,0.257,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-218038-T","CDO30_RS26160","NP_436676.1","UbiD family decarboxylase",217217,218590,"missense_variant",1,-0.08550003,0.157,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-218912-C","CDO30_RS26165","NP_436677.1","amidohydrolase",218732,219673,"synonymous_variant",1,-0.1113779,0.335,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-218921-G","CDO30_RS26165","NP_436677.1","amidohydrolase",218732,219673,"synonymous_variant",1,-0.1214621,0.398,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-218954-T","CDO30_RS26165","NP_436677.1","amidohydrolase",218732,219673,"synonymous_variant",1,-0.1185127,0.298,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-220439-C","CDO30_RS26170","NP_436678.1","amidohydrolase",219713,220639,"synonymous_variant",1,-0.1511178,0.094,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-221070-T","CDO30_RS26175","NP_436679.1","DUF2243 domain-containing protein",220951,221445,"synonymous_variant",1,-0.1123562,0.204,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-221840-A","CDO30_RS26180","NP_436680.1","dihydrodipicolinate synthase family protein",221465,222346,"synonymous_variant",1,-0.1688841,0.079,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-22280-T","CDO30_RS25235","NP_438070.1","thiamine phosphate synthase",21930,22535,"synonymous_variant",1,-0.1111018,0.194,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-231718-A","CDO30_RS26220","NP_436688.1","FadR family transcriptional regulator",231223,231924,"synonymous_variant",1,0.1192517,0.141,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-232972-C","CDO30_RS26225-CDO30_RS26230",NA,"non-coding",NA,NA,"intergenic_region",1,0.1247815,0.131,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-247629-G","CDO30_RS26295","NP_436702.1","DNA-binding response regulator",247614,248303,"missense_variant",1,-0.1340476,0.262,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-249849-G","CDO30_RS26305","NP_436704.1","hybrid sensor histidine kinase/response regulator",249514,251757,"synonymous_variant",1,0.07339424,0.236,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-251842-G","CDO30_RS26305-CDO30_RS26310",NA,"non-coding",NA,NA,"intergenic_region",1,0.1653054,0.094,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-252400-T","CDO30_RS26310","NP_436705.1","hypothetical protein",251864,252535,"synonymous_variant",1,0.1612146,0.089,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-253304-G","CDO30_RS26320","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",252959,253771,"synonymous_variant",1,0.159489,0.131,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-254057-T","CDO30_RS26325","NP_436708.1","MBL fold metallo-hydrolase",253906,255003,"missense_variant",1,0.1647081,0.099,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-255441-G","CDO30_RS26330","NP_436709.1","hypothetical protein",255132,255773,"synonymous_variant",1,0.06909878,0.466,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-255483-G","CDO30_RS26330","NP_436709.1","hypothetical protein",255132,255773,"synonymous_variant",1,-0.1728465,0.063,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-256092-G","CDO30_RS26335","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",255943,257070,"synonymous_variant",1,0.08206176,0.162,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-259299-G","CDO30_RS26350","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",258511,260316,"synonymous_variant",1,-0.2280499,0.063,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-260934-T","CDO30_RS26360","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",260882,261748,"missense_variant",1,0.08363027,0.366,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-264926-T","CDO30_RS26380","NP_436719.1","hypothetical protein",264301,265275,"missense_variant",1,0.07906324,0.183,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-265354-T","CDO30_RS26385","NP_436720.1","hypothetical protein",265279,265758,"synonymous_variant",1,0.1522737,0.141,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-265928-A","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"missense_variant",1,0.09631602,0.445,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-266070-T","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"synonymous_variant",1,-0.106673,0.131,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-271286-T","CDO30_RS26425","NP_436728.1","ribulose-phosphate 3-epimerase",271243,271929,"missense_variant",1,-0.09898927,0.403,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-271378-G","CDO30_RS26425","NP_436728.1","ribulose-phosphate 3-epimerase",271243,271929,"synonymous_variant",1,-0.08064458,0.173,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-272066-A","cbbX","NP_436729.1","CbbX protein",271926,272861,"synonymous_variant",1,-0.08185521,0.188,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-272079-C","cbbX","NP_436729.1","CbbX protein",271926,272861,"synonymous_variant",1,-0.07845399,0.188,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-272897-A","CDO30_RS26435","NP_436730.1","ribulose bisphosphate carboxylase small subunit",272873,273262,"synonymous_variant",1,-0.0821993,0.188,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-275196-A","fba","NP_436732.1","fructose-bisphosphate aldolase",274797,275876,"synonymous_variant",1,-0.0889047,0.366,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-279796-A","CDO30_RS26460","NP_436735.1","fructose 1%2C6-bisphosphatase",278854,279903,"synonymous_variant",1,-0.1018881,0.429,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-281285-A","pqqA","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",281229,281324,"synonymous_variant",1,-0.06661744,0.487,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-289822-C","CDO30_RS26520","NP_436747.1","NAD(P)-dependent oxidoreductase",289664,290467,"missense_variant",1,-0.1341258,0.063,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-301210-T","CDO30_RS26590","NP_436759.1","phage holin family protein",300947,301366,"synonymous_variant",1,0.08771654,0.141,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-309328-A","CDO30_RS26630","NP_436767.1","hypothetical protein",309269,309613,"synonymous_variant",1,-0.1618941,0.073,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-309615-T","CDO30_RS26630-CDO30_RS26635",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1775475,0.068,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-312748-T","CDO30_RS26650","NP_436770.1","glycosyltransferase",311798,312916,"missense_variant",1,-0.1158092,0.073,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-316281-C","CDO30_RS26665","NP_436773.1","glycosyl transferase",315130,316281,"start_lost",1,0.2152946,0.084,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-317194-T","CDO30_RS26670","NP_436774.1","CDP-paratose 2-epimerase",316278,317399,"missense_variant",1,-0.1928469,0.052,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-321307-G","CDO30_RS26690","NP_436778.1","hypothetical protein",320876,322624,"synonymous_variant",1,-0.1346513,0.131,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-323270-T","CDO30_RS26695","NP_436779.1","inositol-3-phosphate synthase",322776,323879,"synonymous_variant",1,0.08079933,0.199,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-325418-A","CDO30_RS26705","NP_436781.1","beta-xylosidase",324547,325509,"missense_variant",1,0.1183138,0.162,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-325542-C","CDO30_RS26710","NP_436782.1","coenzyme F420 hydrogenase",325422,326786,"synonymous_variant",1,0.06926845,0.309,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-329424-G","CDO30_RS26730","NP_436786.1","transcriptional regulator",328980,329429,"missense_variant",1,0.07622559,0.236,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-329879-T","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"missense_variant",2,0.09555389,0.236,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-329935-T","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"synonymous_variant",2,0.095617025,0.225,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-330229-G","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"synonymous_variant",2,0.107305685,0.204,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-330415-C","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"synonymous_variant",2,0.1119035,0.236,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-330541-G","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"synonymous_variant",2,0.08221004,0.288,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-330628-T","CDO30_RS26735","NP_436787.1","adenylate/guanylate cyclase domain-containing protein",329612,330670,"synonymous_variant",2,0.105725585,0.23,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-330915-T","CDO30_RS26740","NP_436788.1","GntR family transcriptional regulator",330775,331485,"synonymous_variant",2,0.089083695,0.251,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
"pSymB","freebayes-snp-psymb-331935-G","CDO30_RS26745","NP_436789.1","dihydrodipicolinate synthase family protein",331606,332568,"synonymous_variant",1,0.08958163,0.204,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-333264-A","CDO30_RS26755","NP_436791.1","malate dehydrogenase",333072,334109,"synonymous_variant",1,0.08414116,0.241,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-335800-G","CDO30_RS26760","NP_436792.1","aldehyde dehydrogenase (NADP(+))",334352,335869,"synonymous_variant",1,-0.07960088,0.215,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-339797-C","CDO30_RS26785","NP_436797.1","amino acid dehydrogenase",338976,340217,"synonymous_variant",1,0.07633806,0.351,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-340504-T","CDO30_RS26790","NP_436798.1","hydroxyproline-2-epimerase",340232,341233,"synonymous_variant",1,0.08624486,0.23,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-340846-C","CDO30_RS26790","NP_436798.1","hydroxyproline-2-epimerase",340232,341233,"synonymous_variant",1,0.09244228,0.246,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-343418-A","CDO30_RS26800","NP_436800.1","trans-3-hydroxy-L-proline dehydratase",342972,344000,"synonymous_variant",1,0.1056474,0.387,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-344681-C","CDO30_RS26805-CDO30_RS26810",NA,"non-coding",NA,NA,"intergenic_region",1,-0.07051364,0.408,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-345872-T","CDO30_RS26810","NP_436802.1","MFS transporter",344916,346124,"synonymous_variant",1,0.08686082,0.435,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-346224-G","CDO30_RS26815","NP_436803.1","hypothetical protein",346197,346382,"synonymous_variant",1,0.07991678,0.304,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-346405-C","CDO30_RS26815-CDO30_RS26820",NA,"non-coding",NA,NA,"intergenic_region",1,0.1096919,0.293,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-346904-T","CDO30_RS26825-CDO30_RS26830",NA,"non-coding",NA,NA,"intergenic_region",1,0.06358897,0.382,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-347073-G","CDO30_RS26830","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",347001,347861,"synonymous_variant",1,-0.08123842,0.492,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-347394-C","CDO30_RS26830","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",347001,347861,"synonymous_variant",1,0.1145916,0.183,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-349515-A","CDO30_RS26840","NP_436807.1","aspartate aminotransferase family protein",348840,350183,"missense_variant",1,0.119709,0.173,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-352048-A","CDO30_RS26855","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase",351607,353073,"synonymous_variant",1,0.152676,0.136,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-353080-G","CDO30_RS26855-CDO30_RS26860",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1023471,0.262,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-355319-A","CDO30_RS26870","NP_436813.1","spermidine/putrescine ABC transporter permease",355031,356014,"synonymous_variant",1,0.122259,0.209,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-359168-C","CDO30_RS26885","NP_436816.1","NAD/NADP octopine/nopaline dehydrogenase",358459,359538,"missense_variant",2,0.08771818,0.241,"shoot.plast+(DZA-13), shoot.plast+(A17-24)","Both","con","other"
