"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-1630152-A","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",1,-0.3565948,0.058,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1630840-C","CDO30_RS33125","NP_438005.1","GntR family transcriptional regulator",1630790,1631476,"synonymous_variant",1,-0.1779364,0.435,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1632342-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.1417536,0.414,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1634293-G","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",1,0.2933384,0.068,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1634316-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.1749669,0.178,"height1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1634391-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",2,0.0051448,0.099,"height1+(DZA-1), height1-(A17-2)","Both","dis","other"
"pSymB","freebayes-snp-psymb-163452-G","CDO30_RS25905","NP_436627.1","hypothetical protein",163334,163939,"missense_variant",1,0.1759335,0.215,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1635517-A","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",2,-0.01600795,0.052,"height1+(DZA-1), height1-(A17-2)","Both","dis","other"
"pSymB","freebayes-snp-psymb-16387-A","CDO30_RS25210","NP_438066.1","hypothetical protein",15715,17772,"synonymous_variant",1,0.2486832,0.131,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-163909-G","CDO30_RS25905","NP_436627.1","hypothetical protein",163334,163939,"synonymous_variant",1,0.2872495,0.11,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1642586-A","CDO30_RS33170","NP_438016.1","ABC transporter ATP-binding protein",1642061,1642777,"synonymous_variant",1,0.3550139,0.052,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1644533-C","CDO30_RS33185","NP_438019.1","branched-chain amino acid ABC transporter permease",1644527,1645390,"missense_variant",1,-0.1784492,0.455,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1645456-T","CDO30_RS33185-CDO30_RS33190",NA,"non-coding",NA,NA,"intergenic_region",1,0.1758868,0.209,"height1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1648030-G","CDO30_RS33200","NP_438022.1","sulfonate ABC transporter substrate-binding protein",1647625,1648617,"synonymous_variant",1,-0.2142416,0.492,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1648304-G","CDO30_RS33200","NP_438022.1","sulfonate ABC transporter substrate-binding protein",1647625,1648617,"missense_variant",1,-0.1972918,0.168,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1649434-C","CDO30_RS33205","NP_438023.1","ABC transporter permease",1648714,1649559,"synonymous_variant",1,-0.228376,0.241,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1649499-T","CDO30_RS33205","NP_438023.1","ABC transporter permease",1648714,1649559,"missense_variant",1,-0.1847623,0.209,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1649960-C","CDO30_RS33210","NP_438024.1","FMN-dependent monooxygenase",1649576,1650925,"synonymous_variant",1,-0.1762723,0.194,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1650674-A","CDO30_RS33210","NP_438024.1","FMN-dependent monooxygenase",1649576,1650925,"synonymous_variant",1,-0.2168956,0.225,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1650866-G","CDO30_RS33210","NP_438024.1","FMN-dependent monooxygenase",1649576,1650925,"synonymous_variant",1,-0.1720303,0.44,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1652181-G","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"missense_variant",1,-0.2267229,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1652570-C","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"synonymous_variant",1,0.1892557,0.215,"height1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-165351-C","CDO30_RS25910","NP_436628.1","protein-L-isoaspartate O-methyltransferase",164094,166070,"missense_variant",1,0.2754542,0.115,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1653531-G","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"missense_variant",1,-0.242577,0.194,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1654085-T","CDO30_RS33220","NP_438026.1","malto-oligosyltrehalose synthase",1651752,1654379,"synonymous_variant",1,-0.2112044,0.257,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1654417-G","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",1,-0.2332516,0.23,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1654864-C","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",2,0.0031419,0.099,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-1654899-C","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"missense_variant",1,-0.2354486,0.241,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1655772-T","pcaG","NP_438028.1","protocatechuate 3%2C4-dioxygenase subunit alpha",1655531,1656145,"missense_variant",1,-0.203366,0.225,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1655885-G","pcaG","NP_438028.1","protocatechuate 3%2C4-dioxygenase subunit alpha",1655531,1656145,"synonymous_variant",1,-0.2526183,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1655892-C","pcaG","NP_438028.1","protocatechuate 3%2C4-dioxygenase subunit alpha",1655531,1656145,"missense_variant",1,-0.3389695,0.052,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1657377-C","pcaD","NP_438031.1","3-oxoadipate enol-lactonase",1657338,1658144,"synonymous_variant",2,-0.00460150000000001,0.11,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-1659546-C","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"missense_variant",1,-0.2281667,0.236,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1660127-G","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"synonymous_variant",1,-0.2301726,0.147,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1661211-A","CDO30_RS33255-CDO30_RS33260",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1843092,0.225,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-166329-A","CDO30_RS25915","NP_436629.1","hypothetical protein",166089,166412,"synonymous_variant",1,0.187164,0.403,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1663437-G","pobA","NP_438035.1","4-hydroxybenzoate 3-monooxygenase",1662300,1663472,"synonymous_variant",1,0.1626271,0.387,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1663761-A","CDO30_RS33270","NP_438036.2","sulfite oxidase-like oxidoreductase",1663645,1664307,"synonymous_variant",1,-0.2103955,0.194,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1668151-G","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",1,-0.1965468,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1668154-G","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",1,0.2154905,0.361,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1668758-C","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",1,-0.2174356,0.277,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1669970-G","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",2,0.0162688,0.183,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-1670057-T","pcaF","NP_438041.1","3-oxoadipyl-CoA thiolase",1668930,1670132,"synonymous_variant",1,0.2166272,0.136,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670175-T","pcaF-CDO30_RS33300",NA,"non-coding",NA,NA,"intergenic_region",1,0.2327587,0.102,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670478-T","CDO30_RS33300","NP_438042.1","acylphosphatase",1670315,1670638,"missense_variant",1,-0.2318186,0.293,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1670511-T","CDO30_RS33300","NP_438042.1","acylphosphatase",1670315,1670638,"missense_variant",1,0.2462776,0.094,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1676049-T","CDO30_RS33335","NP_438049.1","DoxX family protein",1675855,1676274,"synonymous_variant",1,0.2711577,0.094,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1677890-G","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,-0.1849587,0.445,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1678031-C","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,-0.2918046,0.063,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1678226-T","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,-0.1836589,0.319,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1678982-C","CDO30_RS33350","WP_003529443.1","hypothetical protein",1678814,1679242,"synonymous_variant",1,-0.1978206,0.293,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1679201-C","CDO30_RS33350","WP_003529443.1","hypothetical protein",1678814,1679242,"synonymous_variant",1,-0.1969211,0.277,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1679792-A","urtE","WP_016555896.1","urea ABC transporter ATP-binding subunit UrtE",1679609,1680304,"synonymous_variant",1,0.2851682,0.063,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-168875-C","CDO30_RS25935","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",168111,169052,"synonymous_variant",1,-0.2295379,0.136,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-169843-T","CDO30_RS25940","NP_436634.1","phospholipase",168947,170719,"missense_variant",1,-0.3118175,0.068,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-170543-A","CDO30_RS25940","NP_436634.1","phospholipase",168947,170719,"synonymous_variant",1,0.3164801,0.052,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-170800-T","CDO30_RS25945","NP_436635.1","pyruvate oxidase",170744,172561,"synonymous_variant",1,0.2538957,0.089,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-173205-T","CDO30_RS25955","NP_436637.1","oxidoreductase",173032,174261,"synonymous_variant",1,-0.3019588,0.068,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-174359-G","CDO30_RS25960","NP_436638.1","sensory rhodopsin transducer",174270,174665,"synonymous_variant",1,0.2300722,0.293,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-174820-C","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,0.1759887,0.361,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175111-C","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,-0.1897251,0.205,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175492-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,-0.1972977,0.173,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175513-G","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,-0.206255,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175696-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,0.2847381,0.304,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-175942-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"missense_variant",1,0.1857203,0.346,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-176029-A","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,-0.1965659,0.199,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-176276-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"missense_variant",1,0.3222446,0.136,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-177242-C","CDO30_RS25970","NP_436640.1","LLM class F420-dependent oxidoreductase",176298,177284,"synonymous_variant",1,-0.1926785,0.188,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-177584-G","lhgO","NP_436641.1","hydroxyglutarate oxidase",177345,178625,"synonymous_variant",1,-0.1935966,0.162,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-177882-A","lhgO","NP_436641.1","hydroxyglutarate oxidase",177345,178625,"missense_variant",1,0.226795,0.126,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-178454-T","lhgO","NP_436641.1","hydroxyglutarate oxidase",177345,178625,"synonymous_variant",1,-0.2088379,0.482,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-178569-A","lhgO","NP_436641.1","hydroxyglutarate oxidase",177345,178625,"missense_variant",1,0.1736889,0.455,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-179321-C","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",2,0.0123667,0.466,"height1-(DZA-1), height1+(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymB","freebayes-snp-psymb-179358-T","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,0.2929433,0.073,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-179514-T","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"missense_variant",1,0.2645958,0.11,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-179612-C","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,-0.1894863,0.424,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-179801-G","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,0.2699002,0.079,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-180573-A","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"missense_variant",1,0.3179619,0.063,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-181173-C","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.2963907,0.105,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-182025-A","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,-0.2005989,0.497,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-182825-G","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"missense_variant",1,0.1787572,0.335,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-183337-A","CDO30_RS25990","NP_436644.1","anion permease",182689,183447,"synonymous_variant",1,-0.1494566,0.33,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-184382-T","CDO30_RS26000","NP_436646.1","FadR family transcriptional regulator",184361,185092,"missense_variant",1,-0.2312626,0.168,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-18529-C","thiC","NP_438067.1","phosphomethylpyrimidine synthase ThiC",18149,19984,"synonymous_variant",1,0.6248827,0.052,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-186608-T","CDO30_RS26010","NP_436648.1","peptide ABC transporter substrate-binding protein",186240,187748,"synonymous_variant",1,-0.1988512,0.178,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-187768-T","CDO30_RS26010-CDO30_RS26015",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2981488,0.058,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-188199-C","CDO30_RS26015","NP_436649.1","ABC transporter permease",187821,188744,"missense_variant",1,0.205569,0.126,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-189619-G","CDO30_RS26020","NP_436650.1","ABC transporter permease",188741,189688,"synonymous_variant",1,-0.2416515,0.115,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-190803-C","CDO30_RS26025","NP_436651.1","ABC transporter ATP-binding protein",189685,191325,"synonymous_variant",1,-0.1881481,0.178,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-194485-T","CDO30_RS26045","NP_436655.1","dihydroxy-acid dehydratase",193933,195654,"synonymous_variant",1,-0.2745497,0.073,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-199669-G","CDO30_RS26060-CDO30_RS26065",NA,"non-coding",NA,NA,"intergenic_region",1,0.1667545,0.356,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-201586-C","CDO30_RS26085","NP_436662.1","hypothetical protein",201277,201612,"synonymous_variant",1,-0.333052,0.052,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-203059-G","CDO30_RS26100","NP_436664.1","ABC transporter ATP-binding protein",202816,204342,"synonymous_variant",1,0.1447427,0.398,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-20354-G","thiO","NP_438068.1","glycine oxidase ThiO",19986,20963,"synonymous_variant",1,0.2432159,0.194,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-20476-C","thiO","NP_438068.1","glycine oxidase ThiO",19986,20963,"missense_variant",1,-0.1625822,0.304,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-206540-G","CDO30_RS26110-CDO30_RS26115",NA,"non-coding",NA,NA,"intergenic_region",1,-0.3033718,0.079,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-209128-T","CDO30_RS26120-CDO30_RS26125",NA,"non-coding",NA,NA,"intergenic_region",1,0.185763,0.387,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-210022-A","CDO30_RS26125","NP_436669.1","GntR family transcriptional regulator",209342,210121,"synonymous_variant",1,-0.3409545,0.058,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-21064-C","thiS","YP_001312910.1","thiamine biosynthesis protein ThiS",20960,21157,"synonymous_variant",1,0.1813826,0.225,"height1+(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-211026-A","CDO30_RS26130","NP_436670.1","dehydrogenase",210172,211035,"synonymous_variant",1,0.1500368,0.361,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-21750-G","CDO30_RS25230","NP_438069.1","thiazole synthase",21160,21933,"synonymous_variant",1,-0.2121978,0.387,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-218117-G","CDO30_RS26160","NP_436676.1","UbiD family decarboxylase",217217,218590,"synonymous_variant",1,-0.2746953,0.073,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-218912-C","CDO30_RS26165","NP_436677.1","amidohydrolase",218732,219673,"synonymous_variant",1,0.1639374,0.335,"height1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-218921-G","CDO30_RS26165","NP_436677.1","amidohydrolase",218732,219673,"synonymous_variant",1,0.1503625,0.398,"height1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-220439-C","CDO30_RS26170","NP_436678.1","amidohydrolase",219713,220639,"synonymous_variant",1,-0.2751519,0.094,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-22125-A","CDO30_RS25235","NP_438070.1","thiamine phosphate synthase",21930,22535,"missense_variant",1,0.2566257,0.178,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-22280-T","CDO30_RS25235","NP_438070.1","thiamine phosphate synthase",21930,22535,"synonymous_variant",1,0.2390651,0.194,"height1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-232295-C","CDO30_RS26225","NP_436689.1","Hrp-dependent type III effector protein",231928,232959,"missense_variant",1,-0.25934,0.11,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-251640-A","CDO30_RS26305","NP_436704.1","hybrid sensor histidine kinase/response regulator",249514,251757,"synonymous_variant",1,-0.2187065,0.126,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-251842-G","CDO30_RS26305-CDO30_RS26310",NA,"non-coding",NA,NA,"intergenic_region",1,-0.256085,0.094,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-252213-G","CDO30_RS26310","NP_436705.1","hypothetical protein",251864,252535,"missense_variant",2,-0.3285371,0.063,"height1-(A17-2), height1-(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-252400-T","CDO30_RS26310","NP_436705.1","hypothetical protein",251864,252535,"synonymous_variant",1,-0.2452758,0.089,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-253439-A","CDO30_RS26320","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",252959,253771,"synonymous_variant",1,-0.3113736,0.105,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-253447-A","CDO30_RS26320","NP_436707.1","quinoprotein dehydrogenase-associated SoxYZ-like carrier",252959,253771,"synonymous_variant",1,-0.3374984,0.073,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-255483-G","CDO30_RS26330","NP_436709.1","hypothetical protein",255132,255773,"synonymous_variant",1,-0.3078476,0.063,"height1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-256665-T","CDO30_RS26335","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",255943,257070,"synonymous_variant",1,0.2147436,0.466,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-257735-G","fghA","YP_001312688.1","S-formylglutathione hydrolase",257079,257909,"synonymous_variant",1,-0.2437881,0.162,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-259299-G","CDO30_RS26350","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",258511,260316,"synonymous_variant",1,-0.3455777,0.063,"height1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-259338-T","CDO30_RS26350","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",258511,260316,"synonymous_variant",1,-0.2369549,0.147,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-260643-A","CDO30_RS26355","NP_436714.1","c-type cytochrome%2C methanol metabolism-related",260395,260925,"synonymous_variant",1,-0.3330875,0.073,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-260934-T","CDO30_RS26360","NP_436715.2","quinoprotein dehydrogenase-associated putative ABC transporter substrate-binding protein",260882,261748,"missense_variant",1,-0.1540754,0.366,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-265928-A","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"missense_variant",1,-0.234145,0.445,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-266070-T","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"synonymous_variant",1,-0.2032178,0.131,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-266557-A","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"missense_variant",1,-0.2000194,0.194,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-266706-A","CDO30_RS26390","NP_436721.1","ABC transporter substrate-binding protein",265813,266784,"synonymous_variant",1,0.1470031,0.482,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-266925-C","CDO30_RS26395","NP_436722.1","ABC transporter permease",266759,267538,"missense_variant",1,-0.2173538,0.168,"height1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-271286-T","CDO30_RS26425","NP_436728.1","ribulose-phosphate 3-epimerase",271243,271929,"missense_variant",1,0.1476251,0.403,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-279796-A","CDO30_RS26460","NP_436735.1","fructose 1%2C6-bisphosphatase",278854,279903,"synonymous_variant",1,0.2421243,0.429,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-281285-A","pqqA","NP_436737.1","pyrroloquinoline quinone precursor peptide PqqA",281229,281324,"synonymous_variant",1,0.1556264,0.487,"height1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-281641-C","pqqB","NP_436738.1","pyrroloquinoline quinone biosynthesis protein B",281366,282277,"synonymous_variant",1,-0.3215393,0.079,"height1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-285721-T","CDO30_RS26505","NP_436744.1","transcriptional regulator",285679,286611,"synonymous_variant",1,-0.296145,0.063,"height1-(A17-2)","A17 only","single","other"
