"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymB","freebayes-snp-psymb-1494178-A","CDO30_RS32450-CDO30_RS32455",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2979172,0.136,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1495826-G","CDO30_RS32460","NP_437874.1","polysaccharide deacetylase",1495450,1496205,"missense_variant",1,0.2704867,0.073,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1497605-A","CDO30_RS32470","NP_437876.1","cell shape-determining protein",1497542,1499158,"synonymous_variant",1,-0.1974048,0.168,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1502647-G","CDO30_RS32495","NP_437882.1","GNAT family N-acetyltransferase",1501834,1502982,"synonymous_variant",1,0.2896579,0.068,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1504784-T","CDO30_RS32505","NP_437884.1","methyltransferase",1504413,1505240,"synonymous_variant",1,0.2373112,0.073,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1506016-C","CDO30_RS32510","NP_437885.1","hypothetical protein",1505237,1506358,"synonymous_variant",2,-0.03613825,0.073,"chloro1+(DZA-1), chloro1-(A17-4)","Both","dis","other"
"pSymB","freebayes-snp-psymb-1506284-A","CDO30_RS32510","NP_437885.1","hypothetical protein",1505237,1506358,"missense_variant",1,0.349374,0.052,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1519143-G","CDO30_RS32580","NP_437898.1","AMP-dependent synthetase",1517805,1519352,"synonymous_variant",1,0.1982729,0.126,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-152008-A","CDO30_RS25845","NP_436616.1","short-chain dehydrogenase",151502,152518,"synonymous_variant",1,0.197935,0.168,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1520973-C","asnB","NP_437900.1","asparagine synthetase B",1519673,1521610,"missense_variant",1,0.2926492,0.063,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1526625-C","CDO30_RS32630","NP_437906.1","sugar ABC transporter permease",1526031,1526963,"synonymous_variant",1,0.2367522,0.089,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1527159-C","CDO30_RS32635","NP_437907.1","carbohydrate ABC transporter substrate-binding protein",1527156,1528460,"synonymous_variant",1,0.3154643,0.063,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1528874-C","ugpC","NP_437908.1","ABC transporter ATP-binding protein",1528595,1529662,"synonymous_variant",1,0.1915757,0.188,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1534424-C","CDO30_RS32670","NP_437914.1","LacI family transcriptional regulator",1534025,1535029,"synonymous_variant",1,0.2873805,0.052,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1535091-A","CDO30_RS32670-CDO30_RS32675",NA,"non-coding",NA,NA,"intergenic_region",1,0.2155334,0.089,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-154878-C","CDO30_RS25855","NP_436618.1","DNA-binding response regulator",154282,154917,"synonymous_variant",1,0.2219781,0.152,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1555111-A","ligD","NP_437932.1","DNA ligase D",1553503,1555959,"missense_variant",1,-0.2710746,0.11,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1556834-T","CDO30_RS32765","NP_437933.1","Ku protein",1556052,1556936,"synonymous_variant",1,-0.1752352,0.403,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1557751-A","CDO30_RS32770","NP_437934.1","O-linked GlcNAc transferase",1556936,1558021,"synonymous_variant",1,-0.1601759,0.335,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-156773-G","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"missense_variant",1,0.2424952,0.136,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-158633-C","CDO30_RS25865","NP_436619.1","hemolysin D",155750,158968,"missense_variant",1,0.2267835,0.12,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1586893-C","CDO30_RS32920","NP_437964.1","LacI family transcriptional regulator",1586770,1587795,"synonymous_variant",1,0.2992286,0.058,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1595091-T","CDO30_RS32950","NP_437970.1","iron ABC transporter",1594153,1595220,"synonymous_variant",1,-0.3530331,0.063,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1599557-C","CDO30_RS32980","NP_437976.1","hypothetical protein",1599233,1599646,"synonymous_variant",1,0.1752717,0.152,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-159967-G","CDO30_RS25870","NP_436620.2","glutathione-dependent formaldehyde dehydrogenase",159083,160252,"synonymous_variant",1,0.216299,0.162,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1602795-A","CDO30_RS33005","NP_437980.1","glycosyl transferase",1602735,1603799,"synonymous_variant",1,-0.2136142,0.178,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1602987-G","CDO30_RS33005","NP_437980.1","glycosyl transferase",1602735,1603799,"synonymous_variant",1,-0.1905937,0.204,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1604791-C","CDO30_RS33010","NP_437981.1","mannitol dehydrogenase family protein",1604306,1605769,"synonymous_variant",1,-0.2320503,0.188,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1613021-C","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",1,0.2277043,0.152,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1613375-T","CDO30_RS33045","NP_437988.1","acetyl/propionyl-CoA carboxylase subunit alpha",1612971,1614983,"synonymous_variant",2,0.26793485,0.089,"chloro1+(DZA-1), chloro1+(A17-2)","Both","con","other"
"pSymB","freebayes-snp-psymb-1615841-C","scpA","NP_437989.1","methylmalonyl-CoA mutase",1615209,1617347,"synonymous_variant",1,0.2808354,0.084,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1616139-T","scpA","NP_437989.1","methylmalonyl-CoA mutase",1615209,1617347,"synonymous_variant",1,0.2749487,0.068,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-161687-C","CDO30_RS25880","NP_436622.1","hypothetical protein",160979,161797,"synonymous_variant",1,0.278206,0.068,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-161726-A","CDO30_RS25880","NP_436622.1","hypothetical protein",160979,161797,"synonymous_variant",1,0.1918083,0.152,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1622081-T","phnK-phnL",NA,"non-coding",NA,NA,"intergenic_region",1,0.2934603,0.058,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1623812-G","CDO30_RS33095","NP_437999.1","erythrulose kinase",1623575,1625293,"synonymous_variant",1,0.2150756,0.131,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1625018-C","CDO30_RS33095","NP_437999.1","erythrulose kinase",1623575,1625293,"synonymous_variant",1,0.2921474,0.063,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-1626084-G","CDO30_RS33100","NP_438000.1","sugar phosphate isomerase/epimerase",1625310,1626251,"synonymous_variant",1,0.2111818,0.131,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1626141-A","CDO30_RS33100","NP_438000.1","sugar phosphate isomerase/epimerase",1625310,1626251,"missense_variant",1,0.2222921,0.12,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627108-C","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"missense_variant",1,0.29566,0.052,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627313-G","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"synonymous_variant",1,0.2412977,0.131,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627539-T","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"missense_variant",1,0.276683,0.147,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627712-G","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"synonymous_variant",1,0.2467606,0.215,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627754-A","CDO30_RS33105","NP_438001.1","tripartite tricarboxylate transporter permease",1626305,1627843,"synonymous_variant",1,0.252067,0.136,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1627884-A","CDO30_RS33110","NP_438002.1","tripartite tricarboxylate transporter TctB family protein",1627878,1628378,"synonymous_variant",1,0.2407124,0.199,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1628280-A","CDO30_RS33110","NP_438002.1","tripartite tricarboxylate transporter TctB family protein",1627878,1628378,"synonymous_variant",1,0.2448089,0.152,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1629348-A","CDO30_RS33115","NP_438003.1","tricarboxylate transporter",1628484,1629470,"synonymous_variant",1,-0.2656535,0.126,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1629942-C","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",1,0.1472572,0.346,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1630152-A","CDO30_RS33120","NP_438004.1","4-hydroxythreonine-4-phosphate dehydrogenase 3",1629546,1630592,"synonymous_variant",2,-0.38283155,0.058,"chloro1-(A17-2), chloro1-(A17-4)","A17 only","con","concordant_A17"
"pSymB","freebayes-snp-psymb-1630933-A","CDO30_RS33125","NP_438005.1","GntR family transcriptional regulator",1630790,1631476,"synonymous_variant",1,0.2441483,0.126,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1632627-C","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.2200766,0.225,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1634293-G","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",1,-0.4130533,0.068,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1634391-T","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,-0.2699771,0.099,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1635486-G","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"synonymous_variant",1,0.2159824,0.225,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1635517-A","CDO30_RS33135","NP_438007.1","TonB-dependent receptor",1632217,1635819,"missense_variant",2,-0.4262339,0.052,"chloro1-(A17-2), chloro1-(A17-4)","A17 only","con","concordant_A17"
"pSymB","freebayes-snp-psymb-16387-A","CDO30_RS25210","NP_438066.1","hypothetical protein",15715,17772,"synonymous_variant",1,0.2011896,0.131,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1642027-A","ltrA-CDO30_RS33170",NA,"non-coding",NA,NA,"intergenic_region",1,0.1505788,0.342,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1642586-A","CDO30_RS33170","NP_438016.1","ABC transporter ATP-binding protein",1642061,1642777,"synonymous_variant",1,-0.419115,0.052,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1643172-A","CDO30_RS33175","NP_438017.1","ABC transporter ATP-binding protein",1642758,1643522,"synonymous_variant",1,0.1431739,0.372,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1643945-G","CDO30_RS33180","NP_438018.1","branched-chain amino acid ABC transporter permease",1643519,1644520,"synonymous_variant",1,0.1441522,0.393,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1646431-T","CDO30_RS33190","YP_001312955.1","ABC transporter substrate-binding protein",1645492,1646664,"synonymous_variant",1,0.1724322,0.204,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1654864-C","CDO30_RS33225","NP_438027.1","3-carboxy-cis%2Ccis-muconate cycloisomerase",1654393,1655448,"synonymous_variant",1,-0.2933393,0.099,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1656611-T","pcaH","NP_438029.1","protocatechuate 3%2C4-dioxygenase subunit beta",1656156,1656917,"missense_variant",1,-0.3779429,0.058,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1657377-C","pcaD","NP_438031.1","3-oxoadipate enol-lactonase",1657338,1658144,"synonymous_variant",1,-0.2535118,0.11,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1658955-G","pcaQ","NP_438032.1","pca operon transcription factor PcaQ",1658239,1659180,"synonymous_variant",1,-0.292634,0.105,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1659389-T","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"synonymous_variant",1,-0.2634963,0.089,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1659592-A","CDO30_RS33255","NP_438033.1","4-hydroxyphenylpyruvate dioxygenase",1659254,1661143,"missense_variant",1,-0.2635326,0.084,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1663817-G","CDO30_RS33270","NP_438036.2","sulfite oxidase-like oxidoreductase",1663645,1664307,"missense_variant",1,-0.3053023,0.068,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1665584-T","ggt","NP_438037.1","gamma-glutamyltransferase",1664517,1666262,"synonymous_variant",1,-0.3727848,0.063,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1668154-G","CDO30_RS33290","NP_438040.1","3-oxoadipate--succinyl-CoA transferase subunit B",1668145,1668930,"missense_variant",1,0.1558689,0.361,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-167426-G","CDO30_RS25930","YP_001312786.1","EEP domain-containing protein",167315,168052,"synonymous_variant",1,0.2564749,0.094,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1677890-G","repB","NP_438051.1","plasmid partitioning protein RepB",1677690,1678751,"synonymous_variant",1,-0.1476982,0.445,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-1679792-A","urtE","WP_016555896.1","urea ABC transporter ATP-binding subunit UrtE",1679609,1680304,"synonymous_variant",1,-0.3190128,0.063,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-168659-T","CDO30_RS25935","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",168111,169052,"synonymous_variant",1,0.2100429,0.157,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-169046-A","CDO30_RS25935","NP_436633.1","lysylphosphatidylglycerol synthetase family protein",168111,169052,"synonymous_variant",1,0.3186293,0.099,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-170800-T","CDO30_RS25945","NP_436635.1","pyruvate oxidase",170744,172561,"synonymous_variant",1,0.2572181,0.089,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-172275-A","CDO30_RS25945","NP_436635.1","pyruvate oxidase",170744,172561,"missense_variant",1,0.2436268,0.246,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-174045-A","CDO30_RS25955","NP_436637.1","oxidoreductase",173032,174261,"synonymous_variant",1,0.1365672,0.445,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-175696-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"synonymous_variant",1,0.2002652,0.304,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-176276-T","CDO30_RS25965","NP_436639.1","maltose alpha-D-glucosyltransferase",174662,176296,"missense_variant",1,0.1962079,0.136,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-180086-A","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"synonymous_variant",1,-0.1745293,0.262,"chloro1-(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-180573-A","CDO30_RS25980","NP_436642.1","sigma-54-dependent Fis family transcriptional regulator",178713,180596,"missense_variant",1,0.3029293,0.063,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-181533-T","CDO30_RS25985","NP_436643.1","FAD-dependent oxidoreductase",180811,182613,"synonymous_variant",1,0.2540265,0.099,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-184687-T","CDO30_RS26000","NP_436646.1","FadR family transcriptional regulator",184361,185092,"synonymous_variant",1,0.2277583,0.12,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-185185-G","CDO30_RS26005","NP_436647.1","dihydrodipicolinate synthase family protein",185160,186116,"missense_variant",1,0.3075999,0.058,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-192534-A","CDO30_RS26035","NP_436653.1","2-hydroxyacid dehydrogenase",192246,193178,"synonymous_variant",1,-0.1650079,0.398,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-192981-C","CDO30_RS26035","NP_436653.1","2-hydroxyacid dehydrogenase",192246,193178,"missense_variant",1,0.2813661,0.115,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-193044-T","CDO30_RS26035","NP_436653.1","2-hydroxyacid dehydrogenase",192246,193178,"synonymous_variant",1,0.185549,0.398,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-193352-C","CDO30_RS26040","NP_436654.1","ribonuclease activity regulator RraA",193181,193906,"synonymous_variant",1,0.2573817,0.157,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-193814-A","CDO30_RS26040","NP_436654.1","ribonuclease activity regulator RraA",193181,193906,"synonymous_variant",1,0.2131599,0.157,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-194079-A","CDO30_RS26045","NP_436655.1","dihydroxy-acid dehydratase",193933,195654,"missense_variant",1,0.1951676,0.44,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-194434-C","CDO30_RS26045","NP_436655.1","dihydroxy-acid dehydratase",193933,195654,"synonymous_variant",2,0.14720335,0.346,"chloro1+(A17-2), chloro1+(DZA-3)","Both","con","other"
"pSymB","freebayes-snp-psymb-196368-A","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"synonymous_variant",1,0.1963521,0.351,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-196965-T","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"synonymous_variant",1,0.1988091,0.398,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-197334-C","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"synonymous_variant",1,0.148433,0.424,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-197640-A","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"synonymous_variant",1,0.2016167,0.393,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-197664-A","CDO30_RS26050","NP_436656.1","amylo-alpha-1%2C6-glucosidase",195789,197993,"synonymous_variant",1,0.1723162,0.277,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-198030-A","CDO30_RS26050-CDO30_RS26055",NA,"non-coding",NA,NA,"intergenic_region",1,0.1935829,0.419,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-198245-C","CDO30_RS26055","NP_436657.1","glycosyltransferase family 4 protein",198123,199223,"missense_variant",1,-0.1597187,0.356,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-203059-G","CDO30_RS26100","NP_436664.1","ABC transporter ATP-binding protein",202816,204342,"synonymous_variant",1,-0.1587542,0.398,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-20354-G","thiO","NP_438068.1","glycine oxidase ThiO",19986,20963,"synonymous_variant",1,0.1796996,0.194,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-20476-C","thiO","NP_438068.1","glycine oxidase ThiO",19986,20963,"missense_variant",1,0.1880576,0.304,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-206801-A","CDO30_RS26115","YP_001312749.1","BMP family ABC transporter substrate-binding protein",206543,207526,"synonymous_variant",1,0.193923,0.263,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-21064-C","thiS","YP_001312910.1","thiamine biosynthesis protein ThiS",20960,21157,"synonymous_variant",1,-0.1925669,0.225,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-215351-G","CDO30_RS26150","NP_436674.1","permease",215084,216475,"synonymous_variant",1,0.1858967,0.199,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-22125-A","CDO30_RS25235","NP_438070.1","thiamine phosphate synthase",21930,22535,"missense_variant",1,0.1889714,0.178,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-22280-T","CDO30_RS25235","NP_438070.1","thiamine phosphate synthase",21930,22535,"synonymous_variant",1,0.2299809,0.194,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-255917-G","CDO30_RS26330-CDO30_RS26335",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1352698,0.424,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-256665-T","CDO30_RS26335","NP_436710.1","S-(hydroxymethyl)glutathione dehydrogenase",255943,257070,"synonymous_variant",1,0.1537368,0.466,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-259299-G","CDO30_RS26350","NP_436713.1","PQQ-dependent dehydrogenase%2C methanol/ethanol family",258511,260316,"synonymous_variant",1,-0.3480772,0.063,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-263792-A","CDO30_RS26375","NP_436718.1","branched-chain amino acid ABC transporter substrate-binding protein",263112,264299,"synonymous_variant",1,-0.2056625,0.162,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-264926-T","CDO30_RS26380","NP_436719.1","hypothetical protein",264301,265275,"missense_variant",1,-0.2040735,0.183,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-29869-G","CDO30_RS25270","NP_438077.1","MFS transporter",29809,31014,"synonymous_variant",1,0.1529732,0.466,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-302203-T","CDO30_RS26595","NP_436760.1","nutrient deprivation-induced protein",301363,302337,"synonymous_variant",1,0.3054284,0.058,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-302232-A","CDO30_RS26595","NP_436760.1","nutrient deprivation-induced protein",301363,302337,"synonymous_variant",1,0.3008036,0.052,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-319798-T","CDO30_RS26680","NP_436776.1","L-iditol 2-dehydrogenase",318836,319828,"synonymous_variant",1,-0.3171172,0.068,"chloro1-(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-326388-C","CDO30_RS26710","NP_436782.1","coenzyme F420 hydrogenase",325422,326786,"synonymous_variant",1,0.262885,0.079,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-334555-G","CDO30_RS26760","NP_436792.1","aldehyde dehydrogenase (NADP(+))",334352,335869,"synonymous_variant",1,0.1780543,0.304,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-338105-T","CDO30_RS26775","NP_436795.1","amino acid ABC transporter permease",337607,338260,"synonymous_variant",1,-0.2030204,0.267,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-342210-G","CDO30_RS26795","NP_436799.1","hypothetical protein",341230,342921,"synonymous_variant",1,0.1502235,0.377,"chloro1+(DZA-3)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-344681-C","CDO30_RS26805-CDO30_RS26810",NA,"non-coding",NA,NA,"intergenic_region",1,0.1686354,0.408,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-345002-A","CDO30_RS26810","NP_436802.1","MFS transporter",344916,346124,"synonymous_variant",1,0.3280784,0.058,"chloro1+(A17-2)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-345070-C","CDO30_RS26810","NP_436802.1","MFS transporter",344916,346124,"missense_variant",1,0.1737269,0.476,"chloro1+(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-346573-T","CDO30_RS26820","WP_003525672.1","hypothetical protein",346441,346623,"synonymous_variant",1,-0.2316779,0.209,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-347394-C","CDO30_RS26830","NP_436805.1","3-keto-5-aminohexanoate cleavage enzyme",347001,347861,"synonymous_variant",1,-0.2524334,0.183,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-349343-C","CDO30_RS26840","NP_436807.1","aspartate aminotransferase family protein",348840,350183,"synonymous_variant",1,-0.1652398,0.455,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-349515-A","CDO30_RS26840","NP_436807.1","aspartate aminotransferase family protein",348840,350183,"missense_variant",1,-0.2209747,0.173,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-352048-A","CDO30_RS26855","NP_436810.1","NAD(P)/FAD-dependent oxidoreductase",351607,353073,"synonymous_variant",1,-0.2120975,0.136,"chloro1-(DZA-1)","DZA only","single","other"
"pSymB","freebayes-snp-psymb-357203-C","CDO30_RS26875-CDO30_RS26880",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1826708,0.251,"chloro1-(A17-4)","A17 only","single","other"
"pSymB","freebayes-snp-psymb-36623-G","CDO30_RS25305","NP_438084.1","carbohydrate ABC transporter permease",36164,37027,"synonymous_variant",1,0.164477,0.283,"chloro1+(DZA-1)","DZA only","single","other"
